scorer,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000,DLC_resnet50_45_flatFeb10shuffle1_500000
8,599.9388427734375,852.8131103515625,0.9999942779541016,747.7472534179688,855.56640625,0.999573290348053,797.8497314453125,672.957763671875,0.8992093205451965,821.575439453125,687.0331420898438,0.5489930510520935,746.597412109375,847.671630859375,0.002554473467171192,823.7093505859375,761.09716796875,0.38233068585395813,742.8975830078125,666.7515258789062,0.2491401880979538,580.0242309570312,483.95599365234375,0.999998927116394,742.5302734375,670.9888305664062,0.0717555433511734
9,599.9388427734375,852.8131103515625,0.9999945163726807,747.7472534179688,855.56640625,0.9995729327201843,797.248779296875,672.3626098632812,0.8554707169532776,821.0773315429688,686.5880737304688,0.5392475128173828,746.59912109375,847.6762084960938,0.0024033435620367527,823.7093505859375,761.7800903320312,0.5488799214363098,743.6165161132812,666.7515258789062,0.37366729974746704,580.01904296875,483.95599365234375,0.999998927116394,742.5302734375,670.900390625,0.04979459568858147
10,599.8897705078125,852.8131103515625,0.999994158744812,747.7503051757812,855.5438232421875,0.9995763897895813,796.4063720703125,670.7407836914062,0.8984473347663879,820.6494140625,686.4652099609375,0.7657360434532166,746.597412109375,847.6762084960938,0.0025799665600061417,823.6214599609375,761.7800903320312,0.40308114886283875,743.6165161132812,666.7515258789062,0.24199947714805603,580.01904296875,483.8495178222656,0.999998927116394,742.5302734375,670.8745727539062,0.19601231813430786
11,599.8897705078125,852.8131103515625,0.9999947547912598,747.7631225585938,855.5438232421875,0.9995949864387512,795.4115600585938,669.9456787109375,0.9297824501991272,820.6494140625,685.4805297851562,0.9203330278396606,746.59912109375,847.6593627929688,0.0024906466715037823,823.4507446289062,761.7800903320312,0.5408569574356079,743.6165161132812,665.5972290039062,0.1561398208141327,580.01904296875,483.8495178222656,0.9999988079071045,743.82080078125,670.8745727539062,0.3090803325176239
12,599.8897705078125,852.7785034179688,0.9999943971633911,747.7784423828125,855.5438232421875,0.9995740056037903,793.9033813476562,668.2730712890625,0.9911766052246094,820.6494140625,685.0559692382812,0.9687446355819702,746.6388549804688,847.6233520507812,0.0025023261550813913,823.4507446289062,761.7800903320312,0.3237871527671814,583.7822875976562,488.5936279296875,0.009076207876205444,580.01904296875,483.843994140625,0.9999988079071045,744.3700561523438,674.2367553710938,0.9954511523246765
13,599.8823852539062,852.7785034179688,0.9999942779541016,747.8136596679688,855.7074584960938,0.9995821118354797,793.638427734375,667.7049560546875,0.9955319166183472,820.7017211914062,684.775146484375,0.9843425750732422,856.4849853515625,725.2361450195312,0.003128922777250409,823.3914794921875,761.7800903320312,0.27652597427368164,583.7662963867188,488.5910949707031,0.008738747797906399,580.0576171875,483.82464599609375,0.999998927116394,745.320068359375,674.6607666015625,0.9990195035934448
14,599.8823852539062,852.8169555664062,0.9999947547912598,747.7784423828125,855.7074584960938,0.9995915293693542,793.5419311523438,667.474609375,0.9938473105430603,820.7017211914062,684.3441162109375,0.9841248989105225,856.4849853515625,725.2361450195312,0.013384565711021423,823.3914794921875,761.7315673828125,0.7616475820541382,583.7024536132812,488.5791931152344,0.009664756245911121,580.0576171875,483.82464599609375,0.9999988079071045,747.766845703125,675.403076171875,0.9999039173126221
15,599.8823852539062,852.8351440429688,0.9999947547912598,747.7989501953125,855.7794189453125,0.9995812773704529,793.5419311523438,667.4447631835938,0.9885970950126648,821.6790771484375,683.3533935546875,0.9810355305671692,856.4863891601562,725.0748291015625,0.0522112101316452,823.3914794921875,761.9429931640625,0.9824028015136719,583.6946411132812,488.5910949707031,0.009451567195355892,580.0625610351562,483.8193054199219,0.9999988079071045,748.2110595703125,675.5697631835938,0.9999452829360962
16,599.8823852539062,852.8169555664062,0.9999948740005493,747.7989501953125,855.7074584960938,0.9995763897895813,793.5419311523438,667.4447631835938,0.985170304775238,821.6790771484375,681.3215942382812,0.987187385559082,857.0181884765625,725.0748291015625,0.3770962059497833,823.3914794921875,761.9429931640625,0.9637848734855652,583.6946411132812,488.5936279296875,0.009584859944880009,580.0978393554688,483.80218505859375,0.9999986886978149,748.2247924804688,675.6798706054688,0.9999737739562988
17,599.9295043945312,852.8351440429688,0.9999942779541016,747.7771606445312,855.5747680664062,0.9995936751365662,793.960205078125,667.4447631835938,0.9840280413627625,828.2305297851562,674.9052734375,0.975681483745575,857.084228515625,725.0748291015625,0.38512125611305237,823.3914794921875,761.6908569335938,0.9409494996070862,583.697021484375,488.6334533691406,0.010345513932406902,580.0978393554688,483.7892761230469,0.9999986886978149,748.5267333984375,675.6798706054688,0.9999816417694092
18,599.9295043945312,852.8351440429688,0.999994158744812,747.7720947265625,855.5747680664062,0.9996480941772461,793.960205078125,667.68994140625,0.959014892578125,828.2784423828125,670.2382202148438,0.9834293127059937,858.37060546875,725.0748291015625,0.2955470085144043,823.4801635742188,761.557861328125,0.8652454018592834,583.6946411132812,488.6334533691406,0.010214206762611866,580.0577392578125,483.7769775390625,0.9999986886978149,748.6618041992188,675.6798706054688,0.9999794960021973
19,599.9295043945312,852.8218994140625,0.9999942779541016,747.7771606445312,855.7127685546875,0.9996453523635864,794.7999267578125,668.1832275390625,0.6047654151916504,828.7213134765625,667.5066528320312,0.9587480425834656,859.396484375,724.781494140625,0.19052951037883759,823.731201171875,761.557861328125,0.4493078291416168,583.64501953125,488.64666748046875,0.010136477649211884,580.0997314453125,483.7242431640625,0.9999986886978149,748.7110595703125,675.5145263671875,0.9999779462814331
20,599.931640625,852.8218994140625,0.9999947547912598,747.7276000976562,855.7127685546875,0.999637246131897,795.3314208984375,668.5177612304688,0.1828843206167221,829.4021606445312,666.2503662109375,0.8287733197212219,860.4351806640625,724.7666015625,0.05902835354208946,823.731201171875,761.4049072265625,0.10437967628240585,583.6822509765625,488.64666748046875,0.01073324866592884,580.1040649414062,483.7242431640625,0.9999986886978149,748.752197265625,675.3623046875,0.9999773502349854
21,599.931640625,852.909423828125,0.9999946355819702,747.7101440429688,855.9136352539062,0.9996293783187866,796.0532836914062,668.7096557617188,0.09392604231834412,829.659912109375,665.7500610351562,0.5977798104286194,860.684326171875,724.5868530273438,0.013646197505295277,823.731201171875,761.1327514648438,0.018410805612802505,583.64501953125,488.64666748046875,0.01076300349086523,580.1154174804688,483.69085693359375,0.9999986886978149,748.77490234375,675.3369750976562,0.9999752044677734
22,599.931640625,852.8218994140625,0.9999945163726807,747.7101440429688,855.9567260742188,0.9996591806411743,826.3229370117188,669.6666870117188,0.03839722275733948,830.0533447265625,665.7298583984375,0.5177064538002014,860.7852172851562,724.5868530273438,0.015705103054642677,583.8391723632812,477.2967529296875,0.006158257834613323,583.6340942382812,488.7162170410156,0.010976750403642654,580.1161499023438,483.6695556640625,0.9999988079071045,748.9446411132812,674.980224609375,0.9999749660491943
23,599.945068359375,852.8218994140625,0.9999942779541016,747.7101440429688,855.9567260742188,0.9996578693389893,826.7486572265625,669.6666870117188,0.043124109506607056,830.0533447265625,664.9814453125,0.3014834225177765,861.2794189453125,724.5868530273438,0.03843941166996956,569.7200927734375,477.2666931152344,0.005665367003530264,583.5903930664062,488.7162170410156,0.010909889824688435,580.1161499023438,483.6627197265625,0.9999986886978149,749.0792236328125,674.7352294921875,0.9999774694442749
24,599.9522094726562,852.8116455078125,0.9999946355819702,747.7101440429688,855.9567260742188,0.9996809959411621,826.7486572265625,668.7096557617188,0.02506188116967678,830.0533447265625,664.464599609375,0.05673753842711449,861.3938598632812,724.5868530273438,0.04336899146437645,569.7200927734375,477.2392578125,0.005576282739639282,583.5623168945312,488.7222900390625,0.011688530445098877,580.1468505859375,483.6130676269531,0.9999985694885254,749.2816162109375,674.1949462890625,0.9999761581420898
25,599.9522094726562,852.8116455078125,0.9999946355819702,747.645263671875,855.9390869140625,0.9996823072433472,826.7486572265625,668.7096557617188,0.02095390297472477,642.4391479492188,126.42178344726562,0.016629522666335106,862.2638549804688,725.0255737304688,0.04205882176756859,569.7200927734375,477.2666931152344,0.005714321509003639,583.5623168945312,488.7439270019531,0.012431439012289047,580.1527099609375,483.6130676269531,0.9999985694885254,749.5393676757812,674.1359252929688,0.9999786615371704
26,599.945068359375,852.8116455078125,0.9999945163726807,747.645263671875,855.9390869140625,0.9996882677078247,593.1305541992188,494.2887268066406,0.007381635718047619,642.4391479492188,126.37948608398438,0.011653367429971695,862.2638549804688,725.2411499023438,0.003364881733432412,569.8444213867188,477.2627258300781,0.005858083255589008,583.5623168945312,488.7752990722656,0.011921192519366741,580.1527099609375,483.5813903808594,0.9999985694885254,749.670166015625,674.0175170898438,0.9999803304672241
27,599.92724609375,852.7978515625,0.9999945163726807,747.645263671875,855.9390869140625,0.9996243715286255,593.0823974609375,494.26226806640625,0.0071082040667533875,642.4391479492188,126.16964721679688,0.009789466857910156,862.2638549804688,725.0255737304688,0.0029139677062630653,569.8803100585938,477.2627258300781,0.018613459542393684,583.5420532226562,488.7935791015625,0.01173107698559761,580.1244506835938,483.5378112792969,0.9999986886978149,749.7847290039062,673.9274291992188,0.9999840259552002
28,599.8956909179688,852.7978515625,0.9999945163726807,747.645263671875,856.1513671875,0.9996225833892822,593.0823974609375,494.26226806640625,0.0068617919459939,642.7366943359375,126.14156341552734,0.007586712948977947,866.17578125,725.5310668945312,0.0018587037920951843,835.3438110351562,768.7977294921875,0.00633188197389245,583.5420532226562,488.7935791015625,0.012169482186436653,580.1533203125,483.5378112792969,0.9999986886978149,749.82763671875,673.9238891601562,0.9999858140945435
29,599.8956909179688,852.7978515625,0.9999945163726807,747.645263671875,856.6909790039062,0.999695897102356,593.1305541992188,494.2887268066406,0.007139404769986868,642.7560424804688,126.01781463623047,0.012390761636197567,866.17578125,738.5814819335938,0.0016809375956654549,835.3438110351562,768.7977294921875,0.9712221622467041,583.5715942382812,488.807373046875,0.011769946664571762,580.1358032226562,483.4843444824219,0.9999985694885254,749.8455810546875,673.8145141601562,0.9999874830245972
30,599.92724609375,852.7978515625,0.9999946355819702,747.6494140625,856.7605590820312,0.9997274279594421,849.4684448242188,690.5724487304688,0.032749470323324203,642.8224487304688,125.89112854003906,0.016662001609802246,869.004150390625,742.3700561523438,0.34102925658226013,569.8803100585938,477.3337097167969,0.055426258593797684,583.5610961914062,488.8651428222656,0.013145064003765583,580.1358032226562,483.4843444824219,0.9999985694885254,750.2666625976562,673.7770385742188,0.9999884366989136
31,599.8956909179688,852.7978515625,0.9999942779541016,747.6494140625,856.7647094726562,0.9997157454490662,850.5953979492188,691.1511840820312,0.34379106760025024,642.8805541992188,125.88323211669922,0.016151532530784607,869.004150390625,738.5814819335938,0.5210955739021301,569.896728515625,477.3337097167969,0.0062370640225708485,583.541259765625,488.8802490234375,0.36934614181518555,580.1358032226562,483.45361328125,0.9999984502792358,750.5260620117188,673.7677001953125,0.999990701675415
32,599.8956909179688,852.6633911132812,0.9999945163726807,747.6494140625,856.7841186523438,0.9997162222862244,851.6937866210938,691.2594604492188,0.7270621657371521,643.137939453125,125.88323211669922,0.011822269298136234,869.004150390625,738.5814819335938,0.07429807633161545,569.896728515625,477.3337097167969,0.006145944818854332,583.4971923828125,488.8802490234375,0.01226292084902525,580.1358032226562,483.4223937988281,0.9999986886978149,750.8585205078125,673.606201171875,0.9999927282333374
33,599.9313354492188,852.7525024414062,0.9999946355819702,747.6160888671875,856.7841186523438,0.999700665473938,851.6937866210938,691.2594604492188,0.6351012587547302,643.1381225585938,125.89112854003906,0.012361433357000351,870.4314575195312,742.3700561523438,0.0017469599843025208,569.896728515625,477.3337097167969,0.006267341785132885,583.4971923828125,488.92388916015625,0.012868374586105347,580.12451171875,483.40069580078125,0.9999985694885254,751.047607421875,673.606201171875,0.999993085861206
34,599.9313354492188,852.8132934570312,0.9999947547912598,747.6160888671875,856.956787109375,0.999714195728302,851.6937866210938,691.1511840820312,0.06141310930252075,643.162353515625,125.89112854003906,0.00845424085855484,873.0296630859375,744.4327392578125,0.0017519438406452537,874.4785766601562,770.0894775390625,0.0073097082786262035,583.4971923828125,488.92388916015625,0.013081701472401619,580.12451171875,483.4223937988281,0.9999985694885254,751.0977783203125,673.6730346679688,0.9999927282333374
35,599.9507446289062,852.8132934570312,0.9999942779541016,747.532958984375,857.1951904296875,0.9997134804725647,852.6615600585938,691.9742431640625,0.007187479641288519,643.162353515625,125.88323211669922,0.008193239569664001,879.8226318359375,752.5665283203125,0.01042343769222498,876.0111083984375,785.2271728515625,0.9563584327697754,583.4971923828125,488.92388916015625,0.013291142880916595,580.12451171875,483.40069580078125,0.9999985694885254,751.1160888671875,673.7490844726562,0.9999927282333374
36,599.9507446289062,852.7525024414062,0.9999943971633911,747.4840087890625,857.3021850585938,0.9997484087944031,855.084228515625,694.335205078125,0.007510303985327482,643.3089599609375,125.89315032958984,0.006013418082147837,879.8402099609375,756.481689453125,0.8666124939918518,876.900634765625,803.137451171875,0.9862980842590332,852.7913208007812,792.6217651367188,0.16795474290847778,580.14794921875,483.40057373046875,0.9999986886978149,751.23388671875,673.6730346679688,0.9999935626983643
37,599.9507446289062,852.7525024414062,0.9999940395355225,747.5093383789062,857.5910034179688,0.9997041821479797,866.0439453125,700.5484008789062,0.09334098547697067,643.3604736328125,125.81597137451172,0.006506281904876232,880.392822265625,760.3184814453125,0.9493972063064575,876.54296875,811.2052612304688,0.9997385144233704,852.8286743164062,793.659912109375,0.858902096748352,580.1602172851562,483.3865051269531,0.9999985694885254,751.293212890625,673.6730346679688,0.999994158744812
38,599.9064331054688,852.7988891601562,0.9999945163726807,747.4840087890625,857.6419067382812,0.9997127652168274,867.2725830078125,703.3655395507812,0.056630805134773254,643.5050659179688,125.81597137451172,0.003200121922418475,881.3780517578125,761.1446533203125,0.9276106953620911,876.258056640625,811.8938598632812,0.9998098015785217,853.304443359375,794.1983032226562,0.8342360258102417,580.1602172851562,483.3309631347656,0.9999985694885254,751.3225708007812,673.61767578125,0.9999936819076538
39,599.9064331054688,852.7988891601562,0.9999946355819702,747.4623413085938,857.6995849609375,0.9997180104255676,867.2725830078125,703.3655395507812,0.06085235998034477,643.5252685546875,125.77384948730469,0.004626271780580282,881.7399291992188,761.7450561523438,0.9241719245910645,876.258056640625,812.1152954101562,0.9998728036880493,853.7352294921875,794.229736328125,0.7746667265892029,580.14794921875,483.32330322265625,0.9999985694885254,751.3225708007812,673.61767578125,0.9999938011169434
40,599.9064331054688,852.794677734375,0.9999943971633911,747.3580322265625,857.6995849609375,0.9997124075889587,867.2725830078125,703.3655395507812,0.013858700171113014,643.5252685546875,125.96076965332031,0.003045038552954793,882.1895141601562,763.5099487304688,0.7923367023468018,876.258056640625,812.544921875,0.999833345413208,853.9635620117188,794.2698364257812,0.7076588273048401,580.1571044921875,483.3187561035156,0.9999985694885254,751.3225708007812,673.61767578125,0.999994158744812
41,599.9094848632812,852.794677734375,0.9999942779541016,747.4623413085938,857.8916625976562,0.9996812343597412,593.1771240234375,494.1803894042969,0.006890841759741306,643.5252685546875,125.79004669189453,0.0025321647990494967,882.5774536132812,767.3319702148438,0.5259007811546326,875.9244384765625,812.8150024414062,0.9997937083244324,854.5220947265625,794.8941650390625,0.6075242161750793,580.1223754882812,483.299560546875,0.9999986886978149,751.38720703125,673.61767578125,0.9999936819076538
42,599.9094848632812,852.794677734375,0.9999945163726807,747.42724609375,857.9124755859375,0.999714195728302,593.1378784179688,494.1758728027344,0.006750297732651234,643.5252685546875,125.96076965332031,0.002012003678828478,883.7838134765625,767.3319702148438,0.3827385902404785,875.1552734375,812.8150024414062,0.9997349381446838,854.931884765625,795.7494506835938,0.3733052611351013,580.0545043945312,483.26031494140625,0.9999986886978149,751.4013671875,673.61767578125,0.9999940395355225
43,599.9094848632812,852.794677734375,0.9999946355819702,747.4329833984375,857.9124755859375,0.9997069239616394,593.1378784179688,494.1469421386719,0.006921872030943632,591.7515258789062,477.700439453125,0.002263361122459173,885.0853881835938,767.3319702148438,0.27813276648521423,874.458251953125,812.8150024414062,0.9997019171714783,854.931884765625,795.7494506835938,0.1737658679485321,580.0545043945312,483.1905822753906,0.9999986886978149,751.405517578125,673.5256958007812,0.9999938011169434
44,599.9094848632812,852.794677734375,0.9999947547912598,747.4329833984375,857.9124755859375,0.9997257590293884,593.1403198242188,494.1469421386719,0.006805577781051397,591.7406616210938,477.700439453125,0.0021089008077979088,886.9449462890625,768.0699462890625,0.34694504737854004,874.458251953125,812.5682373046875,0.9997596144676208,854.931884765625,795.7494506835938,0.03171737864613533,580.0245971679688,483.1905822753906,0.9999986886978149,751.447265625,673.5256958007812,0.9999935626983643
45,599.8685302734375,852.8595581054688,0.9999948740005493,747.4550170898438,857.9124755859375,0.9997202754020691,593.1378784179688,494.1469421386719,0.006965661887079477,591.7406616210938,477.700439453125,0.0021276483312249184,886.9449462890625,768.8463134765625,0.3763156831264496,874.44091796875,812.5311889648438,0.9997703433036804,583.763427734375,489.14654541015625,0.014488511718809605,580.0245971679688,483.1905822753906,0.9999986886978149,751.4541625976562,673.5256958007812,0.9999935626983643
46,599.8685302734375,852.8595581054688,0.9999946355819702,747.4329833984375,858.006591796875,0.9996726512908936,593.1377563476562,494.1529541015625,0.006777607370167971,591.7406616210938,477.7171936035156,0.0020022657699882984,886.9449462890625,769.7174682617188,0.2346590906381607,874.3717041015625,812.5167236328125,0.9997742772102356,583.763427734375,489.1186828613281,0.013605514541268349,580.0245971679688,483.1818542480469,0.9999988079071045,751.475341796875,673.5256958007812,0.9999936819076538
47,599.8850708007812,852.8595581054688,0.9999945163726807,747.434814453125,858.006591796875,0.9996787309646606,593.123779296875,494.1529541015625,0.006631610449403524,591.7406616210938,477.7090148925781,0.0026207128539681435,886.7996215820312,770.4151000976562,0.14755775034427643,874.3717041015625,812.351318359375,0.9997909665107727,583.763427734375,489.11212158203125,0.014038993045687675,580.0296020507812,483.1818542480469,0.9999988079071045,751.5065307617188,673.5256958007812,0.9999938011169434
48,599.917236328125,852.71337890625,0.9999946355819702,747.4550170898438,858.006591796875,0.9996935129165649,593.123779296875,494.1529541015625,0.006668871268630028,591.739501953125,477.7090148925781,0.0021544673945754766,886.7140502929688,771.2342529296875,0.0999983474612236,874.2733154296875,812.1611328125,0.9996837377548218,583.7679443359375,489.11212158203125,0.014176669530570507,580.0457153320312,483.1662292480469,0.9999988079071045,751.5680541992188,673.5740966796875,0.9999936819076538
49,599.913818359375,852.71337890625,0.9999947547912598,747.434814453125,857.8132934570312,0.9997183680534363,593.123779296875,494.15045166015625,0.006631003692746162,591.822021484375,477.791259765625,0.0020958289969712496,886.7140502929688,771.5599975585938,0.06282845884561539,874.0487670898438,811.787353515625,0.999524712562561,583.7684326171875,489.11212158203125,0.014677475206553936,580.0520629882812,483.1662292480469,0.9999988079071045,751.6659545898438,673.5740966796875,0.9999936819076538
50,599.913818359375,852.71337890625,0.9999946355819702,747.434814453125,857.8132934570312,0.9997143149375916,593.1456909179688,494.15045166015625,0.006602657027542591,591.7713012695312,477.7428283691406,0.002059691119939089,886.7433471679688,771.8555297851562,0.03563915565609932,873.9357299804688,811.4418334960938,0.9991937279701233,583.7819213867188,489.11212158203125,0.014618391171097755,580.0645141601562,483.1445617675781,0.9999988079071045,751.6824951171875,673.5740966796875,0.9999936819076538
51,599.913818359375,852.7943725585938,0.9999943971633911,747.4382934570312,857.8132934570312,0.9997079968452454,593.1524658203125,494.1405029296875,0.006268488243222237,591.7713012695312,477.71893310546875,0.0020130188204348087,886.7996215820312,771.8555297851562,0.03258631005883217,873.8560791015625,811.3836059570312,0.9990271329879761,583.837158203125,489.1893310546875,0.014160532504320145,580.1176147460938,483.1209716796875,0.9999988079071045,751.8060302734375,673.5740966796875,0.9999939203262329
52,599.913818359375,852.7943725585938,0.9999946355819702,747.4382934570312,857.8132934570312,0.9997105002403259,593.1539916992188,494.1405029296875,0.006332407705485821,591.7937622070312,477.73095703125,0.0020190062932670116,886.8755493164062,771.8555297851562,0.027805868536233902,873.55908203125,810.9673461914062,0.9984554052352905,583.8812255859375,489.19708251953125,0.01394715066999197,580.1355590820312,483.1209716796875,0.9999988079071045,751.8175048828125,673.5853271484375,0.9999939203262329
53,599.913818359375,852.8264770507812,0.9999943971633911,747.4325561523438,857.803955078125,0.9997170567512512,593.1755981445312,494.15045166015625,0.006133768241852522,591.7993774414062,477.73095703125,0.0020367729011923075,887.0357055664062,771.7029418945312,0.024702033028006554,872.8477783203125,810.5242309570312,0.998290479183197,583.8930053710938,489.2034606933594,0.013686600141227245,580.1577758789062,483.05291748046875,0.9999988079071045,751.8549194335938,673.5950927734375,0.9999936819076538
54,599.9220581054688,852.8827514648438,0.9999945163726807,747.4325561523438,857.6968994140625,0.9997220635414124,593.1893920898438,494.1441650390625,0.006058394908905029,591.7993774414062,477.73095703125,0.0019675358198583126,887.3422241210938,771.6727294921875,0.019891131669282913,872.168212890625,810.2257690429688,0.9982348680496216,583.8984985351562,489.2034606933594,0.013496389612555504,580.2041625976562,483.0513916015625,0.9999988079071045,751.8602294921875,673.5950927734375,0.9999938011169434
