scorer,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,285.15643310546875,249.85252380371094,0.9986096620559692,563.208740234375,246.63424682617188,0.9999425411224365,860.0430908203125,494.35955810546875,0.031041888520121574
1,285.17596435546875,249.8809051513672,0.998620867729187,563.2348022460938,246.64492797851562,0.9999433755874634,860.0430908203125,494.436767578125,0.031445372849702835
2,285.17901611328125,249.8991241455078,0.9986050724983215,563.2348022460938,246.67295837402344,0.999942421913147,860.0430908203125,494.5655822753906,0.025752637535333633
3,285.19708251953125,249.8991241455078,0.9986520409584045,563.2373046875,246.66461181640625,0.9999438524246216,860.0350341796875,494.5655822753906,0.024156225845217705
4,285.19708251953125,249.8991241455078,0.9986777901649475,563.257080078125,246.66461181640625,0.9999414682388306,859.9671020507812,494.5804443359375,0.021038752049207687
5,285.19708251953125,249.8991241455078,0.9986169338226318,563.257080078125,246.66461181640625,0.9999428987503052,859.9671020507812,494.5655822753906,0.01531877089291811
6,285.1967468261719,249.8991241455078,0.9985755681991577,563.2391357421875,246.66461181640625,0.999942421913147,859.974365234375,494.5750427246094,0.021907418966293335
7,285.18499755859375,249.90457153320312,0.998633086681366,563.2391357421875,246.66461181640625,0.9999456405639648,859.974365234375,494.5750427246094,0.02266642451286316
8,285.18499755859375,249.85467529296875,0.9986310601234436,563.2387084960938,246.65158081054688,0.999942421913147,859.9671020507812,494.5804443359375,0.01873665302991867
9,285.1512756347656,249.84437561035156,0.9986598491668701,563.2328491210938,246.65158081054688,0.9999406337738037,859.7728271484375,494.6519470214844,0.017236370593309402
10,285.1512756347656,249.88729858398438,0.9986095428466797,563.2328491210938,246.663818359375,0.9999443292617798,859.7728271484375,494.66070556640625,0.020789122208952904
11,285.19989013671875,249.88729858398438,0.9985851049423218,563.2387084960938,246.663818359375,0.9999462366104126,859.7728271484375,494.68115234375,0.016266698017716408
12,285.19989013671875,249.87149047851562,0.9986435770988464,563.2569580078125,246.663818359375,0.9999377727508545,859.8679809570312,494.79779052734375,0.014737832359969616
13,285.19989013671875,249.87149047851562,0.9985925555229187,563.2569580078125,246.663818359375,0.9999420642852783,859.9808349609375,494.79779052734375,0.014860305935144424
14,285.2506408691406,249.87149047851562,0.998590886592865,563.2569580078125,246.663818359375,0.9999396800994873,859.9808349609375,494.843505859375,0.018516382202506065
15,285.19989013671875,249.8170928955078,0.9986926913261414,563.2553100585938,246.61924743652344,0.9999451637268066,859.9808349609375,494.843505859375,0.0157940611243248
16,285.24786376953125,249.8170928955078,0.9986839890480042,563.2553100585938,246.61924743652344,0.9999449253082275,859.8676147460938,494.9146423339844,0.016489079222083092
17,285.3659362792969,249.8170928955078,0.9985954165458679,563.2553100585938,246.61924743652344,0.9999438524246216,859.8211059570312,494.95318603515625,0.01243855431675911
18,285.3659362792969,249.8170928955078,0.998616099357605,563.2723999023438,246.61924743652344,0.9999425411224365,859.7593994140625,494.95318603515625,0.016797274351119995
19,285.24786376953125,249.8170928955078,0.9986162185668945,563.2723999023438,246.61924743652344,0.9999401569366455,859.7593994140625,494.8262634277344,0.016204727813601494
20,285.24786376953125,249.86129760742188,0.9986116886138916,563.2723999023438,246.60569763183594,0.999943733215332,859.7593994140625,494.84356689453125,0.011766758747398853
21,285.3659362792969,249.79747009277344,0.9985753297805786,563.2723999023438,246.59713745117188,0.999943733215332,859.8474731445312,494.8335876464844,0.014191933907568455
22,285.4211730957031,249.72723388671875,0.9986374974250793,563.2723999023438,246.56954956054688,0.9999421834945679,859.8474731445312,494.8335876464844,0.012641382403671741
23,285.26959228515625,249.79747009277344,0.998577356338501,563.2825927734375,246.59713745117188,0.9999418258666992,859.8474731445312,494.84356689453125,0.009001641534268856
24,285.26959228515625,249.8348388671875,0.998645007610321,563.2825927734375,246.59713745117188,0.9999427795410156,859.697021484375,495.0246887207031,0.011754737235605717
25,285.26959228515625,249.8348388671875,0.9986017346382141,563.2825927734375,246.6117706298828,0.999941349029541,859.697021484375,495.0246887207031,0.01241271011531353
26,285.26959228515625,249.8348388671875,0.9986134767532349,563.2779541015625,246.6117706298828,0.9999408721923828,859.697021484375,495.0246887207031,0.013711120001971722
27,285.26959228515625,249.8348388671875,0.998638927936554,563.2772216796875,246.6117706298828,0.9999438524246216,859.7273559570312,494.8359680175781,0.021706752479076385
28,285.1942443847656,249.82383728027344,0.9986217021942139,563.2435302734375,246.59469604492188,0.9999463558197021,859.7403564453125,494.7807312011719,0.02595449425280094
29,285.1942443847656,249.82383728027344,0.9986585378646851,563.2435302734375,246.59469604492188,0.9999430179595947,859.8426513671875,494.6929931640625,0.037019647657871246
30,285.2280578613281,249.82383728027344,0.9986327290534973,563.2523193359375,246.59469604492188,0.999941349029541,859.7403564453125,494.6929931640625,0.028954843059182167
31,285.2280578613281,249.82383728027344,0.9985918402671814,563.2552490234375,246.59469604492188,0.9999427795410156,859.7273559570312,494.7253723144531,0.0225065890699625
32,285.2280578613281,249.82383728027344,0.9986060261726379,563.2523193359375,246.59469604492188,0.9999363422393799,859.6578979492188,494.7253723144531,0.013086959719657898
33,285.2916259765625,249.7435760498047,0.9986276626586914,563.2523193359375,246.5879669189453,0.9999438524246216,859.6476440429688,494.7930908203125,0.012111254967749119
34,285.2916259765625,249.7435760498047,0.9986629486083984,563.2294311523438,246.5879669189453,0.9999427795410156,859.519775390625,494.826171875,0.007607751991599798
35,285.2916259765625,249.7435760498047,0.9986528158187866,563.2294311523438,246.5879669189453,0.9999430179595947,859.4881591796875,494.826171875,0.00787691492587328
36,285.2650146484375,249.88864135742188,0.9986213445663452,563.2294311523438,246.6260986328125,0.9999409914016724,859.4881591796875,494.9700622558594,0.0061024571768939495
37,285.21337890625,249.88864135742188,0.9986394047737122,563.2422485351562,246.6260986328125,0.9999403953552246,859.4682006835938,495.0943603515625,0.00532692763954401
38,285.19012451171875,249.88864135742188,0.9986421465873718,563.2422485351562,246.6260986328125,0.9999425411224365,859.3956909179688,495.0943603515625,0.0057554664090275764
39,285.19012451171875,249.88864135742188,0.9985929131507874,563.2422485351562,246.6260986328125,0.9999417066574097,859.2971801757812,495.03997802734375,0.0054422602988779545
40,285.21337890625,249.88864135742188,0.9986442923545837,563.2398071289062,246.6260986328125,0.9999431371688843,859.3956909179688,495.0943603515625,0.0052526164799928665
41,285.1892395019531,249.87237548828125,0.9986598491668701,563.231689453125,246.60504150390625,0.9999411106109619,859.3956909179688,495.0943603515625,0.0070426189340651035
42,285.18011474609375,249.87237548828125,0.9986263513565063,563.2302856445312,246.60504150390625,0.9999394416809082,859.2971801757812,495.03997802734375,0.005323777440935373
43,285.18011474609375,249.9048614501953,0.9986692667007446,563.2302856445312,246.6439208984375,0.9999449253082275,859.2971801757812,495.03997802734375,0.005313802510499954
44,285.2166442871094,249.9048614501953,0.9985774755477905,563.2398071289062,246.64784240722656,0.9999462366104126,289.13128662109375,232.02325439453125,0.005271637812256813
45,285.17474365234375,249.9048614501953,0.9986543655395508,563.2302856445312,246.64784240722656,0.9999443292617798,289.1241760253906,231.9461212158203,0.005189407616853714
46,285.15203857421875,249.9048614501953,0.9986226558685303,563.2499389648438,246.6516571044922,0.9999421834945679,289.1241760253906,231.9461212158203,0.00520458584651351
