scorer,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,335.3980407714844,299.2823791503906,0.9994757771492004,582.198486328125,295.6918640136719,0.9999436140060425,588.4923095703125,278.8739318847656,0.002352686831727624
1,335.40533447265625,299.3666076660156,0.999461829662323,582.2325439453125,295.6918640136719,0.9999483823776245,588.5238647460938,278.8868103027344,0.0023585553281009197
2,335.40533447265625,299.3869934082031,0.9994568228721619,582.2325439453125,295.75537109375,0.9999462366104126,588.5238647460938,278.8868103027344,0.0023476870264858007
3,335.3980407714844,299.3869934082031,0.999455988407135,582.198486328125,295.71160888671875,0.9999488592147827,588.4923095703125,278.88934326171875,0.0023635253310203552
4,335.3980407714844,299.3666076660156,0.999426007270813,582.2034912109375,295.70831298828125,0.9999449253082275,588.5162353515625,278.88958740234375,0.0023526898585259914
5,335.39288330078125,299.3666076660156,0.9994219541549683,582.1913452148438,295.71160888671875,0.9999494552612305,588.4800415039062,278.88958740234375,0.002373375929892063
6,335.3529968261719,299.40228271484375,0.9994359612464905,582.1902465820312,295.7152404785156,0.9999476671218872,588.4767456054688,278.88934326171875,0.00232429220341146
7,335.3529968261719,299.40228271484375,0.9994398951530457,582.1542358398438,295.7152404785156,0.9999496936798096,588.4767456054688,278.88934326171875,0.002341835293918848
8,335.3753967285156,299.4173583984375,0.9993829727172852,582.1542358398438,295.7978820800781,0.9999476671218872,588.4767456054688,278.8784484863281,0.0023853613529354334
9,335.34136962890625,299.4173583984375,0.9994080066680908,582.1542358398438,295.7978820800781,0.9999473094940186,588.4767456054688,278.8784484863281,0.00237097661010921
10,335.3753967285156,299.4173583984375,0.9994308352470398,582.1939086914062,295.7978820800781,0.9999468326568604,588.4788818359375,278.8784484863281,0.0023316515143960714
11,335.3805847167969,299.4173583984375,0.9994046688079834,582.206298828125,295.7994689941406,0.999947190284729,588.4788818359375,278.9316101074219,0.0023605048190802336
12,335.3805847167969,299.4173583984375,0.9994858503341675,582.206298828125,295.7994689941406,0.9999498128890991,588.4788818359375,278.9316101074219,0.0023244163021445274
13,335.34136962890625,299.3401184082031,0.9994440674781799,582.1978759765625,295.7228698730469,0.9999442100524902,588.49560546875,278.9316101074219,0.002310349838808179
14,335.4517822265625,299.3401184082031,0.9994080066680908,582.2537231445312,295.7228698730469,0.9999445676803589,588.49560546875,278.9316101074219,0.00238046539016068
15,335.42681884765625,299.3401184082031,0.999427318572998,582.2537231445312,295.7228698730469,0.9999483823776245,588.49560546875,278.9246520996094,0.0023389493580907583
16,335.42681884765625,299.3401184082031,0.9994839429855347,582.2354125976562,295.7228698730469,0.999948263168335,588.49560546875,278.9055480957031,0.002371508162468672
17,335.44140625,299.3401184082031,0.9994707703590393,582.25927734375,295.7228698730469,0.999947190284729,588.49560546875,278.9246520996094,0.0023496286012232304
18,335.44140625,299.4404602050781,0.9994400143623352,582.25927734375,295.7129821777344,0.9999434947967529,588.5068359375,278.9246520996094,0.0023141077253967524
19,335.42681884765625,299.4404602050781,0.9994729161262512,582.2431640625,295.7129821777344,0.9999412298202515,588.5068359375,278.9246520996094,0.002321927109733224
20,335.44140625,299.4404602050781,0.999415397644043,582.2431640625,295.7129821777344,0.9999488592147827,588.5068359375,278.9204406738281,0.002345444168895483
21,335.4578857421875,299.4404602050781,0.9993797540664673,582.2597045898438,295.7129821777344,0.9999514818191528,588.5068359375,278.9368591308594,0.0023691717069596052
22,335.3800964355469,299.4404602050781,0.9994391798973083,582.2431640625,295.7129821777344,0.9999487400054932,588.5068359375,278.9204406738281,0.002350401133298874
23,335.4111022949219,299.4989318847656,0.9994414448738098,582.2122802734375,295.7995300292969,0.999942421913147,588.4750366210938,278.9204406738281,0.002330655697733164
24,335.4305419921875,299.4989318847656,0.9993988275527954,582.2595825195312,295.7995300292969,0.9999443292617798,588.4750366210938,278.9157409667969,0.002377921249717474
25,335.4111022949219,299.4989318847656,0.9994224309921265,582.2122802734375,295.7995300292969,0.9999485015869141,588.4598388671875,278.8693542480469,0.00236731069162488
26,335.30828857421875,299.4989318847656,0.9994471669197083,582.1190795898438,295.7995300292969,0.9999490976333618,588.4598388671875,278.8094787597656,0.002381447469815612
27,335.3819274902344,299.4989318847656,0.9994049072265625,582.15283203125,295.7995300292969,0.9999508857727051,588.4598388671875,278.8094787597656,0.002371551003307104
28,335.3094177246094,299.5235290527344,0.9993789196014404,582.1190795898438,295.81988525390625,0.9999488592147827,588.434326171875,278.8109436035156,0.002398366341367364
29,335.30828857421875,299.5235290527344,0.9994087219238281,582.0924682617188,295.81988525390625,0.9999450445175171,588.434326171875,278.8109436035156,0.002368824789300561
30,335.3094177246094,299.5235290527344,0.9993865489959717,582.0924682617188,295.81988525390625,0.9999486207962036,588.434326171875,278.8109436035156,0.002362465253099799
31,335.32269287109375,299.5354919433594,0.9993587136268616,582.1526489257812,295.8191833496094,0.9999492168426514,588.4539794921875,278.8280029296875,0.0023430408909916878
32,335.3094177246094,299.5354919433594,0.9994109869003296,582.0924682617188,295.8191833496094,0.9999486207962036,588.4539794921875,278.8280029296875,0.002340683713555336
33,335.2891845703125,299.47747802734375,0.9993808269500732,582.122314453125,295.7702941894531,0.9999457597732544,588.4539794921875,278.8423767089844,0.002379161538556218
34,335.32269287109375,299.47747802734375,0.9993454813957214,582.1526489257812,295.7702941894531,0.9999462366104126,588.4697875976562,278.8423767089844,0.0024030357599258423
35,335.32269287109375,299.47747802734375,0.9993938207626343,582.1526489257812,295.7568664550781,0.9999493360519409,588.4697875976562,278.8446350097656,0.0023743121419101954
36,335.34588623046875,299.47747802734375,0.9994148015975952,582.1492919921875,295.7568664550781,0.9999504089355469,588.4420776367188,278.8446350097656,0.002331182360649109
37,335.3572998046875,299.47747802734375,0.9994083642959595,582.18798828125,295.7568664550781,0.9999496936798096,588.4708862304688,278.8446350097656,0.002364876214414835
38,335.3572998046875,299.4410400390625,0.999404788017273,582.18798828125,295.75469970703125,0.9999493360519409,588.4708862304688,278.83819580078125,0.002379803219810128
39,335.3544006347656,299.4410400390625,0.9994226694107056,582.1576538085938,295.75469970703125,0.9999439716339111,588.4622802734375,278.83819580078125,0.002337041776627302
40,335.3544006347656,299.42559814453125,0.9994097948074341,582.1576538085938,295.75469970703125,0.99994957447052,588.4622802734375,278.83819580078125,0.002349846763536334
41,335.3970031738281,299.42559814453125,0.9994086027145386,582.2083129882812,295.7470703125,0.9999524354934692,588.4708862304688,278.87518310546875,0.0023503508418798447
42,335.4039306640625,299.42559814453125,0.9994080066680908,582.1985473632812,295.7470703125,0.9999490976333618,588.5048828125,278.8785705566406,0.002338417572900653
43,335.4039306640625,299.4482421875,0.9994423985481262,582.1985473632812,295.7470703125,0.9999483823776245,588.5101318359375,278.8804931640625,0.0022988750133663416
44,335.4039306640625,299.5081481933594,0.9994127750396729,582.1985473632812,295.7994689941406,0.9999446868896484,588.5101318359375,278.8804931640625,0.0035079545341432095
45,335.3713073730469,299.5081481933594,0.9994109869003296,582.140869140625,295.7994689941406,0.9999459981918335,588.5048828125,278.87518310546875,0.009099239483475685
46,335.3433837890625,299.5081481933594,0.9993981122970581,582.1339111328125,295.7994689941406,0.9999464750289917,588.4735717773438,278.8753356933594,0.0023509759921580553
