scorer,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000,DLC_resnet50_smallpole_singlelimbFeb10shuffle1_400000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,331.2698974609375,294.8248291015625,0.9998979568481445,578.6781616210938,294.37310791015625,0.9999704360961914,570.2001953125,279.6928405761719,0.002955375239253044
1,331.2937316894531,294.8633117675781,0.9998959302902222,578.7211303710938,294.3809509277344,0.9999716281890869,570.2002563476562,279.7129821777344,0.00297415885142982
2,331.3187255859375,294.9104309082031,0.9998940229415894,578.7211303710938,294.4263916015625,0.9999691247940063,570.21142578125,299.13543701171875,0.0029552150517702103
3,331.3187255859375,294.91619873046875,0.9998928308486938,578.7396240234375,294.3809509277344,0.9999688863754272,570.21142578125,299.13726806640625,0.003023614641278982
4,331.3003845214844,294.93017578125,0.9998869895935059,578.7350463867188,294.3809509277344,0.9999669790267944,570.21142578125,299.145263671875,0.003081731265410781
5,331.2937316894531,294.93017578125,0.9999001026153564,578.7350463867188,294.36700439453125,0.9999667406082153,570.2341918945312,299.18048095703125,0.0030956165865063667
6,331.2867431640625,294.93017578125,0.9998950958251953,578.7311401367188,294.36700439453125,0.9999679327011108,570.23486328125,299.18560791015625,0.003063526237383485
7,331.2867431640625,294.91925048828125,0.9998878240585327,578.7350463867188,294.36700439453125,0.9999663829803467,570.2418212890625,299.1896057128906,0.003140157088637352
8,331.2867431640625,294.91925048828125,0.9998898506164551,578.7311401367188,294.36700439453125,0.999964714050293,570.2360229492188,299.1966552734375,0.003196098143234849
9,331.31341552734375,294.912109375,0.9998946189880371,578.7110595703125,294.36700439453125,0.9999673366546631,570.2496948242188,299.2033996582031,0.003171280724927783
10,331.31341552734375,294.88385009765625,0.9998935461044312,578.7110595703125,294.3743896484375,0.9999648332595825,570.2528076171875,299.20513916015625,0.003185015171766281
11,331.31341552734375,294.88385009765625,0.9998958110809326,578.6909790039062,294.3743896484375,0.9999651908874512,570.2559204101562,299.20513916015625,0.0031806265469640493
12,331.2486572265625,294.880615234375,0.9998886585235596,578.6373901367188,294.38641357421875,0.9999642372131348,570.2520751953125,299.2076416015625,0.0031810482032597065
13,331.2486572265625,294.880615234375,0.9998893737792969,578.6373901367188,294.38641357421875,0.999962329864502,570.2520751953125,299.2076416015625,0.0032154018990695477
14,331.2326354980469,294.88385009765625,0.9998962879180908,578.6293334960938,294.38641357421875,0.9999630451202393,570.2520751953125,299.2079772949219,0.0031918957829475403
15,331.2486572265625,294.89215087890625,0.9998935461044312,578.6239624023438,294.38641357421875,0.9999668598175049,570.2477416992188,299.2076416015625,0.003158639185130596
16,331.2486572265625,294.8824157714844,0.999900221824646,578.6293334960938,294.38641357421875,0.9999651908874512,570.2379760742188,299.2109375,0.0031237497460097075
17,331.2437744140625,294.8824157714844,0.9998875856399536,578.63330078125,294.37530517578125,0.9999622106552124,570.2332763671875,299.2187194824219,0.0032306676730513573
18,331.2437744140625,294.8824157714844,0.999894380569458,578.6239624023438,294.37530517578125,0.9999629259109497,570.2296752929688,299.2187194824219,0.0031974520534276962
19,331.2621154785156,294.8824157714844,0.9998959302902222,578.63330078125,294.4241638183594,0.9999651908874512,570.221923828125,299.2109375,0.0031382767483592033
20,331.2621154785156,294.8824157714844,0.9998952150344849,578.63330078125,294.4241638183594,0.999966025352478,570.2151489257812,299.2109375,0.0030869378242641687
21,331.2684631347656,294.9037170410156,0.9998911619186401,578.6141967773438,294.4241638183594,0.9999655485153198,570.19970703125,299.2074279785156,0.003122167196124792
22,331.2767028808594,294.9249267578125,0.9998794794082642,578.5819091796875,294.4324951171875,0.9999624490737915,570.19921875,299.2074279785156,0.0031711102928966284
23,331.2792053222656,294.9249267578125,0.99988853931427,578.5662231445312,294.4552001953125,0.9999617338180542,570.1741943359375,299.20703125,0.0031102339271456003
24,331.2792053222656,294.96954345703125,0.9998927116394043,578.5584106445312,294.4703063964844,0.9999637603759766,570.1569213867188,299.1843566894531,0.003014128189533949
25,331.2896423339844,294.96954345703125,0.9998871088027954,578.5399169921875,294.4703063964844,0.9999628067016602,570.1569213867188,299.1843566894531,0.002997814444825053
26,331.37103271484375,294.96954345703125,0.9998884201049805,578.3333129882812,294.512939453125,0.9999549388885498,570.1552124023438,299.1631774902344,0.00292748911306262
27,331.35400390625,294.96954345703125,0.9998809099197388,578.3090209960938,294.512939453125,0.9999521970748901,570.1532592773438,299.12030029296875,0.0028751776553690434
28,331.35400390625,295.1162414550781,0.9998825788497925,578.2456665039062,294.512939453125,0.9999518394470215,570.1532592773438,299.1161193847656,0.002799711190164089
29,331.35400390625,295.1162414550781,0.9998767375946045,578.2456665039062,294.47705078125,0.9999605417251587,570.1532592773438,299.10546875,0.0026587217580527067
30,331.35400390625,295.0273742675781,0.9998559951782227,578.2456665039062,294.4698486328125,0.9999613761901855,570.1532592773438,299.080810546875,0.0026679057627916336
31,331.35400390625,294.9496765136719,0.9998363256454468,578.3283081054688,294.4561767578125,0.9999649524688721,570.1912231445312,299.05712890625,0.002673906274139881
32,331.3633117675781,294.94512939453125,0.9998455047607422,578.4188232421875,294.4239501953125,0.9999679327011108,570.2092895507812,299.0300598144531,0.0026236886624246836
33,331.4818115234375,294.83837890625,0.9998373985290527,578.51708984375,294.253662109375,0.9999697208404541,586.2900390625,279.51373291015625,0.0028102868236601353
34,331.4818115234375,294.83837890625,0.9998180270195007,578.6048583984375,294.24725341796875,0.9999707937240601,586.2900390625,279.51373291015625,0.002652680967003107
35,331.5153503417969,294.83837890625,0.9997840523719788,578.6720581054688,294.24322509765625,0.9999715089797974,586.2900390625,279.5097961425781,0.0026222302112728357
36,331.4961853027344,294.90240478515625,0.9997904896736145,578.6934204101562,294.1866760253906,0.999971866607666,586.27685546875,279.51373291015625,0.0026097118388861418
37,331.4818115234375,294.9254150390625,0.9998148083686829,578.780517578125,294.165283203125,0.9999740123748779,586.2750244140625,279.53656005859375,0.002876854036003351
38,331.3946838378906,294.93670654296875,0.999833345413208,578.7875366210938,294.1261901855469,0.9999768733978271,586.2547607421875,279.53656005859375,0.0029013638850301504
39,331.37664794921875,295.03070068359375,0.9998190999031067,578.7904663085938,294.1261901855469,0.999976634979248,586.2547607421875,279.53192138671875,0.003013061126694083
40,331.37664794921875,295.4405517578125,0.9997960925102234,578.7947998046875,294.0919189453125,0.999976634979248,586.251708984375,279.53192138671875,0.003108041826635599
41,331.37664794921875,295.6167907714844,0.9997900128364563,578.8937377929688,294.08380126953125,0.9999779462814331,586.2322387695312,279.53094482421875,0.0030819480307400227
42,331.42596435546875,295.6622009277344,0.9998076558113098,578.9072265625,294.0754699707031,0.9999792575836182,586.229736328125,279.50885009765625,0.0032418284099549055
43,331.49627685546875,295.751220703125,0.9998100399971008,578.9404296875,294.0754699707031,0.9999804496765137,586.2206420898438,279.4751892089844,0.0033227656967937946
44,331.5020751953125,296.0274963378906,0.9998143315315247,578.9427490234375,294.0754699707031,0.9999788999557495,586.215576171875,279.4619445800781,0.003391726640984416
45,331.5238342285156,296.1251220703125,0.9998063445091248,578.9743041992188,294.0754699707031,0.9999788999557495,586.1901245117188,279.4146423339844,0.0035343607887625694
46,331.5294189453125,296.12640380859375,0.9998393058776855,578.9784545898438,294.0754699707031,0.99997878074646,586.1619873046875,279.3952941894531,0.003551007015630603
