scorer,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000
bodyparts,snout,snout,snout,glenoid,glenoid,glenoid,elbow,elbow,elbow,wrist,wrist,wrist,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,vent,vent,vent
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-4.682133674621582,429.3004150390625,0.004574956372380257,-1.186234474182129,427.12188720703125,0.0019169891020283103,0.565399169921875,446.10015869140625,0.0020814123563468456,-0.43507909774780273,430.9495849609375,0.0025458484888076782,-0.5834951400756836,427.68994140625,0.0019320135470479727,-0.45693254470825195,429.4551696777344,0.001155912410467863,0.07069945335388184,430.12310791015625,0.0046247439458966255,4.599646091461182,425.74169921875,0.0025164771359413862
1,-4.700443267822266,429.4377746582031,0.003609458217397332,-1.186234474182129,427.31640625,0.001613267813809216,0.565399169921875,446.1572570800781,0.0017397393239662051,-0.513606071472168,430.9911193847656,0.0018157147569581866,-0.6185665130615234,427.6912536621094,0.0016571653541177511,-0.47275495529174805,429.5339660644531,0.0008553894585929811,0.11889314651489258,430.2619323730469,0.0038660159334540367,4.683340549468994,425.8782043457031,0.002063693944364786
2,-4.775243759155273,441.32293701171875,0.0036171076353639364,-1.186234474182129,427.31640625,0.001809451263397932,0.5734667778015137,446.2436218261719,0.0020483736880123615,-0.513606071472168,431.0026550292969,0.002018413506448269,-0.6299896240234375,427.7189025878906,0.001822814461775124,-0.49719810485839844,429.5339660644531,0.0010485176462680101,0.17466068267822266,430.3399658203125,0.00428879214450717,4.770872116088867,425.9779968261719,0.0023295937571674585
3,-4.7578887939453125,441.63885498046875,0.0034544740337878466,-1.4822492599487305,442.5160217285156,0.001695925835520029,0.565399169921875,446.2436218261719,0.0016336840344592929,-0.513606071472168,431.0667419433594,0.00196375185623765,-0.6329598426818848,427.7254333496094,0.0017716643633320928,-0.575310230255127,429.4817810058594,0.001037994516082108,0.17466068267822266,430.3399658203125,0.004474750254303217,4.770872116088867,425.9779968261719,0.002158984774723649
4,-4.7686262130737305,441.4383239746094,0.002793744206428528,-1.5531787872314453,442.5160217285156,0.0014779408229514956,0.565399169921875,446.1700134277344,0.0015623419312760234,-0.513606071472168,431.04058837890625,0.0016657186206430197,-0.6299896240234375,427.7189025878906,0.0016233774367719889,-0.575310230255127,429.4817810058594,0.0009038238786160946,0.17466068267822266,430.3070068359375,0.004059520550072193,4.770872116088867,425.9779968261719,0.0020077330991625786
5,-4.775243759155273,441.4383239746094,0.0029433388262987137,-1.5531787872314453,442.5182189941406,0.0015107744839042425,0.5734667778015137,446.1700134277344,0.0017151852371171117,-0.5035490989685059,431.0667419433594,0.0018616236047819257,-0.6299896240234375,427.7254333496094,0.0017120251432061195,-0.575310230255127,429.4817810058594,0.0009236205951310694,0.17466068267822266,430.3070068359375,0.003941743168979883,4.759522914886475,425.91815185546875,0.002132267691195011
6,-4.7686262130737305,441.4383239746094,0.0028489420656114817,-1.592897891998291,442.5615539550781,0.0014023375697433949,0.7531032562255859,446.0920104980469,0.0016891853883862495,-0.4951052665710449,431.0853576660156,0.0017586573958396912,-0.6203470230102539,427.73980712890625,0.0015505716437473893,-0.46038293838500977,429.4817810058594,0.0007952270098030567,0.19620776176452637,430.2913818359375,0.0036211623810231686,4.715437889099121,425.9093322753906,0.002013201592490077
7,-4.764230728149414,441.35772705078125,0.003194261807948351,-1.627568244934082,442.5615539550781,0.0015466971090063453,0.7531032562255859,446.05755615234375,0.0018316505011171103,-0.4951052665710449,431.0853576660156,0.0019952754955738783,-0.6203470230102539,427.8284912109375,0.001703445566818118,-0.3765416145324707,429.4957580566406,0.0009353635250590742,0.21143651008605957,430.2913818359375,0.0037085581570863724,4.681560516357422,425.9093322753906,0.001996078994125128
