scorer,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000
bodyparts,snout,snout,snout,glenoid,glenoid,glenoid,elbow,elbow,elbow,wrist,wrist,wrist,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,vent,vent,vent
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-1.445138931274414,1087.6522216796875,5.438989683170803e-05,-1.974278450012207,1086.5826416015625,4.923354208585806e-05,-0.48660850524902344,1087.3895263671875,6.465734622906893e-05,-0.8532676696777344,1088.5352783203125,4.244585579726845e-05,0.0,0.0,5.63489411433693e-05,-0.17839479446411133,0.0,4.729048669105396e-05,1.241567611694336,1.073821783065796,6.504851626232266e-05,4.868905067443848,0.4086475372314453,3.314821879030205e-05
1,-1.445138931274414,1087.72802734375,6.0466889408417046e-05,-1.9772934913635254,1086.6138916015625,5.296651943353936e-05,-0.4917588233947754,1087.401611328125,7.099063077475876e-05,-0.8826475143432617,1088.5352783203125,4.690172863774933e-05,0.0,0.0,5.7890472817234695e-05,-0.2816801071166992,0.0,4.79494447063189e-05,1.3300812244415283,1.1312565803527832,6.700490484945476e-05,4.868905067443848,0.4533514976501465,3.584345176932402e-05
2,-1.4791035652160645,1087.8917236328125,8.36750550661236e-05,-2.1617441177368164,1086.6138916015625,7.736498082522303e-05,-0.4917588233947754,1087.401611328125,8.580822759540752e-05,-1.115830898284912,1088.5352783203125,6.912869139341637e-05,-1.2348999977111816,1085.0576171875,6.524569471366704e-05,-1.0168886184692383,584.9782104492188,0.0001025017918436788,1.3300812244415283,1.1312565803527832,6.696051423205063e-05,4.905351161956787,0.4533514976501465,3.929777813027613e-05
3,-1.4791035652160645,1087.920166015625,9.66129227890633e-05,-1.9781723022460938,1086.613037109375,8.76428748597391e-05,-0.48660850524902344,1087.40283203125,9.085037891054526e-05,-1.156385898590088,1088.494140625,7.786086644046009e-05,-1.2617840766906738,1085.1578369140625,7.326259219553322e-05,-1.1605758666992188,585.074951171875,9.73485002759844e-05,1.241567611694336,1.1312565803527832,6.880865839775652e-05,4.868905067443848,0.4556999206542969,3.917837602784857e-05
4,-1.4791035652160645,1087.920166015625,9.14809133973904e-05,-1.9781723022460938,1086.5826416015625,8.359658386325464e-05,-0.4565091133117676,1087.401611328125,8.035697101149708e-05,-1.3707175254821777,1088.459228515625,7.582380931125954e-05,-1.2617840766906738,1085.1923828125,6.945981294848025e-05,-1.1605758666992188,1087.2178955078125,6.168270920170471e-05,1.192063570022583,0.9488601684570312,5.978236731607467e-05,4.868905067443848,0.4533514976501465,3.806816675933078e-05
5,-1.6302075386047363,1087.8917236328125,8.599409193266183e-05,-1.9781723022460938,1086.55517578125,7.745888433419168e-05,-0.44089174270629883,1087.3253173828125,7.778790313750505e-05,-1.3737821578979492,1088.3671875,6.568481330759823e-05,-1.2348999977111816,1085.1923828125,6.197037146193907e-05,-1.1605758666992188,1087.2178955078125,5.068336758995429e-05,1.178248643875122,0.8716449737548828,5.553180744755082e-05,3.717400550842285,1082.48388671875,3.584075238904916e-05
6,-1.696610450744629,1087.861083984375,8.615201659267768e-05,-2.1031651496887207,1086.5157470703125,7.823463238310069e-05,-0.367337703704834,1087.3253173828125,7.953833846841007e-05,-1.511789321899414,1088.359375,6.503759504994377e-05,-1.2747020721435547,1085.1671142578125,6.399595440598205e-05,-1.1605758666992188,1087.2872314453125,5.322602009982802e-05,1.178248643875122,0.8716449737548828,5.6293083616765216e-05,3.717400550842285,953.4149169921875,3.648643541964702e-05
7,-1.7652888298034668,1087.853759765625,8.764404628891498e-05,-2.1031651496887207,1086.4425048828125,8.391797746298835e-05,-0.27623701095581055,1087.3253173828125,7.592126348754391e-05,-1.511789321899414,1088.359375,6.518897862406448e-05,-1.2747020721435547,1085.1671142578125,6.789626058889553e-05,-1.1605758666992188,1087.2872314453125,5.6864133512135595e-05,1.1085882186889648,0.8716449737548828,5.1608934882096946e-05,3.717400550842285,953.4149169921875,3.6329292925074697e-05
