scorer,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000
bodyparts,snout,snout,snout,glenoid,glenoid,glenoid,elbow,elbow,elbow,wrist,wrist,wrist,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,vent,vent,vent
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-4.6117448806762695,441.1627502441406,0.004016449674963951,-1.0294599533081055,427.1903381347656,0.0018798601813614368,0.5988378524780273,446.0204162597656,0.00212210975587368,-0.43707799911499023,431.05364990234375,0.0020046522840857506,-0.5687365531921387,427.746337890625,0.0017967305611819029,-0.40207338333129883,429.43524169921875,0.0009806209709495306,0.17373418807983398,430.273681640625,0.00384849333204329,4.761707782745361,425.8938293457031,0.002397047821432352
1,-4.786593437194824,441.1627502441406,0.003036935580894351,-1.075965404510498,427.2158508300781,0.001620826660655439,0.5988378524780273,446.0357971191406,0.0018690162105485797,-0.4579620361328125,431.0782165527344,0.0019254806684330106,-0.5757884979248047,427.75604248046875,0.0016863717464730144,-0.4667167663574219,429.4523010253906,0.0009251357987523079,0.18712711334228516,430.3008728027344,0.003807844128459692,4.785051345825195,425.8938293457031,0.0022357001435011625
2,-4.813564300537109,441.1627502441406,0.0025231349281966686,-1.1302566528320312,427.23138427734375,0.0014921685215085745,0.5988378524780273,446.1480407714844,0.0015628597466275096,-0.49623537063598633,431.09796142578125,0.0017254436388611794,-0.5894837379455566,427.7882080078125,0.0016229337779805064,-0.4987339973449707,429.4523010253906,0.0008811518200673163,0.18712711334228516,430.385986328125,0.0037385020405054092,4.785051345825195,425.8938293457031,0.0020065857097506523
3,-4.813564300537109,441.3728942871094,0.002552188001573086,-1.1302566528320312,427.23138427734375,0.0014742629136890173,0.542029857635498,446.1748046875,0.0015318868681788445,-0.5002875328063965,431.1002197265625,0.0017384850652888417,-0.6308488845825195,427.7882080078125,0.0015926423948258162,-0.5453400611877441,429.4523010253906,0.0008603823953308165,0.20362401008605957,430.4271545410156,0.003733500372618437,4.785051345825195,425.8938293457031,0.001982844201847911
4,-4.961553573608398,434.8436279296875,0.0026441803202033043,-1.1302566528320312,427.23138427734375,0.001394689898006618,0.542029857635498,446.1748046875,0.0014351124409586191,-0.4914698600769043,431.1002197265625,0.0016810577362775803,-0.5894837379455566,427.8224182128906,0.0015325237764045596,-0.5453400611877441,429.4523010253906,0.0008492135675624013,0.21442294120788574,430.4271545410156,0.0035915744956582785,4.785051345825195,425.8938293457031,0.0019272509962320328
5,-4.961553573608398,434.8436279296875,0.0031180749647319317,-1.5785894393920898,442.4396057128906,0.0015751123428344727,0.542029857635498,446.1748046875,0.001538088428787887,-0.4914698600769043,431.11737060546875,0.0016772944945842028,-0.658757209777832,427.8770751953125,0.0015838382532820106,-0.5453400611877441,429.5920715332031,0.0009009534260258079,0.20362401008605957,430.4271545410156,0.0033815118949860334,4.985418319702148,440.4517822265625,0.0018095659324899316
6,-4.962210655212402,434.8436279296875,0.004212346393615007,-1.609224796295166,442.4396057128906,0.0018857967806980014,0.623751163482666,446.0473327636719,0.0021561074536293745,-0.49429941177368164,431.1002197265625,0.002145879901945591,-0.658757209777832,427.8770751953125,0.00180754903703928,-0.42552852630615234,429.5920715332031,0.0010433547431603074,0.2123429775238037,430.2633056640625,0.003929822240024805,5.150922775268555,440.4517822265625,0.0022971476428210735
7,-5.178945541381836,434.8436279296875,0.004183103796094656,-1.6914081573486328,442.5453186035156,0.002120016608387232,0.6694319248199463,446.0433044433594,0.002346252091228962,-0.49429941177368164,431.07293701171875,0.0022459656465798616,-0.6101326942443848,427.8770751953125,0.0018069742945954204,-0.3562483787536621,429.59619140625,0.0010020158952102065,0.22312569618225098,430.2350158691406,0.003967335447669029,5.27910041809082,440.4517822265625,0.0025603899266570807
