scorer,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000
bodyparts,snout,snout,snout,glenoid,glenoid,glenoid,elbow,elbow,elbow,wrist,wrist,wrist,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,vent,vent,vent
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-4.803067207336426,460.7569274902344,0.0021390619222074747,-1.044480800628662,459.4244384765625,0.0012857902329415083,0.2186717987060547,478.0920715332031,0.001386572839692235,-0.5823535919189453,463.1158142089844,0.0014687587972730398,-0.5987677574157715,459.846923828125,0.0012711351737380028,-0.5395917892456055,461.52288818359375,0.0006895228289067745,0.02570033073425293,462.4251708984375,0.0028259833343327045,4.7086663246154785,457.8376159667969,0.0016631260514259338
1,-4.803067207336426,460.8627624511719,0.0022291340865194798,-1.2475647926330566,459.5107727050781,0.0012802655110135674,0.22607731819152832,478.19171142578125,0.0010749512584879994,-0.5962796211242676,463.1248474121094,0.0014415837358683348,-0.6414074897766113,459.9645080566406,0.0013468035031110048,-0.5395917892456055,461.54205322265625,0.0006983052589930594,0.10506820678710938,462.4290771484375,0.0028163024690002203,4.7086663246154785,457.92498779296875,0.0016290497733280063
2,-4.858016014099121,461.2876892089844,0.0019046157831326127,-1.255871295928955,459.59307861328125,0.00109860859811306,0.2561016082763672,478.2044982910156,0.0010978317586705089,-0.616361141204834,463.126220703125,0.0012006721226498485,-0.6419882774353027,460.0458984375,0.0012357732048258185,-0.5566697120666504,461.5543212890625,0.0006568133248947561,0.16748571395874023,462.4290771484375,0.00242826621979475,4.7086663246154785,458.1649169921875,0.001298191025853157
3,-4.858016014099121,461.2876892089844,0.0021758016664534807,-1.299797534942627,459.59307861328125,0.0012621617643162608,0.22607731819152832,478.2044982910156,0.0012952707475051284,-0.616361141204834,463.126220703125,0.0013173128245398402,-0.6673488616943359,460.0458984375,0.0012957284925505519,-0.5566697120666504,461.5543212890625,0.0007194222416728735,0.16748571395874023,462.4251708984375,0.002435775473713875,4.7086663246154785,458.1649169921875,0.001389533863402903
4,-4.858016014099121,461.2876892089844,0.001826494000852108,-1.299797534942627,459.59307861328125,0.0010630975011736155,0.2561016082763672,478.2043151855469,0.0010439339093863964,-0.616361141204834,463.126220703125,0.0010961415246129036,-0.6673488616943359,460.0458984375,0.0011302081402391195,-0.5395917892456055,461.5543212890625,0.0006106441142037511,0.16748571395874023,462.410888671875,0.0020704916678369045,4.7086663246154785,458.1649169921875,0.0011491900077089667
5,-4.872076988220215,461.5475158691406,0.002096798736602068,-1.7224373817443848,474.8128356933594,0.0011705924989655614,0.31822657585144043,478.19171142578125,0.0011055413633584976,-0.616361141204834,478.2880554199219,0.0013166612479835749,-0.701634407043457,460.0458984375,0.0013307876652106643,-0.5566697120666504,461.5242004394531,0.0006957523874007165,0.1648540496826172,462.35516357421875,0.0026708052027970552,4.842739582061768,458.22528076171875,0.001466544927097857
6,-4.872076988220215,461.1228332519531,0.002741023898124695,-1.7126655578613281,474.8128356933594,0.001481866929680109,0.4057936668395996,478.0893859863281,0.0014789304696023464,-0.5377259254455566,463.129150390625,0.0018498437711969018,-0.701634407043457,460.0723571777344,0.0015657695475965738,-0.5566697120666504,461.5242004394531,0.0008006453863345087,0.1648540496826172,462.35516357421875,0.00311245396733284,4.925052165985107,458.30816650390625,0.0019378399010747671
7,-4.872076988220215,460.85137939453125,0.002068365691229701,-1.299797534942627,459.4170227050781,0.0011949496110901237,0.5012297630310059,478.0821533203125,0.0014138448750600219,-0.5330557823181152,463.05035400390625,0.0012770346365869045,-0.6593847274780273,459.9771423339844,0.001139198080636561,-0.5603108406066895,461.5068664550781,0.0006015334511175752,0.1648540496826172,462.3382568359375,0.0021944832988083363,4.925052165985107,457.9284973144531,0.0014101852430030704
