scorer,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000
bodyparts,snout,snout,snout,glenoid,glenoid,glenoid,elbow,elbow,elbow,wrist,wrist,wrist,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,vent,vent,vent
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-4.994104385375977,556.0711059570312,0.004668365232646465,-1.2749686241149902,554.9423828125,0.002119305543601513,0.7634882926940918,558.184814453125,0.002003829926252365,-0.4062223434448242,558.8820190429688,0.0029952642507851124,-0.5516939163208008,555.7860107421875,0.00233231158927083,-0.24506711959838867,557.1287841796875,0.001196645782329142,0.17378973960876465,558.01513671875,0.005123002454638481,4.947220802307129,553.369873046875,0.002972910413518548
1,-5.006173133850098,556.0711059570312,0.004867668729275465,-1.2772259712219238,554.9423828125,0.0021919466089457273,0.7634882926940918,558.184814453125,0.002083882689476013,-0.4062223434448242,558.8820190429688,0.003138997359201312,-0.5762209892272949,555.7860107421875,0.0024083424359560013,-0.2602367401123047,557.1287841796875,0.0012472639791667461,0.18161487579345703,558.0232543945312,0.005592568777501583,4.953792572021484,553.369873046875,0.003116697072982788
2,-5.006173133850098,556.1337280273438,0.005712736397981644,-1.2772259712219238,554.9423828125,0.0025004465132951736,0.7634882926940918,558.1864624023438,0.0023470816668123007,-0.4062223434448242,558.8820190429688,0.0034902438055723906,-0.5885682106018066,555.7860107421875,0.0026721481699496508,-0.28656625747680664,557.1299438476562,0.001353247556835413,0.18233203887939453,558.036376953125,0.006068389862775803,4.957061767578125,553.375,0.003563416190445423
3,-4.994104385375977,556.1337280273438,0.0056109195575118065,-1.3047404289245605,554.9183349609375,0.002621179213747382,0.7074732780456543,558.1864624023438,0.0024187439121305943,-0.39050769805908203,558.8741455078125,0.0035803960636258125,-0.5762209892272949,555.7075805664062,0.002774136373773217,-0.33275699615478516,557.1299438476562,0.0013981088995933533,0.18233203887939453,558.0404052734375,0.006637169048190117,4.966115951538086,553.375,0.003937559202313423
4,-4.966004371643066,556.1337280273438,0.005356158129870892,-1.3047404289245605,554.9183349609375,0.0023860333021730185,0.7074732780456543,558.1864624023438,0.002119321608915925,-0.39050769805908203,558.8741455078125,0.0033049986232072115,-0.5563621520996094,555.7075805664062,0.002587527735158801,-0.33275699615478516,557.1299438476562,0.001323988544754684,0.18233203887939453,558.0490112304688,0.006385503336787224,4.966115951538086,553.375,0.003614230314269662
5,-4.956180572509766,556.159912109375,0.0055243950337171555,-1.3047404289245605,554.9183349609375,0.002424075733870268,0.7074732780456543,558.2171630859375,0.0022815002594143152,-0.39050769805908203,558.8741455078125,0.0034479794558137655,-0.5563621520996094,555.7075805664062,0.0025796780828386545,-0.33275699615478516,557.1665649414062,0.0013697942486032844,0.18233203887939453,558.0490112304688,0.006339816842228174,4.993518352508545,553.4185180664062,0.003531183348968625
6,-4.956180572509766,556.177490234375,0.006104371510446072,-1.2903056144714355,555.00927734375,0.00251876306720078,0.797217845916748,558.223876953125,0.002330457093194127,-0.39050769805908203,558.9232177734375,0.003677224740386009,-0.5563621520996094,555.7557373046875,0.0026789207477122545,-0.22120332717895508,557.1886596679688,0.0014207445783540606,0.1880044937133789,558.0490112304688,0.006181308999657631,5.000792980194092,553.4185180664062,0.00360320252366364
7,-4.956180572509766,556.177490234375,0.006541216280311346,-1.3072853088378906,555.00927734375,0.00271956087090075,0.797217845916748,558.223876953125,0.002499678172171116,-0.41169261932373047,558.9232177734375,0.0038486416451632977,-0.5563621520996094,555.7557373046875,0.002810619305819273,-0.22120332717895508,557.1886596679688,0.001475382363423705,0.17282533645629883,558.0479736328125,0.006331396289169788,5.028242111206055,553.4185180664062,0.0038362760096788406
