scorer,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000
bodyparts,snout,snout,snout,glenoid,glenoid,glenoid,elbow,elbow,elbow,wrist,wrist,wrist,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,vent,vent,vent
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-4.613299369812012,429.4244689941406,0.004042629152536392,-1.226088523864746,427.2781982421875,0.0021547945216298103,0.6013708114624023,445.98187255859375,0.0023764148354530334,-0.45232248306274414,430.990966796875,0.002257388783618808,-0.5947637557983398,427.777587890625,0.001961169531568885,-0.48608875274658203,429.42730712890625,0.00101498665753752,0.0,430.25372314453125,0.004314841702580452,4.898413181304932,426.0213623046875,0.002586444839835167
1,-4.689470291137695,429.4244689941406,0.005610549822449684,-1.226088523864746,427.2991943359375,0.002477327361702919,0.6013708114624023,446.11407470703125,0.002469835104420781,-0.49207353591918945,431.08404541015625,0.00255151791498065,-0.6353549957275391,427.83544921875,0.0022212828043848276,-0.5712432861328125,429.5234680175781,0.0010175398783758283,0.0,430.3424072265625,0.004209897015243769,4.898413181304932,426.0311279296875,0.002776408800855279
2,-4.780475616455078,441.116943359375,0.004614734090864658,-1.226088523864746,427.2991943359375,0.002071274211630225,0.6013708114624023,446.18658447265625,0.001947421464137733,-0.5122079849243164,431.11639404296875,0.0024581404868513346,-0.6476998329162598,427.849853515625,0.002116610761731863,-0.592775821685791,429.5234680175781,0.0012126888614147902,0.10628151893615723,430.386474609375,0.005167495924979448,4.898413181304932,426.0784912109375,0.0026282055769115686
3,-4.907164573669434,429.4244689941406,0.003915969282388687,-1.1745777130126953,427.2781982421875,0.0019075139425694942,0.5348858833312988,446.18658447265625,0.0015710792504251003,-0.5404138565063477,431.08404541015625,0.002242383547127247,-0.6803421974182129,427.849853515625,0.002060164464637637,-0.6278157234191895,429.5234680175781,0.0011655454291030765,0.10628151893615723,430.3424072265625,0.0047844587825238705,4.804195404052734,426.0311279296875,0.0025020514149218798
4,-4.907164573669434,429.4244689941406,0.002804224146530032,-1.1745777130126953,427.2781982421875,0.001543365535326302,0.5348858833312988,446.1612854003906,0.0016258639516308904,-0.5404138565063477,431.05145263671875,0.0016912032151594758,-0.6353549957275391,427.849853515625,0.0017041098326444626,-0.6278157234191895,429.47296142578125,0.000955019670072943,0.1776292324066162,430.28076171875,0.003969568759202957,4.804195404052734,426.0311279296875,0.0020306361839175224
5,-4.907164573669434,429.2880554199219,0.0031442553736269474,-1.1743030548095703,427.26165771484375,0.0017203170573338866,0.5287859439849854,446.1612854003906,0.0015690044965595007,-0.5122079849243164,431.05145263671875,0.001977729145437479,-0.6353549957275391,427.849853515625,0.0019340779399499297,-0.5712432861328125,429.4600524902344,0.0010582770919427276,0.1776292324066162,430.28076171875,0.0040972004644572735,4.804195404052734,426.0311279296875,0.0023583441507071257
6,-4.938403129577637,429.06396484375,0.0031960327178239822,-1.1743030548095703,427.19775390625,0.0016482420032843947,0.5348858833312988,446.1217041015625,0.0019389273365959525,-0.4793415069580078,431.0233459472656,0.001770874485373497,-0.6306681632995605,427.849853515625,0.0017094372306019068,-0.5143718719482422,429.4510192871094,0.0009077239665202796,0.18028521537780762,430.28076171875,0.0035690770018845797,4.760631084442139,425.9817199707031,0.0020533576607704163
7,-4.951363563537598,428.9202880859375,0.003929837141185999,-1.1743030548095703,427.1324157714844,0.0018127751536667347,0.6026325225830078,446.085205078125,0.0014827668201178312,-0.4588460922241211,431.00311279296875,0.0023883781395852566,-0.6075568199157715,427.80224609375,0.001965288072824478,-0.49964332580566406,429.408447265625,0.001046010060235858,0.19015836715698242,430.2567443847656,0.00451004970818758,4.760631084442139,425.7586975097656,0.0025674994103610516
