scorer,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000
bodyparts,sub1,sub1,sub1,sub2,sub2,sub2,grid1,grid1,grid1,grid2,grid2,grid2,beaktip,beaktip,beaktip,beakbase,beakbase,beakbase,head,head,head,eye,eye,eye,mandbase,mandbase,mandbase,mandtip,mandtip,mandtip,headbase,headbase,headbase,wing,wing,wing,topclaw,topclaw,topclaw,ankle,ankle,ankle,botclaw,botclaw,botclaw,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,731.31884765625,178.0819091796875,0.9999232292175293,718.43701171875,540.9668579101562,0.9999097585678101,846.5770263671875,248.56744384765625,0.9998441934585571,842.2056884765625,404.45330810546875,0.9997356534004211,718.8201293945312,514.8038330078125,0.9977390766143799,738.5230712890625,503.8403015136719,0.9992313385009766,757.4810180664062,510.09246826171875,0.9638083577156067,744.2009887695312,519.4491577148438,0.9790619611740112,734.6595458984375,518.0181274414062,0.9978883862495422,720.4288330078125,519.9746704101562,0.9995204210281372,778.69287109375,531.9692993164062,0.596476137638092,786.8805541992188,556.8643188476562,0.013784217648208141,733.5366821289062,173.56344604492188,0.004849255550652742,729.2261962890625,522.99560546875,0.009274539537727833,732.743896484375,173.3953399658203,0.009245321154594421,721.76708984375,543.0743408203125,0.002037988742813468,863.4494018554688,718.40283203125,0.0068657579831779
1,731.390869140625,178.0819091796875,0.9999266862869263,718.43701171875,540.9668579101562,0.9998888969421387,846.6569213867188,248.56744384765625,0.9998369216918945,842.2749633789062,404.45330810546875,0.9997255206108093,718.8201293945312,514.8038330078125,0.9981493949890137,738.5230712890625,503.8403015136719,0.9994756579399109,757.55517578125,510.09246826171875,0.9866891503334045,744.2581176757812,519.4491577148438,0.9932482242584229,734.6614379882812,518.0181274414062,0.9991132616996765,720.4288330078125,519.9746704101562,0.9996614456176758,779.0200805664062,532.4403686523438,0.8104755282402039,786.9107666015625,557.0482788085938,0.02436431311070919,733.5366821289062,173.69564819335938,0.004686153028160334,729.2261962890625,523.0951538085938,0.009045381098985672,732.8822021484375,173.3953399658203,0.009216652251780033,801.1797485351562,592.4739990234375,0.0023750585969537497,863.5096435546875,718.40283203125,0.0063699716702103615
2,731.474609375,178.0819091796875,0.9999198913574219,718.5086059570312,540.9998168945312,0.9998701810836792,846.7297973632812,248.56744384765625,0.999858021736145,842.40673828125,404.45330810546875,0.9997214674949646,719.0032958984375,514.8038330078125,0.998386025428772,738.5230712890625,503.8403015136719,0.9995403289794922,758.9968872070312,510.09246826171875,0.9961817264556885,744.6356811523438,519.4491577148438,0.9987279772758484,734.6615600585938,518.0181274414062,0.9996806383132935,720.4288330078125,519.9746704101562,0.9997147917747498,779.188232421875,532.4403686523438,0.9446337819099426,786.9271850585938,557.2840576171875,0.09248192608356476,733.7296752929688,173.69564819335938,0.0050216238014400005,729.2261962890625,523.181884765625,0.008782009594142437,732.92236328125,173.3953399658203,0.008904088288545609,801.4142456054688,592.5848999023438,0.0027404960710555315,863.6512451171875,718.7484130859375,0.00812140479683876
3,731.474609375,178.0819091796875,0.9999189376831055,718.43701171875,541.1270141601562,0.9998561143875122,846.7297973632812,248.56744384765625,0.999881386756897,842.3347778320312,404.45330810546875,0.9997451901435852,719.0032958984375,514.087646484375,0.9984076619148254,738.4700317382812,502.4127502441406,0.9997192025184631,759.07958984375,508.9227600097656,0.9983261227607727,744.8734130859375,518.2474365234375,0.9996228218078613,734.6615600585938,516.9151000976562,0.9997929930686951,720.3060302734375,519.5216064453125,0.9996882677078247,779.6791381835938,532.4403686523438,0.9676395058631897,787.5961303710938,557.2840576171875,0.15808245539665222,733.7296752929688,173.69564819335938,0.005178422667086124,728.827880859375,523.5225219726562,0.008805684745311737,732.92236328125,173.3953399658203,0.0086802514269948,801.4142456054688,592.5848999023438,0.003551822155714035,864.094970703125,718.7484130859375,0.010460903868079185
4,731.390869140625,178.0819091796875,0.9999206066131592,718.4221801757812,541.236083984375,0.9998372793197632,846.6569213867188,248.56744384765625,0.9998682737350464,842.3347778320312,404.45330810546875,0.9997550845146179,718.9212036132812,513.8546752929688,0.9984880685806274,738.322998046875,501.88116455078125,0.999796450138092,759.07958984375,508.0211486816406,0.9987842440605164,745.2117919921875,517.3225708007812,0.9998157620429993,734.8814697265625,516.4967041015625,0.9998121857643127,720.3060302734375,519.4868774414062,0.9996527433395386,779.9043579101562,532.0411987304688,0.9800137281417847,788.2327880859375,557.2840576171875,0.12934909760951996,733.589599609375,173.69564819335938,0.004904439672827721,728.7544555664062,523.9644165039062,0.009363795630633831,732.8822021484375,173.3953399658203,0.008994541130959988,801.7420043945312,592.5848999023438,0.002693459391593933,864.62255859375,718.81103515625,0.013319172896444798
5,731.390869140625,177.86483764648438,0.9999237060546875,718.4025268554688,541.236083984375,0.9998350143432617,846.6569213867188,248.50120544433594,0.9998350143432617,842.3347778320312,404.36566162109375,0.9997269511222839,719.0032958984375,513.6847534179688,0.9983978867530823,738.2369995117188,501.3996887207031,0.9998339414596558,759.07958984375,507.5761413574219,0.998848557472229,745.6083374023438,516.7659301757812,0.9998637437820435,734.9364013671875,516.2076416015625,0.9998352527618408,720.3060302734375,519.2996215820312,0.9996002316474915,779.9273681640625,531.8406982421875,0.9844385981559753,788.333984375,556.4583129882812,0.09332700073719025,733.589599609375,173.6418914794922,0.004847216885536909,728.59130859375,524.0339965820312,0.010665961541235447,732.8822021484375,173.24000549316406,0.009289448149502277,801.7420043945312,592.4739990234375,0.0023213340900838375,864.9735717773438,719.2001953125,0.009430501610040665
6,731.5005493164062,177.86483764648438,0.9999234676361084,718.4025268554688,541.236083984375,0.9998598098754883,846.7578735351562,248.50120544433594,0.9998356103897095,842.3347778320312,404.36566162109375,0.9997168183326721,719.0204467773438,513.4910278320312,0.9976871013641357,738.2369995117188,500.9208679199219,0.9998359680175781,759.130859375,506.7989196777344,0.9991269707679749,745.6315307617188,516.0681762695312,0.9999047517776489,734.9557495117188,515.6932373046875,0.9998546838760376,720.45849609375,518.93115234375,0.9994269609451294,779.9692993164062,531.8406982421875,0.9888758063316345,788.7189331054688,555.863525390625,0.08770301192998886,733.589599609375,173.6418914794922,0.0047106207348406315,728.223388671875,524.1091918945312,0.01370786502957344,732.9718627929688,173.24000549316406,0.0088803144171834,721.3894653320312,543.6503295898438,0.0025967294350266457,865.66845703125,719.4949951171875,0.010470612905919552
7,731.5005493164062,178.02749633789062,0.9999150037765503,718.4025268554688,541.0389404296875,0.9998799562454224,846.7578735351562,248.5904083251953,0.9998719692230225,842.3347778320312,404.36566162109375,0.999724805355072,719.2888793945312,512.9125366210938,0.9977195858955383,738.2369995117188,500.2943420410156,0.999849796295166,759.139892578125,505.8550720214844,0.9991148114204407,746.0950927734375,515.296142578125,0.9999188184738159,735.0667114257812,515.1886596679688,0.9998477697372437,720.474609375,518.2996215820312,0.9994462132453918,780.6927490234375,531.8406982421875,0.992672860622406,789.0562133789062,555.4390869140625,0.17700405418872833,733.4932250976562,173.8189697265625,0.004866971634328365,727.888427734375,524.178466796875,0.017333608120679855,732.9718627929688,173.3354034423828,0.0086293900385499,721.3894653320312,543.395751953125,0.0029157872777432203,866.219482421875,719.4949951171875,0.012369953095912933
