scorer,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000
bodyparts,sub1,sub1,sub1,sub2,sub2,sub2,grid1,grid1,grid1,grid2,grid2,grid2,beaktip,beaktip,beaktip,beakbase,beakbase,beakbase,head,head,head,eye,eye,eye,mandbase,mandbase,mandbase,mandtip,mandtip,mandtip,headbase,headbase,headbase,wing,wing,wing,topclaw,topclaw,topclaw,ankle,ankle,ankle,botclaw,botclaw,botclaw,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,720.9920654296875,173.24227905273438,0.9998480081558228,707.6336059570312,535.7792358398438,0.9999721050262451,836.6382446289062,244.93206787109375,0.999962568283081,831.9385986328125,400.52960205078125,0.9993600249290466,700.3523559570312,720.3345947265625,0.9996527433395386,718.46533203125,705.382080078125,0.9999167919158936,742.4125366210938,708.4313354492188,0.9996931552886963,732.1068115234375,719.8486328125,0.9999622106552124,718.0272216796875,722.2017211914062,0.9999500513076782,701.6314086914062,726.656982421875,0.9995260238647461,761.2742309570312,744.9613037109375,0.9985365867614746,741.6664428710938,754.3865356445312,0.9407414197921753,704.1657104492188,750.36376953125,0.00127214880194515,840.0742797851562,397.4972839355469,0.003074974985793233,722.478271484375,169.13877868652344,0.0022180299274623394,760.9005737304688,747.9921264648438,0.003481013234704733,729.9143676757812,168.40676879882812,0.004573979414999485
1,721.0396728515625,173.24227905273438,0.9998216032981873,707.7599487304688,535.7792358398438,0.9999665021896362,836.7271728515625,244.93206787109375,0.9999635219573975,832.0034790039062,400.52960205078125,0.9994600415229797,700.408203125,720.3345947265625,0.9996411800384521,718.5595703125,705.382080078125,0.9999101161956787,742.5098266601562,708.4313354492188,0.9997135996818542,732.1712036132812,719.8486328125,0.9999492168426514,718.3367919921875,722.2017211914062,0.9999450445175171,701.654296875,726.656982421875,0.9995816349983215,761.2742309570312,745.057373046875,0.9984839558601379,741.6876220703125,754.3865356445312,0.9598552584648132,704.268798828125,750.36376953125,0.0014089629985392094,840.104248046875,397.4972839355469,0.002681307028979063,722.4815673828125,169.13877868652344,0.0022100077476352453,760.9005737304688,747.9921264648438,0.0024858734104782343,730.0435791015625,168.40676879882812,0.00447880057618022
2,721.2235717773438,173.24227905273438,0.9998263716697693,707.9215698242188,535.7792358398438,0.9999685287475586,836.9187622070312,244.93206787109375,0.999963641166687,832.12109375,400.52960205078125,0.999504804611206,700.6456298828125,720.3345947265625,0.9995611310005188,718.7265625,705.382080078125,0.9999126195907593,742.5809936523438,708.4313354492188,0.9997610449790955,732.1810913085938,719.8486328125,0.9999412298202515,718.3367919921875,722.2496948242188,0.9999477863311768,701.9564819335938,726.656982421875,0.9996697902679443,761.422119140625,745.0906372070312,0.9988453388214111,742.09912109375,754.3865356445312,0.9793262481689453,704.268798828125,750.36376953125,0.0026351255364716053,840.179443359375,397.5972595214844,0.0024664702359586954,722.702392578125,169.13877868652344,0.0021035950630903244,760.9005737304688,747.9921264648438,0.0023485603742301464,730.0568237304688,168.40676879882812,0.004800679162144661
3,721.2235717773438,173.24227905273438,0.9998401403427124,707.9215698242188,535.8950805664062,0.9999723434448242,836.9187622070312,244.93206787109375,0.9999617338180542,832.12109375,400.574951171875,0.9994756579399109,700.6456298828125,720.3345947265625,0.999534010887146,718.5946044921875,705.3109130859375,0.9999068975448608,742.5098266601562,708.3313598632812,0.9997653365135193,732.2695922851562,719.5383911132812,0.9999345541000366,718.3367919921875,722.2496948242188,0.999941349029541,701.9564819335938,726.656982421875,0.9996981620788574,761.422119140625,745.057373046875,0.9990597367286682,742.09912109375,754.15625,0.9907936453819275,704.268798828125,750.1328125,0.003928238060325384,840.179443359375,397.5972595214844,0.002730101812630892,722.702392578125,169.13877868652344,0.0020135485101491213,759.1217651367188,747.1598510742188,0.0024995426647365093,730.0568237304688,168.39865112304688,0.0047315433621406555
4,721.1824340820312,173.24227905273438,0.9998501539230347,707.8010864257812,535.8950805664062,0.9999728202819824,836.850830078125,244.93206787109375,0.9999619722366333,832.1012573242188,400.574951171875,0.9993593096733093,700.4096069335938,720.3345947265625,0.9996274709701538,718.5595703125,705.3109130859375,0.999896764755249,742.4125366210938,708.2676391601562,0.9997424483299255,732.1712036132812,719.3990478515625,0.9999319314956665,717.9564208984375,722.2034301757812,0.9999451637268066,701.7071533203125,726.656982421875,0.9996922016143799,761.2742309570312,745.0906372070312,0.9990174770355225,742.38427734375,754.1459350585938,0.9936105608940125,704.268798828125,750.1315307617188,0.005106294061988592,840.1781616210938,397.5933532714844,0.0031630820594727993,722.6668701171875,169.13877868652344,0.002060589147731662,759.0175170898438,747.090087890625,0.002698477590456605,730.0568237304688,168.39865112304688,0.004756854381412268
5,721.1824340820312,173.0570068359375,0.9998421669006348,707.8010864257812,535.756103515625,0.9999690055847168,836.850830078125,244.8348846435547,0.999962568283081,832.1012573242188,400.574951171875,0.9993860721588135,700.4096069335938,720.736083984375,0.9996808767318726,718.5595703125,705.3109130859375,0.9999022483825684,742.3885498046875,708.2676391601562,0.9997641444206238,732.1712036132812,719.3833618164062,0.9999339580535889,717.822998046875,722.2034301757812,0.999945878982544,701.7071533203125,726.4241943359375,0.999665379524231,761.1622314453125,745.4255981445312,0.9987829327583313,742.38427734375,753.478759765625,0.9961633682250977,704.4534912109375,750.1315307617188,0.010856633074581623,840.1781616210938,397.5972595214844,0.0029653485398739576,722.6668701171875,169.32876586914062,0.0022001496981829405,759.0057983398438,747.0565795898438,0.003136959858238697,730.0568237304688,168.39813232421875,0.004674311261624098
6,721.1824340820312,173.0570068359375,0.9998230338096619,707.880126953125,535.756103515625,0.9999676942825317,836.8527221679688,244.8348846435547,0.9999632835388184,832.1646118164062,400.574951171875,0.9994544386863708,700.4096069335938,720.8150634765625,0.9996867179870605,717.8540649414062,705.3109130859375,0.9999167919158936,741.8986206054688,708.2676391601562,0.9997919201850891,731.5181884765625,719.3753051757812,0.9999322891235352,717.8078002929688,722.2034301757812,0.9999594688415527,701.7071533203125,726.4241943359375,0.9997197985649109,761.0555419921875,745.6060180664062,0.9988037347793579,742.6060791015625,752.6217651367188,0.9968464970588684,704.6630249023438,750.1328125,0.028455937281250954,840.1781616210938,397.6426696777344,0.0026578912511467934,722.6668701171875,169.3515625,0.0021668309345841408,758.4611206054688,747.0211791992188,0.0038811953272670507,730.1054077148438,168.39865112304688,0.0045378864742815495
7,721.1824340820312,173.1466827392578,0.9998347759246826,707.880126953125,535.756103515625,0.9999706745147705,836.8527221679688,244.89910888671875,0.9999620914459229,832.1646118164062,400.574951171875,0.9994838237762451,700.4096069335938,720.8528442382812,0.9997090697288513,717.668701171875,705.317626953125,0.9999243021011353,741.6740112304688,708.274658203125,0.9998123049736023,731.0746459960938,719.3163452148438,0.9999305009841919,717.5628662109375,722.0949096679688,0.9999667406082153,701.7071533203125,726.728271484375,0.9998003840446472,760.9444580078125,745.7811889648438,0.9990079998970032,742.6486206054688,752.6217651367188,0.9980118274688721,704.684814453125,750.2716674804688,0.16404663026332855,707.0111083984375,778.8468627929688,0.0077504124492406845,722.6668701171875,169.3515625,0.004957282450050116,758.0010375976562,746.9931640625,0.004375748336315155,730.1054077148438,168.39865112304688,0.004811713472008705
