scorer,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000,DLC_resnet50_craniofacialFeb8shuffle1_400000
bodyparts,sub1,sub1,sub1,sub2,sub2,sub2,grid1,grid1,grid1,grid2,grid2,grid2,beaktip,beaktip,beaktip,beakbase,beakbase,beakbase,head,head,head,eye,eye,eye,mandbase,mandbase,mandbase,mandtip,mandtip,mandtip,headbase,headbase,headbase,wing,wing,wing,topclaw,topclaw,topclaw,ankle,ankle,ankle,botclaw,botclaw,botclaw,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,721.2190551757812,173.0862579345703,0.9997920393943787,707.6643676757812,535.5833129882812,0.9999548196792603,836.8074340820312,244.7296600341797,0.9999597072601318,831.933837890625,400.3580322265625,0.9994496703147888,699.0634155273438,747.9857788085938,0.9701407551765442,714.00927734375,731.075927734375,0.8829416632652283,743.0383911132812,722.6039428710938,0.37272000312805176,718.8926391601562,742.21337890625,0.7609553933143616,712.086181640625,745.35400390625,0.9797163605690002,699.2583618164062,750.777099609375,0.9801658391952515,750.3106079101562,749.9163818359375,0.9564306139945984,722.1089477539062,789.6671142578125,0.010128221474587917,702.4196166992188,748.3369140625,0.014689996838569641,714.228515625,751.9493408203125,0.006048041395843029,722.6376342773438,169.05101013183594,0.0019715249072760344,747.5865478515625,771.3197631835938,0.0016283744480460882,730.05908203125,168.2053680419922,0.003793915268033743
1,721.22705078125,173.21791076660156,0.9998151659965515,707.6652221679688,535.7553100585938,0.9999629259109497,836.82666015625,244.8509979248047,0.9999598264694214,831.995361328125,400.57012939453125,0.9994171857833862,699.1575927734375,747.9857788085938,0.9674793481826782,714.0982666015625,731.075927734375,0.8858644962310791,743.1328125,722.6170654296875,0.3753984570503235,718.8926391601562,742.2382202148438,0.7731456160545349,712.1277465820312,745.4476928710938,0.9799997806549072,699.3485107421875,750.8560180664062,0.9753289222717285,750.461669921875,749.9994506835938,0.9502931237220764,722.200927734375,789.74609375,0.011407449841499329,702.5429077148438,778.4761352539062,0.016278132796287537,714.3672485351562,751.9493408203125,0.0058276294730603695,722.69189453125,169.1128387451172,0.001945918775163591,747.7930908203125,771.3342895507812,0.0016050901031121612,730.1275634765625,168.2053680419922,0.003908894490450621
2,721.3756713867188,173.2606658935547,0.9998315572738647,707.76318359375,535.79248046875,0.9999680519104004,837.0075073242188,244.94155883789062,0.9999580383300781,832.0482177734375,400.67669677734375,0.9993151426315308,699.1863403320312,748.1863403320312,0.9691934585571289,714.1804809570312,731.103515625,0.8875933885574341,743.1356201171875,722.6201782226562,0.32413098216056824,719.005615234375,742.3629760742188,0.7863942980766296,712.1759033203125,745.4481811523438,0.9815561771392822,699.3626098632812,750.94775390625,0.9755335450172424,750.8211059570312,750.1455688476562,0.9473709464073181,722.200927734375,789.7697143554688,0.011093754321336746,702.806640625,778.8032836914062,0.017835386097431183,714.3823852539062,751.9493408203125,0.006322956643998623,722.8124389648438,169.15902709960938,0.0018052462255582213,748.1511840820312,771.38525390625,0.0014811856672167778,730.1995239257812,168.2164306640625,0.003940326161682606
3,721.3756713867188,173.2606658935547,0.999816358089447,707.76318359375,535.79248046875,0.9999634027481079,837.0075073242188,244.94155883789062,0.9999594688415527,832.0482177734375,400.67669677734375,0.9992897510528564,699.1575927734375,747.9857788085938,0.9680027365684509,714.1804809570312,731.075927734375,0.8969163298606873,743.1356201171875,722.642578125,0.4085545837879181,719.2515869140625,742.3196411132812,0.7869586944580078,712.1889038085938,745.4476928710938,0.9807357788085938,699.3485107421875,750.8560180664062,0.9755879044532776,751.065185546875,750.4630126953125,0.949945330619812,722.200927734375,789.9307861328125,0.008676346391439438,702.806640625,779.2645263671875,0.013792666606605053,714.3873291015625,751.864990234375,0.007286228239536285,722.8124389648438,169.15902709960938,0.0017408188432455063,748.5499877929688,771.5806884765625,0.001666443538852036,730.1995239257812,168.2053680419922,0.0037055222783237696
4,721.3756713867188,173.2606658935547,0.9998002648353577,707.76318359375,535.79248046875,0.9999572038650513,837.0075073242188,244.94155883789062,0.9999605417251587,832.0482177734375,400.67669677734375,0.9994258880615234,699.1575927734375,747.9746704101562,0.9698767066001892,714.1804809570312,731.0528564453125,0.8827028870582581,743.1356201171875,722.6466064453125,0.40391480922698975,719.3953247070312,742.3196411132812,0.7955211400985718,712.1889038085938,745.3722534179688,0.982265830039978,699.3485107421875,750.82177734375,0.9783289432525635,751.065185546875,750.4630126953125,0.9487562775611877,722.1865234375,790.0083618164062,0.0075597986578941345,702.806640625,779.826416015625,0.01934172213077545,714.3873291015625,751.8245239257812,0.007537215482443571,722.8124389648438,169.15902709960938,0.0018716021440923214,748.6231079101562,771.5806884765625,0.002335350262001157,730.1995239257812,168.1937713623047,0.0037495079450309277
5,721.2863159179688,173.2606658935547,0.999786913394928,707.6328735351562,535.79248046875,0.9999550580978394,836.9754028320312,244.94155883789062,0.9999604225158691,832.0482177734375,400.67669677734375,0.9994791150093079,698.9436645507812,747.884033203125,0.9668153524398804,714.1292724609375,730.9202880859375,0.8854901790618896,743.060791015625,722.6466064453125,0.367069274187088,719.3953247070312,742.3196411132812,0.7910147905349731,712.1889038085938,745.3722534179688,0.9818779230117798,699.2736206054688,750.82177734375,0.9741191864013672,751.1430053710938,750.4630126953125,0.9530003070831299,722.1324462890625,790.0410766601562,0.00819446798413992,702.806640625,780.0777587890625,0.022373920306563377,714.3873291015625,751.6410522460938,0.006973493378609419,722.7659301757812,169.15902709960938,0.0019162822281941772,748.6535034179688,771.5845947265625,0.0018492268864065409,730.1995239257812,168.14707946777344,0.003694167360663414
6,721.2863159179688,173.39540100097656,0.9997988343238831,707.6328735351562,535.827392578125,0.9999645948410034,836.9754028320312,244.99468994140625,0.9999582767486572,832.0482177734375,400.6037902832031,0.9994314312934875,698.9436645507812,747.4075927734375,0.9619952440261841,714.1292724609375,730.4559936523438,0.8893136978149414,743.060791015625,722.6466064453125,0.35321879386901855,719.2515869140625,742.1883544921875,0.7882046103477478,712.1484985351562,745.0530395507812,0.9813753366470337,699.2736206054688,750.35498046875,0.9641661643981934,751.1430053710938,750.6760864257812,0.9552434682846069,722.1324462890625,790.07763671875,0.0097074955701828,702.8335571289062,780.861083984375,0.019068021327257156,714.2953491210938,751.5960083007812,0.006813875865191221,722.7659301757812,169.2454071044922,0.0017632883973419666,749.1490478515625,771.7041625976562,0.0014981335261836648,730.1995239257812,168.14707946777344,0.003692729864269495
7,721.1402587890625,173.39540100097656,0.9998095631599426,707.476318359375,535.827392578125,0.9999655485153198,836.7853393554688,244.99468994140625,0.9999583959579468,831.967529296875,400.6037902832031,0.9993650317192078,698.9122314453125,747.2684326171875,0.9493929147720337,714.0537719726562,730.4559936523438,0.8747248649597168,743.023193359375,722.4881591796875,0.2721520960330963,719.2515869140625,742.1883544921875,0.7429447770118713,712.0840454101562,745.0066528320312,0.9730791449546814,699.0997924804688,750.3156127929688,0.9515835046768188,751.3172607421875,750.7234497070312,0.9381673336029053,722.1324462890625,790.1095581054688,0.008380639366805553,702.803955078125,781.2362670898438,0.01752333529293537,714.2646484375,751.5960083007812,0.006322070490568876,722.6522216796875,169.2454071044922,0.0017069391906261444,749.3796997070312,771.9345703125,0.0009223545785062015,730.08056640625,168.1420440673828,0.003589191474020481
