scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_475000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,739.2203979492188,455.1763610839844,0.9999998807907104,1036.711181640625,464.1585388183594,0.999993085861206,453.3251953125,519.2769165039062,0.9998984336853027,449.5679931640625,569.6244506835938,0.9999961853027344,414.9154357910156,569.3812866210938,0.9999431371688843
1,739.24658203125,455.18701171875,0.9999998807907104,1036.7301025390625,464.1585388183594,0.999993085861206,453.3564147949219,519.3172607421875,0.999896764755249,449.58050537109375,569.6654663085938,0.9999957084655762,414.9827880859375,569.3812866210938,0.999946117401123
2,739.3071899414062,455.18701171875,0.9999998807907104,1036.839599609375,464.1585388183594,0.9999932050704956,453.417236328125,519.3260498046875,0.9998952150344849,449.6680603027344,569.6654663085938,0.9999955892562866,415.124267578125,569.3812866210938,0.9999487400054932
3,739.44482421875,455.17889404296875,0.9999998807907104,1036.8763427734375,464.15557861328125,0.9999929666519165,453.5732421875,519.3260498046875,0.9998924732208252,449.6680603027344,569.6654663085938,0.9999960660934448,415.0693359375,569.3670654296875,0.9999431371688843
4,739.44482421875,455.21270751953125,0.9999998807907104,1036.8763427734375,464.1443786621094,0.9999929666519165,453.60992431640625,519.3260498046875,0.9998910427093506,449.7077941894531,569.615234375,0.9999960660934448,415.0693359375,569.3487548828125,0.9999432563781738
5,739.44482421875,455.2145690917969,0.9999998807907104,1036.8763427734375,464.1443786621094,0.9999929666519165,453.7361145019531,518.8779907226562,0.9999017715454102,449.7474365234375,569.47998046875,0.9999958276748657,415.0693359375,569.3308715820312,0.9999433755874634
6,739.37060546875,455.19403076171875,0.9999998807907104,1036.8380126953125,464.14434814453125,0.9999929666519165,453.7779846191406,518.4934692382812,0.9999107122421265,449.75030517578125,569.32568359375,0.9999957084655762,415.05181884765625,569.2572021484375,0.999946117401123
7,739.3483276367188,455.19403076171875,0.9999998807907104,1036.8380126953125,464.14434814453125,0.9999929666519165,454.418212890625,517.9951171875,0.9999185800552368,449.8695373535156,569.1687622070312,0.9999964237213135,414.9757385253906,569.2276000976562,0.9999396800994873
