scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,740.0403442382812,455.196533203125,0.9999997615814209,1036.5169677734375,464.1593933105469,0.9999969005584717,936.513916015625,523.063232421875,0.9999958276748657,924.098876953125,521.854248046875,0.002068286994472146,732.917724609375,455.5809326171875,0.001260806922800839
1,740.174072265625,455.2231140136719,0.9999997615814209,1036.5987548828125,464.2109375,0.9999967813491821,936.5421142578125,523.1027221679688,0.999995231628418,924.1007080078125,521.854248046875,0.00205110851675272,732.9652099609375,455.5946350097656,0.0012605745578184724
2,740.1846923828125,455.2231140136719,0.9999997615814209,1036.5987548828125,464.2352600097656,0.999996542930603,936.5421142578125,523.1170654296875,0.9999947547912598,924.1007080078125,521.8873291015625,0.0020075105130672455,732.9652099609375,455.5946350097656,0.00124127056915313
3,740.1849975585938,455.239990234375,0.9999997615814209,1036.5987548828125,464.2352600097656,0.9999967813491821,936.5421142578125,523.130126953125,0.9999955892562866,924.1007080078125,521.854248046875,0.0019497825996950269,732.9652099609375,455.5946350097656,0.001238975441083312
4,740.2821044921875,455.2564697265625,0.9999997615814209,1036.581298828125,464.239013671875,0.9999967813491821,936.1771850585938,523.219970703125,0.9999969005584717,924.10205078125,521.8446044921875,0.0018789484165608883,732.99658203125,455.5971374511719,0.0012521918397396803
5,740.2821044921875,455.2564697265625,0.9999997615814209,1036.581298828125,464.239013671875,0.9999967813491821,936.1771850585938,523.3211669921875,0.9999971389770508,924.1124267578125,521.78466796875,0.0017955637304112315,732.99658203125,455.5971374511719,0.0012569818645715714
6,740.3052978515625,455.26129150390625,0.9999997615814209,1036.581298828125,464.2410583496094,0.9999967813491821,936.1343994140625,523.3461303710938,0.9999971389770508,924.1173706054688,521.7767944335938,0.001792864059098065,733.0044555664062,455.59820556640625,0.0012389023322612047
7,740.3738403320312,455.31695556640625,0.9999997615814209,1036.5772705078125,464.2410583496094,0.9999966621398926,936.1202392578125,523.35107421875,0.9999967813491821,924.1246948242188,521.7645263671875,0.0017503667622804642,733.0330200195312,455.6037902832031,0.001218142220750451
