scorer,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000,DLC_resnet50_0_flatFeb9shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,eye,eye,eye,wing,wing,wing,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,ankle,ankle,ankle,sub1,sub1,sub1,sub2,sub2,sub2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
46,519.2947387695312,292.5146789550781,0.9999536275863647,681.5758056640625,293.7838439941406,0.9999746084213257,206.13055419921875,514.2382202148438,0.9999995231628418,160.8435516357422,567.5065307617188,0.9999982118606567,523.550537109375,281.618896484375,0.0007157877553254366,667.3348999023438,643.4205322265625,0.0008660936146043241,161.4688720703125,654.5698852539062,0.02097504958510399,354.6192932128906,643.4993896484375,0.9999990463256836,677.6039428710938,642.0115356445312,0.9999996423721313
47,519.268310546875,292.49749755859375,0.9999521970748901,681.5906372070312,293.7838439941406,0.9999741315841675,206.11683654785156,514.1395263671875,0.9999995231628418,161.0062713623047,567.4505004882812,0.9999983310699463,523.5389404296875,281.61834716796875,0.0007180577958934009,516.4063720703125,286.9153747558594,0.0008551343926228583,161.4688720703125,654.5429077148438,0.016809871420264244,354.6192932128906,643.4921875,0.9999990463256836,677.6039428710938,642.017333984375,0.9999996423721313
48,519.268310546875,292.4789733886719,0.9999521970748901,681.6148071289062,293.77056884765625,0.9999752044677734,206.13055419921875,513.9536743164062,0.9999995231628418,161.14781188964844,567.2767333984375,0.9999986886978149,523.5389404296875,281.61676025390625,0.0007176637882366776,516.4063720703125,286.9153747558594,0.0008652522810734808,161.4688720703125,654.5083618164062,0.03423558175563812,354.62847900390625,643.4915161132812,0.9999990463256836,677.6039428710938,642.017333984375,0.9999996423721313
49,519.268310546875,292.5146789550781,0.9999529123306274,681.605712890625,293.7698669433594,0.9999747276306152,206.1177215576172,513.8233642578125,0.9999994039535522,161.30555725097656,567.0844116210938,0.9999988079071045,523.5389404296875,281.61834716796875,0.0007261601276695728,516.3998413085938,286.9153747558594,0.0008459471282549202,161.4688720703125,654.4580688476562,0.03479171544313431,354.62847900390625,643.4915161132812,0.9999990463256836,677.6070556640625,642.02099609375,0.9999996423721313
50,519.2620239257812,292.4789733886719,0.9999535083770752,681.62451171875,293.7451171875,0.9999746084213257,206.1177215576172,513.5603637695312,0.9999994039535522,161.3199005126953,566.790283203125,0.9999990463256836,523.5266723632812,281.618896484375,0.000717065529897809,516.3998413085938,286.8879089355469,0.000875036115758121,161.4688720703125,654.5083618164062,0.055131763219833374,354.62847900390625,643.4915161132812,0.9999990463256836,677.6070556640625,642.02099609375,0.9999996423721313
51,519.2620239257812,292.4717712402344,0.999954104423523,681.62451171875,293.7451171875,0.9999756813049316,206.1612548828125,513.364013671875,0.9999992847442627,161.54428100585938,566.5927734375,0.9999991655349731,523.5266723632812,281.61834716796875,0.0007264757296070457,516.3998413085938,286.8814697265625,0.0008663709741085768,161.57012939453125,654.5429077148438,0.06294912844896317,354.6369323730469,643.5014038085938,0.9999990463256836,677.6129150390625,642.0308837890625,0.9999996423721313
52,519.260009765625,292.4717712402344,0.9999525547027588,681.6400146484375,293.75457763671875,0.9999754428863525,206.1625213623047,513.2667236328125,0.9999992847442627,161.72528076171875,566.315185546875,0.9999992847442627,523.5266723632812,281.6067810058594,0.0007255472592078149,516.40283203125,286.8746643066406,0.0008627553470432758,161.57012939453125,654.5925903320312,0.05304459109902382,354.62847900390625,643.534423828125,0.9999990463256836,677.6550903320312,642.0308837890625,0.9999996423721313
53,519.2620239257812,292.4737854003906,0.9999526739120483,681.62451171875,293.738525390625,0.9999750852584839,206.18711853027344,513.2667236328125,0.9999991655349731,161.7457733154297,566.2181396484375,0.9999992847442627,523.5335083007812,281.6211853027344,0.0007289296481758356,516.403076171875,286.8814697265625,0.0008382009109482169,161.4682159423828,654.6004028320312,0.03224664926528931,354.61798095703125,643.534423828125,0.9999990463256836,677.6550903320312,642.0343627929688,0.9999996423721313
54,519.2713623046875,292.4737854003906,0.9999539852142334,681.62451171875,293.738525390625,0.9999755620956421,206.27528381347656,513.2667236328125,0.9999991655349731,161.85272216796875,566.16162109375,0.9999991655349731,523.5336303710938,281.6211853027344,0.000719562463928014,516.4098510742188,286.8814697265625,0.0008520785486325622,161.28277587890625,654.6004028320312,0.07683282345533371,354.61798095703125,643.5130615234375,0.9999990463256836,677.593017578125,642.0343627929688,0.9999996423721313
55,519.2713623046875,292.4737854003906,0.9999525547027588,681.6114501953125,293.738525390625,0.9999748468399048,206.32838439941406,513.2667236328125,0.9999990463256836,161.97703552246094,566.1570434570312,0.9999991655349731,523.5336303710938,281.62103271484375,0.0007311032968573272,516.4098510742188,286.8978271484375,0.0008513793000020087,161.18167114257812,654.5936279296875,0.031445570290088654,354.61798095703125,643.5014038085938,0.9999990463256836,677.6550903320312,642.0343627929688,0.9999996423721313
56,519.260009765625,292.4934997558594,0.9999542236328125,681.6104125976562,293.7334289550781,0.9999749660491943,206.36573791503906,513.2667236328125,0.9999990463256836,162.13818359375,566.0037841796875,0.9999991655349731,523.5336303710938,281.62103271484375,0.0007117530913092196,516.40283203125,286.9256286621094,0.0008313305443152785,161.1392059326172,654.5925903320312,0.03468787297606468,354.61798095703125,643.484619140625,0.9999990463256836,677.6369018554688,642.0370483398438,0.9999996423721313
57,519.249755859375,292.4934997558594,0.9999538660049438,681.6104125976562,293.73126220703125,0.9999748468399048,206.441650390625,513.2356567382812,0.999998927116394,162.31784057617188,565.7236328125,0.9999994039535522,523.5336303710938,281.6255798339844,0.0007161896792240441,77.3695068359375,609.779541015625,0.0008903523557819426,161.07717895507812,654.5198364257812,0.04710863530635834,354.6091613769531,643.484619140625,0.9999990463256836,677.6369018554688,642.0370483398438,0.9999996423721313
58,519.249755859375,292.5316162109375,0.9999535083770752,681.6114501953125,293.7216491699219,0.999975323677063,206.51425170898438,513.2356567382812,0.9999988079071045,162.41104125976562,565.6531982421875,0.9999992847442627,523.5336303710938,281.6255798339844,0.0007153513724915683,77.3695068359375,609.9190673828125,0.0012008975027129054,161.07717895507812,654.5198364257812,0.02946579083800316,354.6136169433594,643.484619140625,0.9999990463256836,677.65478515625,642.0392456054688,0.9999996423721313
59,519.249755859375,292.5316162109375,0.9999527931213379,681.5972290039062,293.7216491699219,0.9999748468399048,206.5756072998047,513.2356567382812,0.9999986886978149,162.45619201660156,565.6004028320312,0.9999994039535522,523.5336303710938,281.622314453125,0.0007238313555717468,77.24491882324219,609.9707641601562,0.003348177531734109,161.0424041748047,654.4601440429688,0.02843613177537918,354.6136169433594,643.5070190429688,0.9999990463256836,677.65478515625,642.0330810546875,0.9999996423721313
60,519.2966918945312,292.5316162109375,0.9999517202377319,681.6077880859375,293.73126220703125,0.9999752044677734,206.59561157226562,513.2428588867188,0.9999986886978149,162.4995574951172,565.5167236328125,0.9999992847442627,523.5363159179688,281.62298583984375,0.0007197088561952114,77.3695068359375,610.09033203125,0.0028400227893143892,161.0424041748047,654.447509765625,0.03277204558253288,354.6136169433594,643.5087890625,0.9999990463256836,677.6369018554688,642.0253295898438,0.9999996423721313
61,519.2966918945312,292.5316162109375,0.9999523162841797,681.614990234375,293.73126220703125,0.9999746084213257,206.66612243652344,513.2958374023438,0.9999988079071045,162.59164428710938,565.5122680664062,0.9999994039535522,523.5363159179688,281.62298583984375,0.0007226503803394735,77.5203628540039,610.3854370117188,0.002136652125045657,160.9956512451172,654.4540405273438,0.024210290983319283,354.6136169433594,643.5087890625,0.9999990463256836,677.65478515625,642.0253295898438,0.9999996423721313
62,519.3058471679688,292.5076599121094,0.9999531507492065,681.6077880859375,293.7216491699219,0.9999746084213257,206.7333984375,513.2958374023438,0.9999985694885254,162.65969848632812,565.503662109375,0.9999994039535522,523.5571899414062,281.622314453125,0.0007309138891287148,78.99935150146484,610.3854370117188,0.0008569614728912711,160.7701873779297,654.3899536132812,0.027750760316848755,354.6387634277344,643.5087890625,0.9999991655349731,677.6152954101562,642.0253295898438,0.9999996423721313
63,519.309814453125,292.496826171875,0.9999531507492065,681.591796875,293.7281494140625,0.9999749660491943,206.7508087158203,513.3084716796875,0.9999984502792358,162.7393341064453,565.4938354492188,0.9999994039535522,523.5571899414062,281.6161804199219,0.0007048971601761878,516.4261474609375,610.3854370117188,0.0008518711547367275,160.64541625976562,654.3899536132812,0.05909564718604088,354.6387634277344,643.5070190429688,0.9999990463256836,677.6143798828125,642.0253295898438,0.9999996423721313
64,519.3058471679688,292.496826171875,0.9999513626098633,681.591796875,293.7090148925781,0.9999744892120361,206.80560302734375,513.2958374023438,0.9999984502792358,162.92816162109375,565.4903564453125,0.9999994039535522,523.5375366210938,281.6107482910156,0.0007207178859971464,516.4261474609375,608.1754760742188,0.001208711415529251,160.64541625976562,654.3899536132812,0.059988901019096375,354.6387634277344,643.4893798828125,0.9999991655349731,677.6143798828125,642.0247192382812,0.9999996423721313
65,519.3121337890625,292.4838562011719,0.9999520778656006,681.591796875,293.6993408203125,0.999974250793457,206.86178588867188,513.288330078125,0.9999984502792358,163.01100158691406,565.4264526367188,0.9999995231628418,523.5375366210938,281.6051025390625,0.0007320675649680197,516.4261474609375,286.891845703125,0.0008575688116252422,160.7701873779297,654.3899536132812,0.05527399107813835,354.6341857910156,643.4893798828125,0.9999990463256836,677.596923828125,642.0171508789062,0.9999996423721313
66,519.3121337890625,292.4838562011719,0.9999539852142334,681.5875854492188,293.686279296875,0.999974250793457,206.89846801757812,513.2818603515625,0.9999983310699463,163.25177001953125,565.3145751953125,0.9999994039535522,523.5375366210938,281.6051025390625,0.0007158239022828639,516.40283203125,286.890380859375,0.0008377342601306736,160.81491088867188,654.3642578125,0.0396655835211277,354.6130065917969,643.47509765625,0.9999990463256836,677.596923828125,642.0171508789062,0.9999996423721313
67,519.2718505859375,292.4838562011719,0.999953031539917,681.5875854492188,293.6993408203125,0.9999749660491943,206.9009552001953,513.1551513671875,0.9999980926513672,163.2550506591797,565.1927490234375,0.9999994039535522,523.5355834960938,281.6107482910156,0.0007300391444005072,516.40283203125,286.88067626953125,0.0008473537745885551,160.89602661132812,654.3069458007812,0.04961860552430153,354.6130065917969,643.47509765625,0.9999990463256836,677.6143798828125,642.0205688476562,0.9999996423721313
68,519.2486572265625,292.5081481933594,0.9999513626098633,681.5875854492188,293.6993408203125,0.9999744892120361,206.9013671875,513.0564575195312,0.9999979734420776,163.3461456298828,564.9535522460938,0.9999995231628418,523.5355834960938,281.6107482910156,0.0007275842363014817,516.39599609375,286.88067626953125,0.0008451418834738433,161.0917205810547,654.2780151367188,0.060992684215307236,354.6250915527344,643.4991455078125,0.9999990463256836,677.596923828125,642.0205688476562,0.9999996423721313
69,519.2486572265625,292.4951477050781,0.9999537467956543,681.592529296875,293.712646484375,0.9999746084213257,206.9013671875,512.9798583984375,0.999997615814209,163.3461456298828,564.8612060546875,0.9999995231628418,523.5355834960938,281.6234130859375,0.0007163146510720253,516.392578125,286.88067626953125,0.0008662859327159822,161.2119903564453,654.2756958007812,0.06134217232465744,354.6277770996094,643.5066528320312,0.9999990463256836,677.6495971679688,642.0205688476562,0.9999996423721313
70,519.2486572265625,292.5123596191406,0.999953031539917,681.5875854492188,293.712646484375,0.9999743700027466,206.9013671875,512.8902587890625,0.999997615814209,163.3461456298828,564.6656494140625,0.9999995231628418,523.5355834960938,281.6234130859375,0.0007170286262407899,516.3653564453125,286.91033935546875,0.0008663932094350457,161.3605194091797,654.2756958007812,0.09438244998455048,354.6250915527344,643.5066528320312,0.9999990463256836,677.6566772460938,642.0230712890625,0.9999996423721313
71,519.2486572265625,292.52435302734375,0.9999533891677856,681.5765380859375,293.712646484375,0.9999744892120361,206.84033203125,512.8118896484375,0.9999971389770508,163.3557586669922,564.5640258789062,0.9999994039535522,523.5185546875,281.6234130859375,0.0007212946657091379,78.33982849121094,608.9171752929688,0.003392198821529746,161.4861602783203,654.264892578125,0.15053677558898926,354.6277770996094,643.5066528320312,0.9999990463256836,677.6495971679688,642.0289306640625,0.9999996423721313
72,519.2600708007812,292.52435302734375,0.9999501705169678,681.5765380859375,293.6966857910156,0.9999743700027466,206.84033203125,512.72998046875,0.9999971389770508,163.42156982421875,564.4376220703125,0.9999994039535522,523.5411987304688,281.62017822265625,0.0007412850973196328,76.80863952636719,610.9667358398438,0.004190151114016771,161.4918670654297,654.2496948242188,0.13570992648601532,354.6277770996094,643.4998168945312,0.9999990463256836,677.5878295898438,642.0230712890625,0.9999996423721313
73,519.2600708007812,292.5040588378906,0.9999525547027588,681.592529296875,293.6917419433594,0.999974250793457,206.84033203125,512.6116333007812,0.9999967813491821,163.34588623046875,564.2203369140625,0.9999992847442627,523.5185546875,281.61444091796875,0.0007156234350986779,75.4317855834961,612.5686645507812,0.011395216919481754,161.76222229003906,654.2454833984375,0.15668609738349915,354.64447021484375,643.4998168945312,0.9999990463256836,677.6458129882812,642.0289306640625,0.9999996423721313
74,519.2600708007812,292.5040588378906,0.9999527931213379,681.5900268554688,293.6856384277344,0.9999747276306152,206.8531951904297,512.53955078125,0.9999967813491821,163.33018493652344,564.0716552734375,0.9999994039535522,523.5185546875,281.61444091796875,0.0007122955867089331,75.41206359863281,612.6373291015625,0.010253957472741604,161.76222229003906,654.2454833984375,0.17155718803405762,354.64447021484375,643.4998168945312,0.9999991655349731,677.595703125,642.0383911132812,0.9999996423721313
75,519.2600708007812,292.5040588378906,0.9999538660049438,681.5900268554688,293.6917419433594,0.9999750852584839,206.8531951904297,512.4872436523438,0.9999966621398926,163.33018493652344,563.93212890625,0.9999992847442627,523.5185546875,281.6145324707031,0.0007158822845667601,75.3267593383789,612.6373291015625,0.02630281075835228,161.7730712890625,654.2227172851562,0.14329107105731964,354.64447021484375,643.4990844726562,0.9999990463256836,677.595703125,642.0383911132812,0.9999996423721313
76,519.2698974609375,292.5040588378906,0.9999533891677856,681.5900268554688,293.6966857910156,0.9999746084213257,206.8531951904297,512.3914794921875,0.9999966621398926,163.33018493652344,563.5764770507812,0.9999991655349731,523.5288696289062,281.6145324707031,0.0007145293639041483,75.3267593383789,612.6373291015625,0.046532612293958664,161.81878662109375,654.2169799804688,0.15158075094223022,354.63092041015625,643.4990844726562,0.9999990463256836,677.5977172851562,642.0478515625,0.9999996423721313
77,519.2498779296875,292.5040588378906,0.9999529123306274,681.5900268554688,293.6917419433594,0.9999738931655884,206.84178161621094,512.2334594726562,0.9999963045120239,163.33018493652344,563.472412109375,0.9999991655349731,523.5194702148438,281.6148986816406,0.0007294772076420486,75.3267593383789,612.5767822265625,0.05554432049393654,162.2541961669922,654.2227172851562,0.10990402847528458,354.63092041015625,643.450927734375,0.9999990463256836,677.617431640625,642.0478515625,0.9999996423721313
78,519.2698974609375,292.4975891113281,0.9999523162841797,681.5900268554688,293.68927001953125,0.9999747276306152,206.81558227539062,512.1018676757812,0.9999961853027344,163.33758544921875,563.4284057617188,0.9999991655349731,523.5288696289062,281.6148986816406,0.0007202063570730388,75.3267593383789,612.5767822265625,0.11005247384309769,162.45448303222656,654.26318359375,0.19902613759040833,354.6125793457031,643.450927734375,0.9999990463256836,677.617431640625,642.0280151367188,0.9999996423721313
79,519.2698974609375,292.4975891113281,0.9999548196792603,681.5993041992188,293.6922912597656,0.9999752044677734,206.81455993652344,511.9265441894531,0.9999960660934448,163.33758544921875,563.2821044921875,0.9999991655349731,523.5481567382812,281.6148986816406,0.0007275600219145417,75.3373794555664,612.5767822265625,0.10311304777860641,162.53515625,654.2169799804688,0.2166289985179901,354.6125793457031,643.450927734375,0.9999990463256836,677.617431640625,642.0280151367188,0.9999996423721313
80,519.2844848632812,292.4975891113281,0.9999529123306274,681.6238403320312,293.6922912597656,0.9999741315841675,206.74732971191406,511.7465515136719,0.9999954700469971,163.33758544921875,563.2625122070312,0.9999991655349731,523.5567016601562,281.6193542480469,0.0007329889922402799,75.39832305908203,612.5487670898438,0.15052583813667297,162.53515625,654.2578735351562,0.21859972178936005,354.6125793457031,643.4556274414062,0.9999990463256836,677.617431640625,642.0475463867188,0.9999996423721313
81,519.2844848632812,292.4975891113281,0.9999531507492065,681.632080078125,293.68927001953125,0.9999744892120361,206.7027587890625,511.5970764160156,0.9999958276748657,163.19873046875,562.9837036132812,0.9999994039535522,523.5567016601562,281.6193542480469,0.0007282880833372474,75.39832305908203,612.6546020507812,0.06135910004377365,162.53515625,654.2578735351562,0.27930185198783875,354.6125793457031,643.4741821289062,0.9999990463256836,677.6286010742188,642.0280151367188,0.9999996423721313
82,519.2844848632812,292.4983215332031,0.9999525547027588,681.632080078125,293.6787109375,0.9999743700027466,206.6070556640625,511.59375,0.9999959468841553,163.03628540039062,562.820068359375,0.9999994039535522,523.5567016601562,281.6142578125,0.0007248616311699152,75.3373794555664,612.6727905273438,0.14490649104118347,162.41317749023438,654.1798095703125,0.13263463973999023,354.6125793457031,643.5111083984375,0.9999990463256836,677.6286010742188,642.0368041992188,0.9999996423721313
83,519.2737426757812,292.4983215332031,0.9999526739120483,681.632080078125,293.6922912597656,0.9999748468399048,206.57098388671875,511.5673828125,0.9999961853027344,162.9559326171875,562.6209716796875,0.9999994039535522,523.5567016601562,281.6193542480469,0.0007177352090366185,75.40258026123047,612.8700561523438,0.07319178432226181,162.41317749023438,654.1798095703125,0.25154370069503784,354.6203308105469,643.4741821289062,0.9999990463256836,677.6255493164062,642.0475463867188,0.9999996423721313
84,519.2737426757812,292.4983215332031,0.9999532699584961,681.618896484375,293.68658447265625,0.9999746084213257,206.55299377441406,511.5673828125,0.9999964237213135,162.77879333496094,562.6038818359375,0.9999992847442627,523.5490112304688,281.6193542480469,0.0007133291801437736,75.40258026123047,612.8700561523438,0.02054549753665924,162.41317749023438,654.1318359375,0.18380030989646912,354.6065979003906,643.5111083984375,0.9999990463256836,677.6262817382812,642.0368041992188,0.9999996423721313
85,519.2737426757812,292.4983215332031,0.9999525547027588,681.618896484375,293.6787109375,0.9999746084213257,206.54759216308594,511.5673828125,0.9999961853027344,162.73191833496094,562.5833740234375,0.9999992847442627,523.5374145507812,281.6142578125,0.0007273076334968209,75.44859313964844,612.8700561523438,0.006791372783482075,162.41317749023438,654.041748046875,0.1244843527674675,354.6448059082031,643.5111083984375,0.9999990463256836,677.6255493164062,642.007080078125,0.9999996423721313
86,519.2737426757812,292.4986267089844,0.9999536275863647,681.6104125976562,293.68658447265625,0.9999750852584839,206.52157592773438,511.6045227050781,0.9999961853027344,162.6061248779297,562.5833740234375,0.9999992847442627,523.5374145507812,281.6142578125,0.0007204307476058602,78.965576171875,608.574951171875,0.006317318417131901,162.2075653076172,654.1290283203125,0.12416202574968338,354.6448059082031,643.5111083984375,0.9999990463256836,677.6255493164062,642.0067138671875,0.9999996423721313
87,519.2347412109375,292.4749755859375,0.9999531507492065,681.6030883789062,293.68658447265625,0.9999746084213257,206.5051727294922,511.71124267578125,0.999996542930603,162.6061248779297,562.5833740234375,0.9999992847442627,523.5374145507812,281.6278991699219,0.0007187096052803099,79.123779296875,608.574951171875,0.002868253504857421,162.11846923828125,654.1290283203125,0.12224087864160538,354.5986022949219,643.5189208984375,0.9999990463256836,677.6262817382812,642.0003662109375,0.9999996423721313
88,519.26708984375,292.4986267089844,0.9999523162841797,681.6093139648438,293.68658447265625,0.999974250793457,206.48121643066406,511.8424072265625,0.9999966621398926,162.65097045898438,562.8744506835938,0.9999994039535522,523.5377197265625,281.61492919921875,0.0007272324874065816,79.123779296875,608.574951171875,0.0014770065899938345,162.11846923828125,654.0291748046875,0.11077221482992172,354.5939636230469,643.5189208984375,0.9999990463256836,677.6295776367188,642.0003662109375,0.9999996423721313
89,519.26708984375,292.4986267089844,0.999954104423523,681.5723266601562,293.6855163574219,0.999974250793457,206.47325134277344,512.1026611328125,0.9999970197677612,162.65097045898438,563.1637573242188,0.9999994039535522,523.5438232421875,281.6170654296875,0.0007230137125588953,78.965576171875,608.887939453125,0.0015450911596417427,162.11846923828125,654.0167846679688,0.08345284312963486,354.59149169921875,643.4992065429688,0.9999990463256836,677.6487426757812,642.0003662109375,0.9999996423721313
90,519.258544921875,292.4840087890625,0.9999527931213379,681.5723266601562,293.68780517578125,0.9999743700027466,206.4287567138672,512.5406494140625,0.9999977350234985,162.75616455078125,563.6417846679688,0.9999994039535522,523.5438232421875,281.6192626953125,0.0007157966610975564,75.65388488769531,613.6697387695312,0.004657978657633066,162.0782012939453,654.0291748046875,0.07446528226137161,354.59002685546875,643.4992065429688,0.9999990463256836,677.6487426757812,642.0003662109375,0.9999996423721313
91,519.2493896484375,292.48199462890625,0.9999531507492065,681.605712890625,293.6855163574219,0.999974250793457,206.223876953125,513.2621459960938,0.9999990463256836,163.14634704589844,564.1248779296875,0.9999995231628418,523.5377197265625,281.6192626953125,0.0007192337070591748,75.65388488769531,613.6697387695312,0.001347844023257494,162.12147521972656,654.0291748046875,0.06420167535543442,354.59002685546875,643.5653686523438,0.9999990463256836,677.6487426757812,642.0120239257812,0.9999996423721313
92,519.258544921875,292.4840087890625,0.9999535083770752,681.6093139648438,293.6945495605469,0.9999749660491943,205.39283752441406,514.61376953125,0.9999996423721313,163.5166473388672,564.43212890625,0.9999996423721313,523.5438232421875,281.6192626953125,0.0007305485778488219,75.65388488769531,614.22998046875,0.0010812352411448956,162.12147521972656,654.1395874023438,0.13141831755638123,354.59149169921875,643.5546875,0.9999990463256836,677.642333984375,642.034912109375,0.9999996423721313
93,519.2509765625,292.4840087890625,0.9999529123306274,681.6143188476562,293.6802673339844,0.9999747276306152,204.0987548828125,516.10400390625,0.9999996423721313,164.0912322998047,564.43212890625,0.9999997615814209,523.5341186523438,281.6211242675781,0.0007243965519592166,80.42823791503906,614.22998046875,0.0009525823988951743,162.12147521972656,654.1878662109375,0.124970443546772,354.6020812988281,643.5546875,0.9999991655349731,677.642333984375,642.024169921875,0.9999996423721313
94,519.2493896484375,292.4847412109375,0.999951958656311,681.6143188476562,293.6796569824219,0.9999747276306152,203.5751953125,516.10400390625,0.9999997615814209,164.9033966064453,564.43212890625,0.9999997615814209,523.5341186523438,281.6285095214844,0.0007305134204216301,81.25942993164062,613.1495971679688,0.0014008384896442294,162.13912963867188,654.1878662109375,0.10007666796445847,354.6123046875,643.5546875,0.9999991655349731,677.6356811523438,642.034912109375,0.9999996423721313
95,519.2509765625,292.4847412109375,0.9999537467956543,681.6143188476562,293.6667785644531,0.9999749660491943,203.5751953125,516.10400390625,0.9999997615814209,166.00051879882812,564.4443359375,0.9999996423721313,523.5341186523438,281.6285095214844,0.0007228952599689364,252.98500061035156,612.9905395507812,0.0008536233799532056,162.3209686279297,654.2084350585938,0.14169079065322876,354.61236572265625,643.5223999023438,0.9999990463256836,677.642333984375,642.024169921875,0.9999996423721313
96,519.2509765625,292.5081787109375,0.9999538660049438,681.6170654296875,293.6796569824219,0.9999740123748779,203.5751953125,516.10400390625,0.9999997615814209,166.81829833984375,564.4443359375,0.9999992847442627,523.5341186523438,281.6294250488281,0.0007242253632284701,252.98500061035156,613.1495971679688,0.000966885476373136,162.9856719970703,654.1878662109375,0.08853887021541595,354.61236572265625,643.5223999023438,0.9999990463256836,677.6429443359375,642.034912109375,0.9999996423721313
97,519.2401123046875,292.4847412109375,0.9999537467956543,681.6143188476562,293.6796569824219,0.9999748468399048,204.31875610351562,516.10400390625,0.9999997615814209,167.1492919921875,564.5812377929688,0.9999988079071045,523.5279541015625,281.6285095214844,0.0007194846402853727,82.52872467041016,613.1495971679688,0.0008462805417366326,163.9716339111328,654.0239868164062,0.27913951873779297,354.6225891113281,643.5223999023438,0.9999991655349731,677.65576171875,642.0750732421875,0.9999996423721313
98,519.2401123046875,292.4596862792969,0.9999529123306274,681.62353515625,293.683837890625,0.9999748468399048,205.33094787597656,515.9509887695312,0.9999997615814209,167.65267944335938,564.5812377929688,0.9999973773956299,523.5279541015625,281.6249694824219,0.0007290501962415874,81.98411560058594,613.8767700195312,0.0008852037135511637,164.33824157714844,653.8548583984375,0.0625230222940445,354.62847900390625,643.5294799804688,0.9999991655349731,677.6429443359375,642.0750732421875,0.9999996423721313
99,519.2422485351562,292.45013427734375,0.9999535083770752,681.62353515625,293.683837890625,0.9999754428863525,206.62979125976562,515.9509887695312,0.9999996423721313,168.7791290283203,564.5812377929688,0.9999905824661255,523.5279541015625,281.6192321777344,0.0007243686122819781,81.98411560058594,615.0753173828125,0.0025221596006304026,164.61166381835938,653.7515869140625,0.35705381631851196,354.64019775390625,643.5535888671875,0.9999991655349731,677.6429443359375,642.0192260742188,0.9999996423721313
100,519.2422485351562,292.4596862792969,0.9999542236328125,681.6296997070312,293.683837890625,0.9999748468399048,208.18751525878906,515.9509887695312,0.9999996423721313,170.71214294433594,563.2996215820312,0.9999947547912598,523.5340576171875,281.6249694824219,0.0007201123517006636,81.96334075927734,615.5929565429688,0.00456097349524498,164.95274353027344,653.143310546875,0.3989115059375763,354.64019775390625,643.6035766601562,0.9999991655349731,677.6199340820312,642.0630493164062,0.9999996423721313
101,519.2445068359375,292.4596862792969,0.9999510049819946,681.6123046875,293.6830749511719,0.9999752044677734,209.68313598632812,515.778564453125,0.9999998807907104,171.59620666503906,562.7650146484375,0.999996542930603,523.5340576171875,281.6249694824219,0.0007197195081971586,80.48429870605469,616.2857055664062,0.06101958826184273,164.95274353027344,653.0891723632812,0.8511450290679932,354.623779296875,643.5563354492188,0.9999991655349731,677.610107421875,642.0630493164062,0.9999996423721313
102,519.2511596679688,292.4739685058594,0.9999521970748901,681.6123046875,293.6830749511719,0.9999755620956421,211.5524139404297,514.8798828125,0.9999997615814209,172.51629638671875,561.7764282226562,0.9999945163726807,523.5340576171875,281.6432800292969,0.0007172638433985412,80.18081665039062,617.0271606445312,0.1621292233467102,164.95274353027344,653.0891723632812,0.9386399984359741,354.623779296875,643.5563354492188,0.9999991655349731,677.6072998046875,642.0357055664062,0.9999996423721313
103,519.2520751953125,292.514404296875,0.999953031539917,681.611083984375,293.6830749511719,0.9999748468399048,213.1195068359375,514.2844848632812,0.9999995231628418,173.53907775878906,560.9525756835938,0.9999908208847046,100.1569595336914,598.99560546875,0.0011892702896147966,79.3506851196289,617.7576293945312,0.32621777057647705,164.72515869140625,653.0891723632812,0.8516300320625305,354.6014709472656,643.5563354492188,0.9999991655349731,677.6022338867188,642.0630493164062,0.9999996423721313
