scorer,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000
bodyparts,gridL,gridL,gridL,gridR,gridR,gridR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,279.28253173828125,411.63189697265625,0.9999821186065674,513.3290405273438,415.4461669921875,0.9999734163284302,283.3760681152344,397.2513732910156,0.0022404075134545565
1,279.28411865234375,411.6583251953125,0.9999817609786987,513.3526000976562,415.4521789550781,0.9999722242355347,283.3829345703125,397.2513732910156,0.002288313815370202
2,279.2891845703125,411.6766357421875,0.9999817609786987,513.3526000976562,415.4717102050781,0.999971866607666,283.3838806152344,397.2513732910156,0.002318606013432145
3,279.2891845703125,411.6726379394531,0.9999815225601196,513.3526000976562,415.4717102050781,0.9999721050262451,283.3829345703125,397.2490539550781,0.0022980680223554373
4,279.2891845703125,411.6766357421875,0.9999817609786987,513.3526000976562,415.4986877441406,0.999972939491272,283.384033203125,397.2490539550781,0.002306497422978282
5,279.2923889160156,411.69854736328125,0.9999817609786987,513.3758544921875,415.50909423828125,0.9999725818634033,283.38427734375,397.2446594238281,0.002306015696376562
6,279.2923889160156,411.7173767089844,0.9999817609786987,513.3758544921875,415.53082275390625,0.999972939491272,283.3864440917969,397.2446594238281,0.0022483242210000753
7,279.28277587890625,411.7173767089844,0.9999815225601196,513.3758544921875,415.50909423828125,0.9999738931655884,283.38427734375,397.2453308105469,0.002226482145488262
8,279.28277587890625,411.7173767089844,0.999981164932251,513.3786010742188,415.50909423828125,0.9999747276306152,283.38427734375,397.2453308105469,0.002272430108860135
9,279.28277587890625,411.6689758300781,0.9999817609786987,513.3786010742188,415.4789123535156,0.9999724626541138,283.38427734375,397.2453308105469,0.0022827174980193377
10,279.2656555175781,411.6689758300781,0.9999821186065674,513.371826171875,415.4789123535156,0.9999698400497437,283.38427734375,397.2453308105469,0.002306940732523799
11,279.2656555175781,411.6689758300781,0.9999821186065674,513.3356323242188,415.4789123535156,0.9999710321426392,283.37835693359375,397.2453308105469,0.0023068597074598074
12,279.2656555175781,411.7051696777344,0.9999819993972778,513.3241577148438,415.4947814941406,0.9999736547470093,283.37750244140625,397.2438659667969,0.0022072773426771164
13,279.2656555175781,411.7051696777344,0.9999817609786987,513.3241577148438,415.4947814941406,0.9999746084213257,283.3773193359375,397.2438659667969,0.0022089530248194933
14,279.2656555175781,411.7051696777344,0.9999816417694092,513.3241577148438,415.4947814941406,0.9999719858169556,283.3773193359375,397.2361755371094,0.0022992414887994528
15,279.2650451660156,411.7051696777344,0.9999819993972778,513.3143920898438,415.4947814941406,0.9999722242355347,283.3773193359375,397.2361755371094,0.0023293986450880766
16,279.2398986816406,411.7051696777344,0.9999821186065674,513.2965698242188,415.4947814941406,0.999970555305481,283.37640380859375,397.2361755371094,0.0022737374529242516
17,279.2398986816406,411.7173156738281,0.9999821186065674,513.2965698242188,415.5229187011719,0.9999725818634033,283.3744812011719,397.2361755371094,0.0022439833264797926
18,279.2398986816406,411.7173156738281,0.9999821186065674,513.2965698242188,415.5229187011719,0.9999736547470093,283.3744812011719,397.2361755371094,0.002224715892225504
19,279.2650146484375,411.7173156738281,0.9999819993972778,513.3450317382812,415.5229187011719,0.9999730587005615,283.3790588378906,397.2370300292969,0.002258164109662175
20,279.2669677734375,411.72930908203125,0.9999818801879883,513.3680419921875,415.52215576171875,0.9999725818634033,283.3807067871094,397.2409362792969,0.0022956575267016888
21,279.2723083496094,411.66259765625,0.9999816417694092,513.3680419921875,415.4962158203125,0.9999723434448242,283.3807067871094,397.24542236328125,0.002302957931533456
22,279.2723083496094,411.6567077636719,0.9999817609786987,513.3680419921875,415.4815673828125,0.9999732971191406,283.3807067871094,397.2503662109375,0.002278832718729973
23,279.2740173339844,411.6567077636719,0.9999817609786987,513.3591918945312,415.4962158203125,0.9999727010726929,283.3720397949219,397.2503662109375,0.0022676533553749323
24,279.2740173339844,411.6867370605469,0.9999822378158569,513.3558349609375,415.4989929199219,0.9999715089797974,283.3671569824219,397.2489013671875,0.0022923049982637167
25,279.2740173339844,411.6867370605469,0.9999819993972778,513.3558349609375,415.4989929199219,0.999972939491272,283.3671569824219,397.24761962890625,0.0022593773901462555
26,279.2945861816406,411.73565673828125,0.9999817609786987,513.3591918945312,415.5182189941406,0.9999744892120361,283.3720397949219,397.24761962890625,0.0022045078221708536
27,279.2945861816406,411.73565673828125,0.9999814033508301,513.3591918945312,415.5182189941406,0.9999746084213257,283.3720397949219,397.24761962890625,0.002173410262912512
28,279.2945861816406,411.73565673828125,0.9999812841415405,513.3529052734375,415.5182189941406,0.9999735355377197,283.3681945800781,397.24761962890625,0.0022869512904435396
29,279.2582702636719,411.6603088378906,0.9999819993972778,513.3475341796875,415.51519775390625,0.9999698400497437,283.3681945800781,397.2432556152344,0.0023280272725969553
30,279.2548522949219,411.6603088378906,0.9999823570251465,513.3273315429688,415.51519775390625,0.9999696016311646,283.3680725097656,397.2432556152344,0.002344766864553094
31,279.2548522949219,411.6603088378906,0.9999819993972778,513.3273315429688,415.51519775390625,0.9999728202819824,283.3636779785156,397.2432556152344,0.0023176763206720352
