scorer,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000
bodyparts,gridL,gridL,gridL,gridR,gridR,gridR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,278.6017761230469,410.39849853515625,0.9999856948852539,512.8511352539062,414.8528747558594,0.9999494552612305,283.1505432128906,397.4266357421875,0.0023202565498650074
1,278.6017761230469,410.4265441894531,0.999985933303833,512.8720703125,414.9041442871094,0.9999498128890991,283.1552429199219,397.4317321777344,0.002316537545993924
2,278.6274108886719,410.4413146972656,0.9999856948852539,512.880859375,414.9041442871094,0.9999502897262573,283.1559143066406,397.4317321777344,0.0022978289052844048
3,278.6274108886719,410.4413146972656,0.9999858140945435,512.880859375,414.8719482421875,0.9999500513076782,283.1612854003906,397.4317321777344,0.002307281130924821
4,278.6556701660156,410.5217590332031,0.9999855756759644,512.880859375,414.8528747558594,0.9999498128890991,283.171875,397.42620849609375,0.0022913662251085043
5,278.6618957519531,410.5217590332031,0.9999853372573853,512.8926391601562,414.8417663574219,0.9999513626098633,283.171875,397.42620849609375,0.0022606386337429285
6,278.6618957519531,410.5217590332031,0.9999853372573853,512.8926391601562,414.810302734375,0.9999498128890991,283.171875,397.42620849609375,0.0022834199480712414
7,278.6618957519531,410.4888916015625,0.9999853372573853,512.8926391601562,414.810302734375,0.9999520778656006,283.16357421875,397.4337463378906,0.002350689610466361
8,278.6618957519531,410.4888916015625,0.9999855756759644,512.8826293945312,414.810302734375,0.999951958656311,283.16357421875,397.4337463378906,0.0023295716382563114
9,278.6618957519531,410.4888916015625,0.9999858140945435,512.8826293945312,414.8809509277344,0.9999502897262573,283.16357421875,397.4337463378906,0.0022731630597263575
10,278.7030029296875,410.4888916015625,0.9999855756759644,512.8826293945312,414.8809509277344,0.9999518394470215,283.17034912109375,397.4337463378906,0.0022451227996498346
11,278.7030029296875,410.4888916015625,0.9999850988388062,512.9420166015625,414.8809509277344,0.9999527931213379,283.17034912109375,397.4337463378906,0.002290197880938649
12,278.7030029296875,410.4566345214844,0.9999852180480957,512.9420166015625,414.8809509277344,0.9999535083770752,283.17034912109375,397.4389953613281,0.0023059488739818335
13,278.7083435058594,410.4566345214844,0.9999854564666748,512.9541015625,414.8809509277344,0.9999535083770752,283.1824035644531,397.4389953613281,0.0023590042255818844
14,278.6750183105469,410.4566345214844,0.9999856948852539,512.9541015625,414.8914489746094,0.9999512434005737,283.1728210449219,397.4389953613281,0.0022917729802429676
15,278.67034912109375,410.4272155761719,0.9999852180480957,512.9412841796875,414.8914489746094,0.999950647354126,283.1654357910156,397.4251708984375,0.0022842350881546736
16,278.6700439453125,410.49652099609375,0.9999853372573853,512.9307250976562,414.9310302734375,0.9999510049819946,283.1728210449219,397.4114074707031,0.002299617975950241
17,278.67034912109375,410.5020751953125,0.9999852180480957,512.9381103515625,414.9310302734375,0.9999521970748901,283.17462158203125,397.4065856933594,0.002350799273699522
18,278.67034912109375,410.5020751953125,0.9999854564666748,512.9381103515625,414.9310302734375,0.9999505281448364,283.17462158203125,397.4114074707031,0.0022947872057557106
19,278.6822509765625,410.5020751953125,0.9999853372573853,512.9412841796875,414.86480712890625,0.9999517202377319,283.17462158203125,397.4114074707031,0.002285582944750786
20,278.6822509765625,410.5020751953125,0.9999852180480957,512.9612426757812,414.8441467285156,0.9999512434005737,283.17462158203125,397.4129333496094,0.0023111370392143726
21,278.6822509765625,410.5096740722656,0.9999854564666748,512.9612426757812,414.8441467285156,0.9999535083770752,283.17462158203125,397.4129333496094,0.002319788560271263
22,278.6822509765625,410.5096740722656,0.9999854564666748,512.9612426757812,414.9087829589844,0.9999544620513916,283.1840515136719,397.4129333496094,0.0023620743304491043
23,278.6822509765625,410.5096740722656,0.9999853372573853,512.9692993164062,414.8558654785156,0.9999499320983887,283.1840515136719,397.4033508300781,0.0022859906312078238
24,278.7217712402344,410.5096740722656,0.9999849796295166,512.9692993164062,414.8558654785156,0.9999538660049438,283.1850280761719,397.4033508300781,0.002283490728586912
25,278.7217712402344,410.5096740722656,0.9999850988388062,512.9429931640625,414.8558654785156,0.9999529123306274,283.1850280761719,397.4033508300781,0.0022487628739327192
26,278.7217712402344,410.4500732421875,0.9999853372573853,512.9429931640625,414.8558654785156,0.9999532699584961,283.1850280761719,397.4029846191406,0.0023265923373401165
27,278.7069091796875,410.4500732421875,0.9999852180480957,512.9429931640625,414.8558654785156,0.9999539852142334,283.1850280761719,397.4029846191406,0.0023463983088731766
28,278.7069091796875,410.4500732421875,0.9999854564666748,512.9227905273438,414.81378173828125,0.9999499320983887,283.1850280761719,397.4029846191406,0.0023648524656891823
29,278.7069091796875,410.5163269042969,0.9999850988388062,512.9227905273438,414.8910217285156,0.9999490976333618,283.1866149902344,397.3998718261719,0.0023032529279589653
30,278.7088623046875,410.5163269042969,0.9999853372573853,512.9227905273438,414.9150695800781,0.9999500513076782,283.1866149902344,397.3998718261719,0.0023321984335780144
31,278.7127990722656,410.5163269042969,0.9999849796295166,512.9553833007812,414.9150695800781,0.9999516010284424,283.1882019042969,397.3998718261719,0.0023226807825267315
