scorer,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000
bodyparts,gridL,gridL,gridL,gridR,gridR,gridR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,278.66119384765625,410.3744201660156,0.9999858140945435,512.916748046875,414.83355712890625,0.999950647354126,283.1519775390625,397.42041015625,0.002325265435501933
1,278.70098876953125,410.52691650390625,0.9999858140945435,512.91748046875,414.83355712890625,0.9999508857727051,283.161865234375,397.4292907714844,0.0022600966040045023
2,278.7377624511719,410.52691650390625,0.9999856948852539,512.962890625,414.8338623046875,0.9999539852142334,283.161865234375,397.4431457519531,0.0021999445743858814
3,278.7377624511719,410.52691650390625,0.9999855756759644,512.962890625,414.8338623046875,0.9999507665634155,283.161865234375,397.4431457519531,0.002285240450873971
4,278.7377624511719,410.4757385253906,0.9999855756759644,512.962890625,414.8798828125,0.9999518394470215,283.1598205566406,397.4519958496094,0.0023208989296108484
5,278.6855773925781,410.4757385253906,0.9999858140945435,512.9608764648438,414.8338623046875,0.9999508857727051,283.1598205566406,397.4519958496094,0.002339770784601569
6,278.6855773925781,410.4757385253906,0.9999860525131226,512.9523315429688,414.8338623046875,0.9999490976333618,283.1598205566406,397.4519958496094,0.002309444360435009
7,278.6855773925781,410.5037536621094,0.999985933303833,512.9149169921875,414.8553161621094,0.9999501705169678,283.1684875488281,397.43548583984375,0.002240488538518548
8,278.7194519042969,410.5302734375,0.9999854564666748,512.9149169921875,414.7994689941406,0.999950647354126,283.1846618652344,397.4333801269531,0.0022194150369614363
9,278.7355041503906,410.5302734375,0.9999856948852539,512.9302978515625,414.7994689941406,0.9999502897262573,283.1846618652344,397.4333801269531,0.002212029416114092
10,278.7355041503906,410.5302734375,0.9999854564666748,512.9321899414062,414.8553161621094,0.9999500513076782,283.1846618652344,397.4333801269531,0.0022580609656870365
11,278.7194519042969,410.50732421875,0.9999856948852539,512.9321899414062,414.8553161621094,0.9999493360519409,283.18328857421875,397.4446716308594,0.002253442071378231
12,278.7016296386719,410.43475341796875,0.9999855756759644,512.9321899414062,414.8772277832031,0.999950647354126,283.158447265625,397.4446716308594,0.0023170332424342632
13,278.6991271972656,410.43475341796875,0.999985933303833,512.9321899414062,414.9147033691406,0.9999537467956543,283.158447265625,397.4446716308594,0.002327097114175558
14,278.6991271972656,410.43475341796875,0.9999858140945435,512.9176025390625,414.9147033691406,0.9999508857727051,283.158447265625,397.43743896484375,0.0022993518505245447
15,278.6991271972656,410.4733581542969,0.9999858140945435,512.9176025390625,414.9321594238281,0.999954104423523,283.1686096191406,397.4339599609375,0.0022040074691176414
16,278.6991271972656,410.4733581542969,0.9999856948852539,512.9176025390625,414.9321594238281,0.9999525547027588,283.1686096191406,397.4339599609375,0.002227615797892213
17,278.6991271972656,410.4733581542969,0.9999855756759644,512.9176025390625,414.9321594238281,0.9999513626098633,283.1686096191406,397.4339599609375,0.0022722571156919003
18,278.7171936035156,410.4733581542969,0.9999856948852539,512.949462890625,414.91156005859375,0.9999524354934692,283.1646423339844,397.4339599609375,0.0023361160419881344
19,278.7171936035156,410.4733581542969,0.9999858140945435,512.949462890625,414.8746643066406,0.999950647354126,283.1646423339844,397.4339599609375,0.002325390698388219
20,278.72607421875,410.4962463378906,0.9999854564666748,512.949462890625,414.8746643066406,0.9999510049819946,283.1646423339844,397.4254455566406,0.0022977455519139767
21,278.72607421875,410.4962463378906,0.9999856948852539,512.949462890625,414.8858642578125,0.9999525547027588,283.1672668457031,397.4254455566406,0.0022440622560679913
22,278.72607421875,410.4962463378906,0.9999854564666748,512.9658813476562,414.8858642578125,0.9999514818191528,283.1813659667969,397.4254455566406,0.002289503114297986
23,278.7035217285156,410.4962463378906,0.9999858140945435,512.9658813476562,414.8858642578125,0.9999525547027588,283.1813659667969,397.4254455566406,0.0022944696247577667
24,278.6848449707031,410.4962463378906,0.9999856948852539,512.9658813476562,414.8858642578125,0.9999516010284424,283.1672668457031,397.4254455566406,0.0022965706884860992
25,278.66253662109375,410.4375915527344,0.9999858140945435,512.9767456054688,414.8858642578125,0.9999512434005737,283.1632080078125,397.4360656738281,0.0022434175480157137
26,278.6488952636719,410.49224853515625,0.9999860525131226,512.943603515625,414.8013000488281,0.9999500513076782,283.1632080078125,397.4308776855469,0.0021953992545604706
27,278.6488952636719,410.5051574707031,0.9999858140945435,512.9371337890625,414.8013000488281,0.9999516010284424,283.1632080078125,397.42279052734375,0.0022648812737315893
28,278.66253662109375,410.5054016113281,0.999985933303833,512.943603515625,414.8013000488281,0.9999501705169678,283.17010498046875,397.4234619140625,0.002233107341453433
29,278.6710205078125,410.49224853515625,0.9999858140945435,512.9767456054688,414.84027099609375,0.9999517202377319,283.17010498046875,397.4308776855469,0.002220924710854888
30,278.6710205078125,410.49224853515625,0.9999856948852539,512.9371337890625,414.8216247558594,0.9999513626098633,283.1733703613281,397.4308776855469,0.002227568067610264
31,278.6710205078125,410.4201965332031,0.9999855756759644,512.9371337890625,414.84027099609375,0.9999514818191528,283.1735534667969,397.4318542480469,0.0022360095754265785
