scorer,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000
bodyparts,gridL,gridL,gridL,gridR,gridR,gridR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,278.6477966308594,410.32318115234375,0.9999860525131226,512.9033203125,414.8122863769531,0.9999514818191528,283.1339111328125,397.4310302734375,0.0023051283787935972
1,278.7161865234375,410.499267578125,0.9999856948852539,512.9227905273438,414.8122863769531,0.9999504089355469,283.1599426269531,397.43463134765625,0.002207102021202445
2,278.7161865234375,410.499267578125,0.999985933303833,512.927001953125,414.8647766113281,0.9999521970748901,283.1600646972656,397.4381408691406,0.002173531102016568
3,278.7161865234375,410.499267578125,0.9999856948852539,512.9227905273438,414.870849609375,0.9999496936798096,283.1600646972656,397.4381408691406,0.0022437165025621653
4,278.6761474609375,410.49761962890625,0.9999856948852539,512.9174194335938,414.870849609375,0.9999500513076782,283.1599426269531,397.4458312988281,0.0022632537875324488
5,278.6761474609375,410.49761962890625,0.9999861717224121,512.9174194335938,414.89862060546875,0.99994957447052,283.1599426269531,397.4458312988281,0.002255388768389821
6,278.6761474609375,410.49761962890625,0.9999862909317017,512.9148559570312,414.89862060546875,0.9999487400054932,283.15814208984375,397.4458312988281,0.0021986598148941994
7,278.6710510253906,410.49761962890625,0.9999858140945435,512.8788452148438,414.89862060546875,0.9999529123306274,283.1562805175781,397.4458312988281,0.002188286744058132
8,278.6710510253906,410.49761962890625,0.9999860525131226,512.8788452148438,414.87054443359375,0.9999499320983887,283.1562805175781,397.4458312988281,0.0022145682014524937
9,278.644287109375,410.5006103515625,0.9999860525131226,512.8788452148438,414.87054443359375,0.9999499320983887,283.1568908691406,397.43804931640625,0.0023064734414219856
10,278.644287109375,410.5006103515625,0.9999860525131226,512.87353515625,414.85040283203125,0.9999494552612305,283.1568908691406,397.43804931640625,0.002269901568070054
11,278.644287109375,410.48529052734375,0.9999860525131226,512.87353515625,414.85040283203125,0.9999487400054932,283.1506042480469,397.43890380859375,0.002200301503762603
12,278.6496276855469,410.48529052734375,0.999985933303833,512.8780517578125,414.85040283203125,0.9999498128890991,283.1568908691406,397.43890380859375,0.002249837154522538
13,278.6496276855469,410.48529052734375,0.9999862909317017,512.867919921875,414.85040283203125,0.9999492168426514,283.1568908691406,397.4380798339844,0.0022141248919069767
14,278.6537780761719,410.4516906738281,0.999985933303833,512.867919921875,414.9187927246094,0.9999498128890991,283.15350341796875,397.43890380859375,0.0022781824227422476
15,278.6537780761719,410.4516906738281,0.9999861717224121,512.86865234375,414.9187927246094,0.9999490976333618,283.1506042480469,397.44244384765625,0.0022204217966645956
16,278.6496276855469,410.44610595703125,0.9999860525131226,512.86865234375,414.923583984375,0.9999486207962036,283.1493835449219,397.44244384765625,0.0022584176622331142
17,278.6537780761719,410.44610595703125,0.999985933303833,512.86865234375,414.9187927246094,0.9999498128890991,283.1484069824219,397.44439697265625,0.002247650409117341
18,278.65924072265625,410.44610595703125,0.999985933303833,512.9297485351562,414.9173889160156,0.9999490976333618,283.1493835449219,397.44439697265625,0.00225508282892406
19,278.65924072265625,410.44610595703125,0.999985933303833,512.9315795898438,414.8771667480469,0.9999510049819946,283.1493835449219,397.441162109375,0.002290276577696204
20,278.68109130859375,410.44610595703125,0.9999855756759644,512.9315795898438,414.8771667480469,0.9999500513076782,283.156005859375,397.441162109375,0.0022810096852481365
21,278.6855163574219,410.4444885253906,0.9999856948852539,512.9297485351562,414.8414306640625,0.9999514818191528,283.156005859375,397.4532775878906,0.0022421765606850386
22,278.6855163574219,410.4444885253906,0.9999860525131226,512.9208984375,414.8414306640625,0.9999493360519409,283.156005859375,397.4532775878906,0.0022122482769191265
23,278.68109130859375,410.4811706542969,0.9999860525131226,512.9208984375,414.8414306640625,0.9999507665634155,283.15655517578125,397.4532775878906,0.002314584329724312
24,278.68109130859375,410.4811706542969,0.9999858140945435,512.9208984375,414.8304748535156,0.9999504089355469,283.15655517578125,397.4532775878906,0.0023101114202290773
25,278.6855163574219,410.4811706542969,0.9999858140945435,512.9208984375,414.8304748535156,0.9999498128890991,283.15655517578125,397.44183349609375,0.0022404021583497524
26,278.6607971191406,410.4811706542969,0.9999860525131226,512.8998413085938,414.87322998046875,0.9999513626098633,283.15655517578125,397.44183349609375,0.002200489863753319
27,278.6607971191406,410.4811706542969,0.9999855756759644,512.9248657226562,414.8518371582031,0.9999511241912842,283.15655517578125,397.44183349609375,0.0022338139824569225
28,278.6549072265625,410.4656677246094,0.999985933303833,512.91748046875,414.8518371582031,0.9999496936798096,283.149658203125,397.44183349609375,0.0022899548057466745
29,278.6405029296875,410.4656677246094,0.999985933303833,512.8998413085938,414.8518371582031,0.9999513626098633,283.149658203125,397.44073486328125,0.0022992524318397045
30,278.6405029296875,410.4656677246094,0.9999858140945435,512.8998413085938,414.8812561035156,0.9999498128890991,283.149658203125,397.44073486328125,0.0022546364925801754
31,278.64764404296875,410.4656677246094,0.9999862909317017,512.8800048828125,414.932861328125,0.9999492168426514,283.1514892578125,397.4333190917969,0.0022125905379652977
