scorer,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000
bodyparts,gridL,gridL,gridL,gridR,gridR,gridR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,279.2835388183594,411.7008056640625,0.999981164932251,513.3461303710938,415.49554443359375,0.9999748468399048,283.4067077636719,397.20147705078125,0.002201972994953394
1,279.2835388183594,411.701904296875,0.9999810457229614,513.3461303710938,415.49554443359375,0.9999735355377197,283.4067077636719,397.2154541015625,0.002330656861886382
2,279.2835388183594,411.701904296875,0.9999814033508301,513.3461303710938,415.529052734375,0.9999724626541138,283.4067077636719,397.230224609375,0.0022896500304341316
3,279.2835388183594,411.7008056640625,0.9999815225601196,513.3387451171875,415.49554443359375,0.9999719858169556,283.3992919921875,397.230224609375,0.002294910838827491
4,279.2783508300781,411.7008056640625,0.9999818801879883,513.3387451171875,415.49554443359375,0.999972939491272,283.3936462402344,397.230224609375,0.0023020918015390635
5,279.2783508300781,411.701904296875,0.999981164932251,513.3387451171875,415.53765869140625,0.9999721050262451,283.3930969238281,397.2217102050781,0.002316674217581749
6,279.2923583984375,411.7278747558594,0.999981164932251,513.3488159179688,415.53765869140625,0.9999741315841675,283.3877258300781,397.213623046875,0.0022745791357010603
7,279.2923583984375,411.7278747558594,0.999981164932251,513.3488159179688,415.5146484375,0.9999743700027466,283.3930969238281,397.213623046875,0.002198905451223254
8,279.2801818847656,411.7278747558594,0.9999810457229614,513.3488159179688,415.5146484375,0.9999730587005615,283.3930969238281,397.213623046875,0.002310897456482053
9,279.2801818847656,411.71173095703125,0.9999814033508301,513.3380126953125,415.4958801269531,0.999971866607666,283.3930969238281,397.2181091308594,0.0023293509148061275
10,279.2639465332031,411.71173095703125,0.9999814033508301,513.3250732421875,415.4958801269531,0.9999710321426392,283.4081115722656,397.2181091308594,0.0023319688625633717
11,279.2639465332031,411.71173095703125,0.9999817609786987,513.3250732421875,415.4958801269531,0.9999722242355347,283.4081115722656,397.2181091308594,0.002361094579100609
12,279.2639465332031,411.7850646972656,0.9999814033508301,513.3250732421875,415.5306091308594,0.9999741315841675,283.4049072265625,397.2098693847656,0.0021964304614812136
13,279.2639465332031,411.7850646972656,0.9999806880950928,513.3564453125,415.5306091308594,0.9999743700027466,283.404541015625,397.2098693847656,0.0022550313733518124
14,279.2639465332031,411.7850646972656,0.9999806880950928,513.3564453125,415.5306091308594,0.9999731779098511,283.404541015625,397.2098693847656,0.0022918242029845715
15,279.2536926269531,411.7850646972656,0.9999815225601196,513.3564453125,415.5306091308594,0.9999707937240601,283.3973083496094,397.2098693847656,0.0023322051856666803
16,279.2536926269531,411.7850646972656,0.9999815225601196,513.3131713867188,415.5306091308594,0.9999712705612183,283.3973083496094,397.2098693847656,0.0023014370817691088
17,279.2536926269531,411.8446960449219,0.9999812841415405,513.3131713867188,415.6223449707031,0.9999735355377197,283.3921203613281,397.2098083496094,0.0022505042143166065
18,279.2850341796875,411.8446960449219,0.999981164932251,513.3131713867188,415.6223449707031,0.9999735355377197,283.3973083496094,397.2060852050781,0.0021992612164467573
19,279.2850341796875,411.8446960449219,0.9999810457229614,513.3173828125,415.6223449707031,0.9999748468399048,283.40264892578125,397.2060852050781,0.0022611066233366728
20,279.2850341796875,411.725830078125,0.999981164932251,513.3521728515625,415.5169982910156,0.9999725818634033,283.40264892578125,397.2052307128906,0.002327527618035674
21,279.2850341796875,411.7165222167969,0.9999810457229614,513.3688354492188,415.5169982910156,0.9999721050262451,283.3869934082031,397.2052307128906,0.0023094809148460627
22,279.2750244140625,411.7165222167969,0.999981164932251,513.3521728515625,415.5169982910156,0.999972939491272,283.3869934082031,397.2077331542969,0.0023463359102606773
23,279.2750244140625,411.71624755859375,0.9999812841415405,513.3759155273438,415.5465393066406,0.9999735355377197,283.3869934082031,397.2079162597656,0.0023205988109111786
24,279.287841796875,411.7165222167969,0.9999814033508301,513.379638671875,415.5472106933594,0.999972939491272,283.3869934082031,397.2077331542969,0.0023023097310215235
25,279.2937316894531,411.74749755859375,0.999981164932251,513.379638671875,415.5598449707031,0.9999735355377197,283.3931884765625,397.2144775390625,0.0023319064639508724
26,279.2945556640625,411.777587890625,0.9999810457229614,513.3839111328125,415.5833435058594,0.999974250793457,283.3936462402344,397.2144775390625,0.002295243553817272
27,279.2945556640625,411.777587890625,0.999981164932251,513.3839111328125,415.5833435058594,0.9999752044677734,283.3936462402344,397.2164001464844,0.002203654032200575
28,279.2937316894531,411.777587890625,0.9999810457229614,513.3839111328125,415.5833435058594,0.9999746084213257,283.3938293457031,397.22003173828125,0.002307281130924821
29,279.2680358886719,411.7155456542969,0.9999816417694092,513.3182373046875,415.4889221191406,0.9999721050262451,283.3936462402344,397.22003173828125,0.0023262412287294865
30,279.2680358886719,411.7155456542969,0.9999817609786987,513.3182373046875,415.4889221191406,0.9999704360961914,283.39520263671875,397.2164001464844,0.0023436383344233036
31,279.2680358886719,411.7155456542969,0.9999812841415405,513.3182373046875,415.4889221191406,0.9999717473983765,283.3913269042969,397.2051696777344,0.002280972898006439
