scorer,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000
bodyparts,gridL,gridL,gridL,gridR,gridR,gridR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,278.6592712402344,410.49072265625,0.9999858140945435,512.8649291992188,414.8268737792969,0.9999504089355469,283.1568298339844,397.4197692871094,0.0022629036102443933
1,278.6592712402344,410.49072265625,0.9999858140945435,512.8825073242188,414.8278503417969,0.9999504089355469,283.1607360839844,397.4197692871094,0.002226392040029168
2,278.6592712402344,410.49774169921875,0.999985933303833,512.8825073242188,414.8278503417969,0.9999488592147827,283.16748046875,397.42083740234375,0.002235298976302147
3,278.6592712402344,410.5317687988281,0.9999858140945435,512.8825073242188,414.8278503417969,0.99994957447052,283.16387939453125,397.42279052734375,0.0022972363512963057
4,278.6429443359375,410.49774169921875,0.9999860525131226,512.8825073242188,414.9554748535156,0.9999485015869141,283.16387939453125,397.42279052734375,0.0022449498064816
5,278.6297302246094,410.48724365234375,0.9999856948852539,512.8825073242188,414.822509765625,0.9999493360519409,283.16387939453125,397.42279052734375,0.0022755099926143885
6,278.60845947265625,410.4283142089844,0.9999856948852539,512.874267578125,414.822509765625,0.9999488592147827,283.16387939453125,397.423828125,0.0022875615395605564
7,278.60845947265625,410.4283142089844,0.9999858140945435,512.874267578125,414.8595275878906,0.9999514818191528,283.16387939453125,397.42279052734375,0.002304509049281478
8,278.60845947265625,410.4283142089844,0.9999860525131226,512.874267578125,414.8595275878906,0.9999490976333618,283.1665954589844,397.4194641113281,0.002258211374282837
9,278.62164306640625,410.4493408203125,0.9999858140945435,512.874267578125,414.8595275878906,0.9999499320983887,283.1665954589844,397.42474365234375,0.0022001382894814014
10,278.62164306640625,410.4493408203125,0.9999855756759644,512.8742065429688,414.87615966796875,0.9999512434005737,283.1665954589844,397.42474365234375,0.0022733870428055525
11,278.62164306640625,410.4568176269531,0.9999858140945435,512.8742065429688,414.87615966796875,0.9999502897262573,283.1594543457031,397.4174499511719,0.0022439127787947655
12,278.62164306640625,410.4568176269531,0.9999861717224121,512.8970336914062,414.87615966796875,0.9999510049819946,283.1594543457031,397.4174499511719,0.002288015792146325
13,278.62164306640625,410.4568176269531,0.999985933303833,512.9203491210938,414.87615966796875,0.999948263168335,283.1594543457031,397.4174499511719,0.0022594514302909374
14,278.71636962890625,410.498291015625,0.9999853372573853,512.9330444335938,414.87615966796875,0.9999516010284424,283.17181396484375,397.4174499511719,0.0022605666890740395
15,278.71636962890625,410.498291015625,0.9999853372573853,512.9330444335938,414.845458984375,0.999951958656311,283.17181396484375,397.4174499511719,0.0022350556682795286
16,278.71636962890625,410.498291015625,0.9999854564666748,512.9498901367188,414.845458984375,0.9999504089355469,283.1724548339844,397.4291687011719,0.002281941007822752
17,278.6980895996094,410.498291015625,0.9999856948852539,512.9498901367188,414.845458984375,0.9999520778656006,283.1724548339844,397.4291687011719,0.0023419177159667015
18,278.6814880371094,410.498291015625,0.9999854564666748,512.92431640625,414.845458984375,0.9999510049819946,283.1724548339844,397.4291687011719,0.0022799985017627478
19,278.6814880371094,410.4970397949219,0.9999852180480957,512.92431640625,414.845458984375,0.9999510049819946,283.17279052734375,397.4219055175781,0.00226576067507267
20,278.6957702636719,410.5071105957031,0.9999855756759644,512.9498901367188,414.9208068847656,0.9999508857727051,283.1797180175781,397.4219055175781,0.002258392982184887
21,278.6957702636719,410.5071105957031,0.9999853372573853,512.9320068359375,414.93548583984375,0.9999513626098633,283.1797180175781,397.41644287109375,0.0022741842549294233
22,278.695068359375,410.5071105957031,0.9999853372573853,512.9320068359375,414.93548583984375,0.9999507665634155,283.1797180175781,397.41644287109375,0.0023425717372447252
23,278.695068359375,410.4991455078125,0.9999852180480957,512.9320068359375,414.9516906738281,0.9999501705169678,283.17279052734375,397.41455078125,0.002319733379408717
24,278.690185546875,410.4991455078125,0.9999853372573853,512.9127197265625,414.93548583984375,0.9999505281448364,283.16973876953125,397.4112243652344,0.0022632151376456022
25,278.619140625,410.4786682128906,0.9999854564666748,512.899169921875,414.88812255859375,0.9999498128890991,283.1665954589844,397.4112243652344,0.002299436368048191
26,278.619140625,410.4786682128906,0.9999855756759644,512.8802490234375,414.88165283203125,0.9999507665634155,283.1665954589844,397.4112243652344,0.002334372838959098
27,278.619140625,410.4786682128906,0.9999858140945435,512.8715209960938,414.88812255859375,0.9999505281448364,283.1665954589844,397.4112243652344,0.0023212325759232044
28,278.6180419921875,410.54296875,0.9999855756759644,512.8629150390625,414.88165283203125,0.9999498128890991,283.1614074707031,397.3906555175781,0.0022607645951211452
29,278.6180419921875,410.54296875,0.9999853372573853,512.8617553710938,414.88165283203125,0.9999518394470215,283.1614074707031,397.3906555175781,0.0022900619078427553
30,278.6180419921875,410.54296875,0.9999853372573853,512.8350219726562,414.8814697265625,0.9999487400054932,283.1650390625,397.3906555175781,0.002338612452149391
31,278.6180419921875,410.52923583984375,0.9999856948852539,512.8350219726562,414.8883972167969,0.9999510049819946,283.1634521484375,397.3867492675781,0.002333887619897723
