scorer,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000
bodyparts,gridL,gridL,gridL,gridR,gridR,gridR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,278.66387939453125,410.53253173828125,0.999984860420227,512.9273071289062,414.9235534667969,0.9999511241912842,283.19281005859375,397.373779296875,0.002358301542699337
1,278.6672058105469,410.53253173828125,0.999984860420227,512.9273071289062,414.9311218261719,0.9999511241912842,283.19476318359375,397.373779296875,0.0023736015427857637
2,278.6672058105469,410.53253173828125,0.9999849796295166,512.9464111328125,414.9311218261719,0.9999513626098633,283.19476318359375,397.3791198730469,0.002363847801461816
3,278.66387939453125,410.52056884765625,0.9999843835830688,512.9464111328125,414.9311218261719,0.9999512434005737,283.196044921875,397.3791198730469,0.0023812423460185528
4,278.66021728515625,410.5069580078125,0.9999845027923584,512.9224853515625,414.9024658203125,0.999951958656311,283.1998596191406,397.3797607421875,0.0023902764078229666
5,278.6600036621094,410.48974609375,0.9999847412109375,512.9224853515625,414.9024658203125,0.9999516010284424,283.19476318359375,397.3813171386719,0.002381957368925214
6,278.6600036621094,410.48974609375,0.999984860420227,512.9470825195312,414.9024658203125,0.9999514818191528,283.19281005859375,397.3813171386719,0.002366082277148962
7,278.6600036621094,410.48974609375,0.9999849796295166,512.927490234375,414.9052734375,0.9999521970748901,283.1998596191406,397.3797607421875,0.0023586652241647243
8,278.6600036621094,410.4895935058594,0.9999847412109375,512.927490234375,414.9052734375,0.9999511241912842,283.1941833496094,397.39263916015625,0.0023715791758149862
9,278.6596374511719,410.4895935058594,0.999984622001648,512.947998046875,414.9052734375,0.9999516010284424,283.19061279296875,397.39263916015625,0.002412922214716673
10,278.6596374511719,410.4895935058594,0.999984622001648,512.927490234375,414.89739990234375,0.9999516010284424,283.1941833496094,397.39263916015625,0.002405537059530616
11,278.6571044921875,410.4637451171875,0.9999849796295166,512.9274291992188,414.883544921875,0.9999516010284424,283.1941833496094,397.4083251953125,0.0023606654722243547
12,278.6571044921875,410.4637451171875,0.9999849796295166,512.9274291992188,414.883544921875,0.9999524354934692,283.19085693359375,397.4083251953125,0.0023858004715293646
13,278.6596374511719,410.4637451171875,0.9999849796295166,512.9227905273438,414.84637451171875,0.999953031539917,283.19085693359375,397.4083251953125,0.0023884838446974754
14,278.7114562988281,410.5870666503906,0.9999843835830688,512.9227905273438,414.84637451171875,0.9999507665634155,283.1951599121094,397.3804626464844,0.002384418388828635
15,278.7114562988281,410.5870666503906,0.9999847412109375,512.9287719726562,414.84637451171875,0.9999516010284424,283.19085693359375,397.3804626464844,0.0023338955361396074
16,278.7114562988281,410.5870666503906,0.9999847412109375,512.9287719726562,414.84637451171875,0.9999513626098633,283.19085693359375,397.3804626464844,0.002356278710067272
17,278.68328857421875,410.5320129394531,0.999984622001648,512.92822265625,414.84637451171875,0.999953031539917,283.1966552734375,397.3866271972656,0.002409603912383318
18,278.68328857421875,410.5320129394531,0.9999852180480957,512.9330444335938,414.82830810546875,0.9999524354934692,283.1966552734375,397.3866271972656,0.002374271396547556
19,278.68328857421875,410.5320129394531,0.9999849796295166,512.92822265625,414.82830810546875,0.9999508857727051,283.1966552734375,397.3866271972656,0.002354678465053439
20,278.7026062011719,410.54156494140625,0.999984860420227,512.92822265625,414.85089111328125,0.9999512434005737,283.1966552734375,397.3834533691406,0.002318213228136301
21,278.7026062011719,410.54156494140625,0.9999845027923584,512.9330444335938,414.85089111328125,0.9999518394470215,283.1966552734375,397.3834533691406,0.002348212990909815
22,278.7026062011719,410.54156494140625,0.9999845027923584,512.9330444335938,414.85089111328125,0.9999524354934692,283.1956481933594,397.3834533691406,0.002373181749135256
23,278.70458984375,410.54156494140625,0.999984860420227,512.9195556640625,414.8694152832031,0.9999542236328125,283.1956481933594,397.3834533691406,0.002428601263090968
24,278.70458984375,410.54156494140625,0.999984622001648,512.9195556640625,414.8694152832031,0.9999511241912842,283.1956481933594,397.3834533691406,0.0024184552021324635
25,278.6920471191406,410.4932556152344,0.9999847412109375,512.9195556640625,414.8614501953125,0.9999525547027588,283.18505859375,397.3901672363281,0.002343188039958477
26,278.6920471191406,410.4932556152344,0.999984622001648,512.9174194335938,414.8614501953125,0.9999514818191528,283.18505859375,397.3901672363281,0.002323786960914731
27,278.6920471191406,410.5079650878906,0.9999845027923584,512.9174194335938,414.8614501953125,0.9999538660049438,283.1921081542969,397.3901672363281,0.002374775242060423
28,278.6920471191406,410.5079650878906,0.999984860420227,512.9174194335938,414.8614501953125,0.9999532699584961,283.1921081542969,397.3901672363281,0.002410631161183119
29,278.6920471191406,410.5079650878906,0.9999852180480957,512.9174194335938,414.8614501953125,0.999950647354126,283.1921081542969,397.3901672363281,0.0023693859111517668
30,278.647216796875,410.5079650878906,0.9999845027923584,512.9027099609375,414.8504638671875,0.9999516010284424,283.1942443847656,397.3952941894531,0.00235836673527956
31,278.6394958496094,410.5079650878906,0.9999847412109375,512.9027099609375,414.8517150878906,0.9999510049819946,283.1942443847656,397.3952941894531,0.002361060818657279
