scorer,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000
bodyparts,gridL,gridL,gridL,gridR,gridR,gridR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,279.22662353515625,411.64324951171875,0.9999830722808838,513.24365234375,415.51123046875,0.9999725818634033,283.34442138671875,397.2642822265625,0.002144954865798354
1,279.2346496582031,411.64324951171875,0.9999828338623047,513.2808837890625,415.51123046875,0.9999730587005615,283.34576416015625,397.26708984375,0.0021755145862698555
2,279.2346496582031,411.64324951171875,0.9999828338623047,513.2815551757812,415.51123046875,0.9999723434448242,283.3503723144531,397.2940368652344,0.002212886232882738
3,279.2346496582031,411.6157531738281,0.9999829530715942,513.2815551757812,415.4620361328125,0.9999707937240601,283.351806640625,397.2940368652344,0.002261305460706353
4,279.2346496582031,411.6157531738281,0.9999830722808838,513.2808837890625,415.4620361328125,0.9999701976776123,283.351806640625,397.2940368652344,0.002247220603749156
5,279.2346496582031,411.6157531738281,0.9999830722808838,513.27685546875,415.4620361328125,0.9999716281890869,283.3546447753906,397.28509521484375,0.0021900106221437454
6,279.2519226074219,411.68316650390625,0.9999827146530151,513.2726440429688,415.51165771484375,0.9999730587005615,283.3546447753906,397.2742919921875,0.0021694262977689505
7,279.2519226074219,411.68316650390625,0.9999827146530151,513.2720336914062,415.51165771484375,0.9999732971191406,283.3546447753906,397.2742919921875,0.002109282184392214
8,279.2519226074219,411.68316650390625,0.9999825954437256,513.2720336914062,415.51165771484375,0.9999719858169556,283.3515319824219,397.2742919921875,0.0022570008877664804
9,279.2317810058594,411.6310729980469,0.9999829530715942,513.2694702148438,415.473876953125,0.999970555305481,283.3515319824219,397.275146484375,0.002187300007790327
10,279.18798828125,411.6310729980469,0.9999829530715942,513.2186279296875,415.473876953125,0.9999703168869019,283.3453369140625,397.275146484375,0.002233046805486083
11,279.18798828125,411.6072692871094,0.9999833106994629,513.2186279296875,415.4620361328125,0.9999706745147705,283.34381103515625,397.275146484375,0.0021885482128709555
12,279.18798828125,411.6310729980469,0.9999831914901733,513.2186279296875,415.473876953125,0.9999715089797974,283.34381103515625,397.275146484375,0.002187891397625208
13,279.1875915527344,411.6310729980469,0.9999831914901733,513.2498779296875,415.4739074707031,0.9999710321426392,283.3453369140625,397.2713623046875,0.002171233529224992
14,279.17803955078125,411.6117858886719,0.9999828338623047,513.2498779296875,415.4739074707031,0.9999715089797974,283.3453369140625,397.2696228027344,0.002206815406680107
15,279.1759948730469,411.6072692871094,0.9999831914901733,513.2498779296875,415.4620361328125,0.9999707937240601,283.3432312011719,397.2713623046875,0.0021976314019411802
16,279.1755676269531,411.6017761230469,0.9999833106994629,513.2203979492188,415.4294738769531,0.9999691247940063,283.34423828125,397.2713623046875,0.002181119518354535
17,279.1755676269531,411.6017761230469,0.9999833106994629,513.2113037109375,415.4294738769531,0.9999686479568481,283.3432312011719,397.2696228027344,0.002227210905402899
18,279.1755676269531,411.6017761230469,0.9999831914901733,513.2113037109375,415.4294738769531,0.9999699592590332,283.3432312011719,397.26214599609375,0.0021809516474604607
19,279.18096923828125,411.6017761230469,0.9999830722808838,513.2203979492188,415.46453857421875,0.9999716281890869,283.34423828125,397.26214599609375,0.002149892272427678
20,279.1889343261719,411.6017761230469,0.9999829530715942,513.2512817382812,415.46453857421875,0.9999731779098511,283.34423828125,397.26214599609375,0.0021711704321205616
21,279.1930847167969,411.58026123046875,0.9999829530715942,513.2555541992188,415.46453857421875,0.9999712705612183,283.34136962890625,397.28741455078125,0.002208175603300333
22,279.2003479003906,411.58026123046875,0.9999828338623047,513.2588500976562,415.46453857421875,0.9999675750732422,283.3443603515625,397.28851318359375,0.002266949974000454
23,279.2003479003906,411.58026123046875,0.9999828338623047,513.2555541992188,415.46453857421875,0.9999680519104004,283.3506774902344,397.28851318359375,0.0022718010004609823
24,279.2003479003906,411.58453369140625,0.9999830722808838,513.2555541992188,415.4847412109375,0.999971866607666,283.3568115234375,397.28851318359375,0.0022176259662956
25,279.25439453125,411.58453369140625,0.999982476234436,513.274169921875,415.4847412109375,0.9999730587005615,283.3593444824219,397.2835998535156,0.0021320758387446404
26,279.25439453125,411.58453369140625,0.9999825954437256,513.2842407226562,415.4847412109375,0.9999731779098511,283.3593444824219,397.2835998535156,0.002179385395720601
27,279.2556457519531,411.6026916503906,0.999982476234436,513.3278198242188,415.4541931152344,0.9999712705612183,283.3584289550781,397.2835998535156,0.0022753768134862185
28,279.2556457519531,411.6026916503906,0.9999828338623047,513.3278198242188,415.4541931152344,0.9999696016311646,283.3584289550781,397.2835998535156,0.0022910020779818296
29,279.24652099609375,411.6026916503906,0.9999828338623047,513.3278198242188,415.4541931152344,0.9999712705612183,283.35687255859375,397.2835998535156,0.0022468422539532185
30,279.24139404296875,411.6026916503906,0.9999825954437256,513.2967529296875,415.4541931152344,0.9999725818634033,283.35552978515625,397.2728271484375,0.0021968171931803226
31,279.2318420410156,411.6863708496094,0.9999825954437256,513.282958984375,415.5053405761719,0.9999723434448242,283.35321044921875,397.2628479003906,0.002181971911340952
