scorer,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000,DLC_resnet50_LARGESTPOLE_flat_singlelimbFeb15shuffle1_500000
bodyparts,gridL,gridL,gridL,gridR,gridR,gridR,neck,neck,neck
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,278.89874267578125,410.59515380859375,0.9999843835830688,513.1026000976562,414.8280334472656,0.9999529123306274,283.21148681640625,397.3825988769531,0.002353428862988949
1,278.9053039550781,410.59515380859375,0.9999841451644897,513.108642578125,414.85943603515625,0.9999545812606812,283.21148681640625,397.4008483886719,0.0022917718160897493
2,278.9053039550781,410.59515380859375,0.999984622001648,513.14404296875,414.85943603515625,0.9999549388885498,283.21148681640625,397.421630859375,0.0022773502860218287
3,278.9053039550781,410.54547119140625,0.999984622001648,513.14404296875,414.85943603515625,0.9999539852142334,283.2056884765625,397.43017578125,0.002358651952818036
4,278.8807373046875,410.54547119140625,0.999984622001648,513.14404296875,414.85943603515625,0.9999550580978394,283.2056884765625,397.43017578125,0.0023999777622520924
5,278.87213134765625,410.54547119140625,0.999984622001648,513.14404296875,414.8714904785156,0.999954104423523,283.2056884765625,397.43017578125,0.0023728555534034967
6,278.8689880371094,410.605712890625,0.999984622001648,513.14404296875,414.8714904785156,0.9999548196792603,283.2056884765625,397.4107666015625,0.0022940963972359896
7,278.8689880371094,410.605712890625,0.9999850988388062,513.1569213867188,414.8973083496094,0.9999548196792603,283.2056884765625,397.4107666015625,0.0022542718797922134
8,278.8660888671875,410.605712890625,0.999984622001648,513.166259765625,414.8973083496094,0.9999531507492065,283.2081604003906,397.4107666015625,0.0023132236674427986
9,278.8660888671875,410.605712890625,0.9999845027923584,513.166259765625,414.935546875,0.999954342842102,283.2056579589844,397.414306640625,0.002350333146750927
10,278.8689880371094,410.605712890625,0.9999845027923584,513.166259765625,414.94580078125,0.9999538660049438,283.2056579589844,397.414306640625,0.002350076800212264
11,278.8660888671875,410.5508728027344,0.999984622001648,513.1348266601562,414.96722412109375,0.999951958656311,283.2056579589844,397.414306640625,0.0023358482867479324
12,278.8702697753906,410.5508728027344,0.999984622001648,513.1348266601562,414.96722412109375,0.9999523162841797,283.2081604003906,397.414306640625,0.0023169508203864098
13,278.8945007324219,410.62493896484375,0.999984860420227,513.1301879882812,414.96722412109375,0.9999525547027588,283.20831298828125,397.4132995605469,0.002320842817425728
14,278.8945007324219,410.6363525390625,0.9999843835830688,513.1301879882812,414.9275207519531,0.9999537467956543,283.20928955078125,397.40576171875,0.0023587686009705067
15,278.8704833984375,410.61492919921875,0.9999845027923584,513.1348266601562,414.9275207519531,0.9999538660049438,283.20928955078125,397.40576171875,0.0023020445369184017
16,278.8704833984375,410.61492919921875,0.999984860420227,513.1738891601562,414.8699951171875,0.9999551773071289,283.20928955078125,397.4183044433594,0.0022638170048594475
17,278.8704833984375,410.61492919921875,0.999984622001648,513.1559448242188,414.8699951171875,0.9999535083770752,283.20928955078125,397.4183044433594,0.0023221580777317286
18,278.8704833984375,410.61492919921875,0.999984860420227,513.1559448242188,414.8699951171875,0.999955415725708,283.2143249511719,397.4183044433594,0.0023969998583197594
19,278.8704833984375,410.61492919921875,0.9999847412109375,513.1559448242188,414.8645935058594,0.9999536275863647,283.2143249511719,397.4183044433594,0.0023181303404271603
20,278.90216064453125,410.5845947265625,0.9999845027923584,513.1559448242188,414.8645935058594,0.999955415725708,283.2100524902344,397.42401123046875,0.0022590290755033493
21,278.90216064453125,410.5845947265625,0.9999842643737793,513.1559448242188,414.8645935058594,0.9999545812606812,283.2100524902344,397.42401123046875,0.002297306200489402
22,278.9039306640625,410.5845947265625,0.9999843835830688,513.1845703125,414.8645935058594,0.9999538660049438,283.21392822265625,397.42401123046875,0.0023642529267817736
23,278.9079284667969,410.5845947265625,0.9999843835830688,513.1845703125,414.95306396484375,0.9999551773071289,283.2118835449219,397.42401123046875,0.0023517925292253494
24,278.9039306640625,410.5845947265625,0.9999843835830688,513.1845703125,414.95306396484375,0.9999537467956543,283.2118835449219,397.42401123046875,0.0023469734005630016
25,278.88507080078125,410.5711975097656,0.9999843835830688,513.16748046875,414.95306396484375,0.9999529123306274,283.2118835449219,397.4237060546875,0.0023064196575433016
26,278.9039306640625,410.5711975097656,0.9999847412109375,513.16748046875,414.95306396484375,0.9999535083770752,283.2118835449219,397.4237060546875,0.002282275352627039
27,278.9079284667969,410.6099548339844,0.999984622001648,513.16748046875,414.9483947753906,0.9999524354934692,283.2118835449219,397.4237060546875,0.0023402113001793623
28,278.89990234375,410.5906677246094,0.9999845027923584,513.17431640625,414.9483947753906,0.9999537467956543,283.2138671875,397.42462158203125,0.002356208162382245
29,278.89990234375,410.5711975097656,0.999984622001648,513.17431640625,414.9483947753906,0.9999535083770752,283.21026611328125,397.427490234375,0.002338070422410965
30,278.89990234375,410.55419921875,0.999984622001648,513.17431640625,414.926025390625,0.9999539852142334,283.2059020996094,397.42803955078125,0.0023350815754383802
31,278.8815002441406,410.56304931640625,0.9999847412109375,513.1536865234375,414.9483947753906,0.999953031539917,283.2059020996094,397.427490234375,0.002340554492548108
