scorer,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000,DLC_resnet50_ISF_SpeedTraining_Cam4Apr4shuffle1_500000
bodyparts,Head,Head,Head,ShoulderL,ShoulderL,ShoulderL,ElbowL,ElbowL,ElbowL,WristL,WristL,WristL,HandL,HandL,HandL,PelvisL,PelvisL,PelvisL,HipL,HipL,HipL,KneeL,KneeL,KneeL,AnkleL,AnkleL,AnkleL,FootTipL,FootTipL,FootTipL,FootHeelL,FootHeelL,FootHeelL,ShoulderR,ShoulderR,ShoulderR,ElbowR,ElbowR,ElbowR,WristR,WristR,WristR,HandR,HandR,HandR,PelvisR,PelvisR,PelvisR,HipR,HipR,HipR,KneeR,KneeR,KneeR,AnkleR,AnkleR,AnkleR,FootTipR,FootTipR,FootTipR,FootHeelR,FootHeelR,FootHeelR,ShoulderCenter,ShoulderCenter,ShoulderCenter,HipCenter,HipCenter,HipCenter
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,697.6355590820312,240.01123046875,0.996519923210144,728.2548217773438,351.14544677734375,0.9986798167228699,782.993408203125,454.11395263671875,0.9939292669296265,683.4592895507812,443.9422912597656,0.3885381817817688,658.0131225585938,417.51104736328125,0.7037273049354553,796.9976196289062,508.0306701660156,0.9994447827339172,760.6195678710938,515.98974609375,0.9982269406318665,711.1565551757812,624.7291259765625,0.9904258847236633,707.0220947265625,768.9119262695312,0.9961110949516296,639.6242065429688,759.057373046875,0.9981653094291687,724.4984130859375,795.3490600585938,0.9989997744560242,694.1499633789062,235.2183380126953,0.0008785483078099787,787.828125,450.81103515625,0.0023203713353723288,676.8728637695312,445.05841064453125,0.128544881939888,641.3003540039062,423.1379699707031,0.029113491997122765,813.1827392578125,500.6329345703125,0.9965972304344177,729.6021118164062,646.6835327148438,0.0019690559711307287,808.93896484375,646.8212280273438,0.9914802312850952,903.0549926757812,726.9295654296875,0.999376118183136,904.1430053710938,793.3290405273438,0.9940758943557739,938.4660034179688,712.1322631835938,0.9986234903335571,759.1858520507812,346.09063720703125,0.7866370677947998,806.8770141601562,504.222412109375,0.997674286365509
1,697.6355590820312,241.10055541992188,0.9973917007446289,728.2548217773438,352.51751708984375,0.998386025428772,782.993408203125,456.1507568359375,0.9972688555717468,683.4592895507812,446.3479919433594,0.21660196781158447,658.0131225585938,418.3587646484375,0.3862800896167755,796.9976196289062,508.7150573730469,0.9992727637290955,760.6195678710938,516.87890625,0.9984075427055359,711.3932495117188,624.7916870117188,0.9908758401870728,708.02001953125,769.2117309570312,0.9962779879570007,640.623046875,759.2811279296875,0.9979159235954285,724.8687744140625,795.3490600585938,0.998838484287262,694.3759765625,236.03823852539062,0.0009342795819975436,787.828125,454.359375,0.0027754635084420443,676.8728637695312,446.3072814941406,0.23420849442481995,643.6184692382812,424.2372131347656,0.0748474970459938,813.1827392578125,501.3544921875,0.9963728189468384,792.5570068359375,649.7079467773438,0.0027679733466356993,808.93896484375,647.0447387695312,0.9871618151664734,904.450439453125,726.9295654296875,0.9991918206214905,906.3075561523438,793.3290405273438,0.9952160120010376,938.4660034179688,712.1322631835938,0.9987539052963257,759.1858520507812,349.5113220214844,0.8773875832557678,806.8770141601562,504.8709411621094,0.9980159997940063
2,697.6355590820312,242.5713348388672,0.9979015588760376,728.2548217773438,354.4234924316406,0.998042106628418,782.993408203125,459.2804870605469,0.9996647834777832,683.4592895507812,447.6961669921875,0.3048306703567505,658.0131225585938,419.38592529296875,0.4977057874202728,797.6130981445312,509.509521484375,0.9990078806877136,760.6195678710938,518.398193359375,0.9973305463790894,711.4848022460938,625.3186645507812,0.9939600229263306,710.542724609375,769.2728271484375,0.9988596439361572,642.02294921875,764.8462524414062,0.9559640884399414,729.0642700195312,795.8783569335938,0.9975185394287109,810.9251708984375,506.6571044921875,0.000995720736682415,787.828125,456.89276123046875,0.01803288236260414,677.2850952148438,448.03466796875,0.4412986934185028,659.622802734375,434.8813781738281,0.062027931213378906,813.69677734375,503.3297424316406,0.9949536919593811,792.5570068359375,655.7807006835938,0.004129575099796057,808.93896484375,647.9755859375,0.9873881936073303,904.5808715820312,726.9295654296875,0.9985551238059998,907.6949462890625,793.3290405273438,0.9960317015647888,938.4660034179688,712.1322631835938,0.9967356324195862,759.2133178710938,350.48614501953125,0.8954084515571594,806.8770141601562,506.2579650878906,0.9986764788627625
3,697.2741088867188,244.48666381835938,0.9983940720558167,728.1145629882812,355.5525817871094,0.9991328120231628,781.8096313476562,461.1155090332031,0.9998230338096619,682.15234375,450.8330078125,0.23767349123954773,657.4962158203125,424.4751281738281,0.31700125336647034,796.9976196289062,511.7428283691406,0.9985085129737854,759.8961791992188,520.2002563476562,0.9983525276184082,711.5128173828125,627.822509765625,0.9946500658988953,713.8592529296875,770.0169067382812,0.9985272884368896,644.2159423828125,769.03515625,0.9993584752082825,734.7180786132812,795.3490600585938,0.9978017210960388,810.9251708984375,702.741455078125,0.000995962182059884,786.59130859375,458.3388977050781,0.028843674808740616,677.6045532226562,449.4244384765625,0.408464640378952,659.665283203125,434.8813781738281,0.05968232825398445,813.69677734375,505.2288818359375,0.9910154938697815,792.5570068359375,655.7807006835938,0.004584708251059055,805.189697265625,653.9037475585938,0.9843778014183044,904.450439453125,724.6430053710938,0.9994841814041138,908.1206665039062,790.576904296875,0.9955203533172607,936.4369506835938,706.6417236328125,0.9985570311546326,759.2133178710938,351.52032470703125,0.92277592420578,806.8770141601562,508.5971984863281,0.998847246170044
4,697.2485961914062,246.79202270507812,0.9981314539909363,728.1145629882812,358.57269287109375,0.9990033507347107,779.0634765625,463.9124755859375,0.999828577041626,682.15234375,452.8801574707031,0.34769436717033386,656.1690673828125,426.2345886230469,0.047836191952228546,796.8651733398438,514.9521484375,0.9986244440078735,758.3438110351562,522.0689086914062,0.9985803365707397,711.6609497070312,630.1477661132812,0.9922685027122498,718.2062377929688,771.2090454101562,0.9988429546356201,649.3309936523438,769.3670043945312,0.9993997812271118,741.1754760742188,795.3490600585938,0.9991279244422913,810.9251708984375,702.741455078125,0.0016109263524413109,785.0565185546875,461.818115234375,0.03134024888277054,677.7174072265625,452.2242736816406,0.3611131012439728,659.665283203125,434.8813781738281,0.03770933300256729,813.8331298828125,508.9660339355469,0.9857235550880432,790.1884765625,657.7429809570312,0.010607192292809486,801.57275390625,654.9198608398438,0.9922943115234375,903.0549926757812,721.5826416015625,0.9996342658996582,909.3463745117188,787.4869384765625,0.9933531284332275,935.3870849609375,702.9756469726562,0.9989581108093262,760.0441284179688,354.15399169921875,0.9677679538726807,806.8770141601562,512.3740234375,0.9941357374191284
5,697.2457885742188,248.8878631591797,0.9936222434043884,728.1145629882812,360.9819641113281,0.9982596039772034,777.7299194335938,468.30206298828125,0.9999024868011475,682.15234375,455.05023193359375,0.5197986364364624,656.0380859375,432.2587890625,0.0635627806186676,796.8043823242188,517.851318359375,0.9992710947990417,758.3438110351562,523.4977416992188,0.9978147745132446,711.7630615234375,632.2242431640625,0.9874684810638428,725.309326171875,773.747802734375,0.9974647760391235,654.4205322265625,773.049072265625,0.9993808269500732,748.2199096679688,795.7849731445312,0.9915087223052979,751.439697265625,702.741455078125,0.0015108665684238076,784.2709350585938,465.0614013671875,0.022904569283127785,677.947998046875,454.68719482421875,0.3934767544269562,659.665283203125,436.78497314453125,0.11874161660671234,813.8331298828125,510.90386962890625,0.9833545088768005,788.8167114257812,657.7429809570312,0.011087003163993359,799.0568237304688,656.32958984375,0.9927436113357544,903.045654296875,718.8236083984375,0.9997089505195618,909.3463745117188,784.2139892578125,0.9809266328811646,933.2990112304688,698.4493408203125,0.9989500641822815,760.1583251953125,356.02239990234375,0.9743801355361938,806.9130859375,513.5670776367188,0.9980818033218384
6,696.791259765625,251.61239624023438,0.9979032278060913,729.1778564453125,363.9547119140625,0.9991613626480103,776.4579467773438,471.5115966796875,0.9996046423912048,682.15234375,457.6615905761719,0.5181727409362793,654.6026611328125,434.2383728027344,0.033275507390499115,796.8651733398438,520.9170532226562,0.9987906813621521,758.3438110351562,527.69140625,0.9977797865867615,711.9578247070312,634.6090698242188,0.99544358253479,730.7804565429688,774.0213012695312,0.9990511536598206,662.9185791015625,780.343505859375,0.9986628293991089,754.288818359375,795.7849731445312,0.9970552921295166,751.439697265625,685.0162963867188,0.0008388954447582364,784.2377319335938,467.1151428222656,0.010429064743220806,678.7659301757812,458.540771484375,0.36658400297164917,658.802734375,440.583251953125,0.16663414239883423,813.8331298828125,513.71533203125,0.9857914447784424,787.9671630859375,658.53466796875,0.0027696508914232254,792.7088623046875,656.5757446289062,0.9966928958892822,901.0432739257812,716.8673706054688,0.9998319149017334,909.3463745117188,779.921875,0.9920371770858765,931.3078002929688,696.08251953125,0.9989604949951172,760.7841796875,357.2757568359375,0.9504047632217407,807.0615234375,516.7188110351562,0.9967204928398132
7,696.791259765625,253.1074676513672,0.9987622499465942,729.832275390625,366.0126953125,0.9995067119598389,774.666015625,475.4920654296875,0.9998559951782227,682.15234375,459.2935791015625,0.671067476272583,654.18701171875,438.8431701660156,0.026342080906033516,796.7835693359375,521.725341796875,0.9982105493545532,758.8816528320312,529.99658203125,0.9986709356307983,711.9578247070312,635.979248046875,0.9946002960205078,737.9154052734375,775.6325073242188,0.9907547831535339,667.904296875,780.8168334960938,0.984216570854187,760.6796264648438,795.7849731445312,0.993878960609436,694.267822265625,250.2909698486328,0.0013620263198390603,783.8228149414062,470.99285888671875,0.0038684129249304533,678.7659301757812,463.7687072753906,0.5643608570098877,657.1389770507812,443.4619445800781,0.40212610363960266,812.9630737304688,515.6073608398438,0.9887771010398865,772.0652465820312,657.7429809570312,0.002823878778144717,786.3494873046875,656.9214477539062,0.9986769556999207,898.0496826171875,715.4927368164062,0.9997617602348328,909.2844848632812,778.63671875,0.9898472428321838,929.2726440429688,693.274169921875,0.999311089515686,761.077880859375,358.886962890625,0.9152951836585999,807.0615234375,518.4606323242188,0.9980860948562622
