scorer,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000
bodyparts,snout,snout,snout,glenoid,glenoid,glenoid,elbow,elbow,elbow,wrist,wrist,wrist,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,vent,vent,vent
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-4.829610824584961,443.25274658203125,0.0021691930014640093,-1.730269432067871,443.676513671875,0.000883677916135639,0.5528128147125244,446.4716491699219,0.0011107604950666428,-0.6579203605651855,446.99639892578125,0.0012711745221167803,-0.9205336570739746,444.56170654296875,0.0010350310476496816,-0.4596848487854004,445.2183532714844,0.00048820790834724903,0.02530670166015625,446.2749328613281,0.0020778782200068235,4.738487243652344,441.228759765625,0.0012361635453999043
1,-4.850826263427734,443.5483093261719,0.003208821639418602,-1.730269432067871,443.75439453125,0.0009766657603904605,0.5528128147125244,446.48870849609375,0.0013213229831308126,-0.6747946739196777,447.0457763671875,0.0014414273900911212,-0.9354081153869629,444.5952453613281,0.0010948796989396214,-0.521604061126709,445.3468017578125,0.0005402450915426016,0.02530670166015625,446.280029296875,0.002221026923507452,4.738487243652344,441.2323303222656,0.0012736273929476738
2,-4.85214900970459,443.68963623046875,0.0025026430375874043,-1.730269432067871,443.85546875,0.0009886218467727304,0.5528128147125244,446.48870849609375,0.001297901151701808,-0.6747946739196777,447.18896484375,0.001375991152599454,-1.0228757858276367,444.6324462890625,0.0011199051514267921,-0.5680575370788574,445.3468017578125,0.0005231816903688014,0.02530670166015625,446.3092041015625,0.0022182727698236704,4.738487243652344,441.4010925292969,0.001374898012727499
3,-4.85214900970459,443.5956115722656,0.0015641363570466638,-1.726046085357666,443.78887939453125,0.000732493179384619,0.4675915241241455,446.4826965332031,0.0008956356905400753,-0.6579203605651855,447.1769104003906,0.0009588991524651647,-1.0317764282226562,444.6324462890625,0.0008581590373069048,-0.5792446136474609,445.323974609375,0.0003771631745621562,0.020485877990722656,446.3092041015625,0.001583455828949809,4.615832328796387,441.3317565917969,0.0009829524205997586
4,-4.85214900970459,443.5956115722656,0.0015017620753496885,-1.726046085357666,443.7908935546875,0.0007266103639267385,0.4675915241241455,446.4716491699219,0.0008942022686824203,-0.6554875373840332,447.1769104003906,0.0009486280614510179,-1.0317764282226562,444.6815185546875,0.000851454387884587,-0.5792446136474609,445.3068542480469,0.0003704340779222548,0.020485877990722656,446.3092041015625,0.0015683308010920882,4.615832328796387,441.3638610839844,0.0009933126857504249
5,-4.853955268859863,443.68963623046875,0.0016264584846794605,-1.726046085357666,443.89068603515625,0.0007872292189858854,0.4675915241241455,446.4695739746094,0.001036585308611393,-0.6554875373840332,447.1769104003906,0.0010807686485350132,-1.036036491394043,444.6815185546875,0.0009297410142607987,-0.6069340705871582,445.323974609375,0.0004157978401053697,0.017130136489868164,446.3092041015625,0.0017529205651953816,4.615832328796387,441.4313659667969,0.0011437628418207169
6,-4.871241569519043,443.5956115722656,0.0018499186262488365,-1.7327418327331543,443.7908935546875,0.0008192740497179329,0.530900239944458,446.466064453125,0.0011145741445943713,-0.6554875373840332,447.1210021972656,0.0011152245569974184,-1.036036491394043,444.6467590332031,0.0009957336587831378,-0.5792446136474609,445.3068542480469,0.0004426978121045977,0.020485877990722656,446.28045654296875,0.0017862082459032536,4.672163009643555,441.3638610839844,0.0011382868979126215
7,-4.858470916748047,443.53875732421875,0.0023444301914423704,-1.746330738067627,443.78887939453125,0.0008605840266682208,0.5496551990509033,446.4695739746094,0.0011274531716480851,-0.724977970123291,447.1029357910156,0.0012458213604986668,-1.0317764282226562,444.603759765625,0.0010118946665897965,-0.5703949928283691,445.2959899902344,0.00048179348232224584,0.020485877990722656,446.2781677246094,0.001926424796693027,4.682912826538086,441.3317565917969,0.0011869575828313828
