scorer,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000,DLC_resnet50_chameleons_jackson_2Feb14shuffle1_500000
bodyparts,snout,snout,snout,glenoid,glenoid,glenoid,elbow,elbow,elbow,wrist,wrist,wrist,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,vent,vent,vent
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,255.10025024414062,515.8013916015625,0.9999889135360718,76.30794525146484,484.6885986328125,0.9999450445175171,8.868510246276855,539.1769409179688,0.9999363422393799,110.87125396728516,567.07568359375,0.9999628067016602,8.165811538696289,540.9573974609375,0.01861468330025673,9.141168594360352,537.8866577148438,0.037049565464258194,7.83480167388916,538.544677734375,0.014216235838830471,3.059866428375244,556.9786987304688,0.01000487245619297
1,255.10025024414062,516.184814453125,0.9999899864196777,76.30794525146484,484.8736267089844,0.9999361038208008,8.868510246276855,539.27099609375,0.9999514818191528,110.8869400024414,567.07568359375,0.9999573230743408,8.18404483795166,541.0444946289062,0.018182728439569473,9.141168594360352,537.9927978515625,0.03208746388554573,7.83480167388916,538.5482788085938,0.013543866574764252,3.116440534591675,557.2244262695312,0.009129798971116543
2,255.10025024414062,516.753173828125,0.9999885559082031,76.30794525146484,484.9096374511719,0.9999613761901855,8.868510246276855,539.3151245117188,0.9999539852142334,111.25386810302734,567.07568359375,0.9999675750732422,8.18404483795166,541.0444946289062,0.018910687416791916,9.141168594360352,537.9928588867188,0.03346413001418114,7.83480167388916,538.6311645507812,0.014853158965706825,3.150191068649292,557.2244262695312,0.0097854845225811
3,254.91632080078125,517.1322021484375,0.9999834299087524,76.07543182373047,485.03961181640625,0.9999632835388184,8.775461196899414,539.287841796875,0.9999279975891113,111.25386810302734,566.6734619140625,0.9999562501907349,8.168254852294922,541.0444946289062,0.0208501648157835,9.054357528686523,537.9928588867188,0.035381101071834564,7.728065490722656,538.6152954101562,0.01277893502265215,3.150191068649292,557.259521484375,0.01021487731486559
4,254.8621063232422,517.1326293945312,0.9999837875366211,76.05875396728516,485.12060546875,0.9999583959579468,8.734956741333008,539.287841796875,0.9999343156814575,111.35067749023438,566.6580200195312,0.9999586343765259,8.165811538696289,541.004150390625,0.020856766030192375,9.040651321411133,537.9927978515625,0.033548396080732346,7.664116382598877,538.6152954101562,0.012843932956457138,3.150191068649292,557.259521484375,0.009638338349759579
5,254.55572509765625,517.463134765625,0.9999736547470093,75.79096984863281,485.2654113769531,0.9999746084213257,8.734956741333008,539.3151245117188,0.9999165534973145,111.35067749023438,566.2864990234375,0.9999697208404541,8.085528373718262,541.005126953125,0.021487487480044365,9.005778312683105,537.9928588867188,0.03771185874938965,7.629849910736084,538.6311645507812,0.010980996303260326,3.2070906162261963,557.1819458007812,0.010856756009161472
6,254.34878540039062,517.469482421875,0.999963641166687,75.69120025634766,485.3031005859375,0.9999672174453735,8.775461196899414,539.3352661132812,0.999910831451416,111.35067749023438,566.2354736328125,0.9999535083770752,8.083112716674805,541.005126953125,0.020945565775036812,9.005460739135742,537.9928588867188,0.03958168253302574,7.624465465545654,538.658935546875,0.012585523538291454,3.2634072303771973,557.1473388671875,0.010193243622779846
7,254.19464111328125,517.9833374023438,0.9999542236328125,75.44203186035156,485.58709716796875,0.9999617338180542,8.734956741333008,539.5064697265625,0.9999281167984009,111.39070129394531,566.2081909179688,0.9999382495880127,8.063949584960938,541.0971069335938,0.020176831632852554,8.93643569946289,538.0392456054688,0.03921731561422348,7.461186408996582,538.6646728515625,0.011199834756553173,3.266551971435547,557.1473388671875,0.010508663021028042
