scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,638.3944091796875,484.0022888183594,0.9999988079071045,932.974609375,484.76007080078125,0.9999995231628418,527.08251953125,550.0911254882812,0.9999966621398926,500.7599182128906,603.8433227539062,0.9999991655349731,545.905517578125,600.7552490234375,0.9957186579704285
1,638.42529296875,484.03021240234375,0.999998927116394,933.1057739257812,484.8789367675781,0.9999995231628418,529.6309814453125,552.22216796875,0.9999984502792358,501.3498229980469,603.8433227539062,0.9999992847442627,554.1019897460938,601.6306762695312,0.39081981778144836
2,638.5029907226562,484.1100158691406,0.999998927116394,933.1141967773438,484.8789367675781,0.9999995231628418,532.5387573242188,552.6179809570312,0.9999972581863403,501.80609130859375,603.8433227539062,0.9999980926513672,555.8646850585938,602.9215698242188,0.989642322063446
3,638.5029907226562,484.1321105957031,0.999998927116394,933.1141967773438,484.8789367675781,0.9999995231628418,535.6939086914062,553.6297607421875,0.999980092048645,502.58282470703125,603.6070556640625,0.9999971389770508,556.8568115234375,604.33203125,0.9984921216964722
4,638.42529296875,484.1546936035156,0.999998927116394,933.1448974609375,484.8539123535156,0.9999995231628418,538.4524536132812,553.8389892578125,0.9999518394470215,504.1678161621094,603.5686645507812,0.9999812841415405,556.8568115234375,604.5806274414062,0.9977784752845764
5,638.42529296875,484.1984558105469,0.999998927116394,933.1448974609375,484.8539123535156,0.9999995231628418,542.0772094726562,555.5271606445312,0.9999665021896362,505.1620788574219,603.4791870117188,0.9999591112136841,556.8568115234375,605.325927734375,0.9972158670425415
6,638.320068359375,484.3467102050781,0.999998927116394,933.1448974609375,484.8539123535156,0.9999995231628418,544.908203125,558.0308227539062,0.9999943971633911,505.50897216796875,603.3010864257812,0.999916672706604,557.4004516601562,606.21142578125,0.9964397549629211
7,638.1591186523438,484.3972473144531,0.999998927116394,933.0708618164062,484.86663818359375,0.9999995231628418,547.5789794921875,559.4089965820312,0.9999957084655762,505.53131103515625,602.73046875,0.9998661279678345,558.8644409179688,606.4595947265625,0.9572352766990662
