scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,639.5486450195312,483.8536071777344,0.9999991655349731,934.4981689453125,484.741455078125,0.9999995231628418,770.6124877929688,552.8350219726562,0.9999253749847412,787.0050659179688,599.958740234375,0.9999828338623047,746.0986938476562,602.4630737304688,0.9999788999557495
1,639.5618896484375,483.88623046875,0.9999991655349731,934.4981689453125,484.8145446777344,0.9999995231628418,770.6124877929688,552.9622192382812,0.9999226331710815,787.03564453125,600.1766357421875,0.9999850988388062,746.0986938476562,602.5952758789062,0.9999784231185913
2,639.5630493164062,483.88623046875,0.9999991655349731,934.524658203125,485.0106506347656,0.9999995231628418,770.6124877929688,553.2474365234375,0.9998776912689209,787.0516967773438,600.2037963867188,0.9999864101409912,746.0986938476562,602.6119995117188,0.999977707862854
3,639.5618896484375,483.9060974121094,0.9999991655349731,934.524658203125,484.9613342285156,0.9999995231628418,770.4576416015625,553.3292236328125,0.9999045133590698,787.03564453125,600.2427368164062,0.9999873638153076,746.0750122070312,602.6119995117188,0.9999804496765137
4,639.5486450195312,483.9060974121094,0.9999991655349731,934.6632080078125,484.9613342285156,0.9999994039535522,770.079833984375,553.3372802734375,0.9999216794967651,787.0050659179688,600.25,0.9999874830245972,745.800537109375,602.6184692382812,0.9999805688858032
5,639.530517578125,483.9060974121094,0.9999991655349731,934.6632080078125,484.9613342285156,0.9999995231628418,769.64599609375,553.448974609375,0.9999204874038696,786.6409301757812,600.2613525390625,0.999983549118042,745.2182006835938,602.6184692382812,0.9999748468399048
6,639.4822387695312,483.9060974121094,0.9999991655349731,934.6632080078125,484.7864685058594,0.9999995231628418,769.3311157226562,554.061767578125,0.9998795986175537,786.2857055664062,600.3005981445312,0.9999791383743286,744.7151489257812,602.6184692382812,0.9999580383300781
7,639.4822387695312,483.9060974121094,0.9999990463256836,934.425048828125,484.7864685058594,0.9999995231628418,768.610595703125,554.29541015625,0.9997361302375793,786.14501953125,600.3005981445312,0.9999812841415405,744.1798095703125,602.5935668945312,0.9999619722366333
