scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,627.1155395507812,484.4390563964844,0.9999998807907104,921.181640625,484.81060791015625,0.9999977350234985,532.6333618164062,569.0049438476562,0.9999951124191284,500.5247802734375,604.9805297851562,0.9999996423721313,550.692138671875,609.2520751953125,0.73267662525177
1,627.1192016601562,484.6562805175781,0.9999998807907104,921.181640625,484.83343505859375,0.9999977350234985,534.5631713867188,569.5053100585938,0.9999945163726807,500.81500244140625,604.9805297851562,0.9999996423721313,551.3468017578125,609.2998046875,0.792591392993927
2,627.1192016601562,484.70098876953125,0.9999998807907104,921.181640625,484.89691162109375,0.999997615814209,536.2756958007812,569.9138793945312,0.9999905824661255,501.3875732421875,604.9805297851562,0.9999996423721313,551.6915893554688,609.4379272460938,0.26996347308158875
3,627.1155395507812,484.709716796875,0.9999998807907104,921.0363159179688,485.01165771484375,0.999997615814209,538.0610961914062,569.9138793945312,0.9999829530715942,502.18670654296875,604.8842163085938,0.9999995231628418,552.1754760742188,609.4471435546875,0.1694163680076599
4,627.0921630859375,484.7384338378906,0.9999998807907104,921.0363159179688,485.01165771484375,0.9999977350234985,539.732666015625,569.9138793945312,0.9999864101409912,502.7483215332031,604.60791015625,0.9999992847442627,552.2899169921875,609.5921020507812,0.16507159173488617
5,627.0899047851562,484.77423095703125,0.9999998807907104,921.0363159179688,485.01165771484375,0.999997615814209,541.3840942382812,569.6732788085938,0.9999780654907227,503.2916564941406,604.2251586914062,0.999998927116394,553.6971435546875,610.0286254882812,0.040951889008283615
6,627.0625,484.7834777832031,0.9999998807907104,920.9657592773438,485.07879638671875,0.9999977350234985,543.3992309570312,569.5267944335938,0.9999936819076538,504.2524108886719,604.2251586914062,0.9999958276748657,555.1831665039062,610.3700561523438,0.01645313762128353
7,627.0391845703125,484.7834777832031,0.9999998807907104,920.966796875,484.98199462890625,0.9999977350234985,544.9801025390625,569.0162353515625,0.9999972581863403,507.1205749511719,604.2251586914062,0.9999922513961792,555.1831665039062,610.4149169921875,0.009294232353568077
