scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,738.9992065429688,455.1685485839844,0.9999997615814209,1036.950439453125,464.320556640625,0.9999935626983643,1093.9542236328125,529.8513793945312,0.999943733215332,1092.0196533203125,583.9598388671875,0.9507118463516235,1093.2708740234375,584.6358642578125,0.996478259563446
1,738.9992065429688,455.203857421875,0.9999997615814209,1036.950439453125,464.3486328125,0.9999936819076538,1093.9542236328125,529.9158325195312,0.9999529123306274,1092.0196533203125,583.965576171875,0.9412227272987366,1093.2708740234375,584.7095336914062,0.9969009160995483
2,738.9992065429688,455.2085876464844,0.9999997615814209,1036.950439453125,464.3509216308594,0.9999935626983643,1094.015869140625,530.0625,0.9999655485153198,1092.0196533203125,583.996337890625,0.9388338327407837,1093.279296875,584.7134399414062,0.9973896145820618
3,738.9992065429688,455.2085876464844,0.9999997615814209,1036.950439453125,464.3764953613281,0.999994158744812,1094.015869140625,530.1231079101562,0.9999628067016602,1092.0196533203125,584.0189819335938,0.9551385045051575,1093.2708740234375,584.7195434570312,0.9961128234863281
4,738.9992065429688,455.2240905761719,0.9999997615814209,1036.950439453125,464.3764953613281,0.9999940395355225,1094.015869140625,530.16943359375,0.9999635219573975,1092.0196533203125,584.0189819335938,0.952096700668335,1093.2708740234375,584.7640991210938,0.9961934089660645
5,739.0681762695312,455.2637634277344,0.9999997615814209,1036.9403076171875,464.3764953613281,0.9999938011169434,1094.1534423828125,530.2021484375,0.9999680519104004,1092.1627197265625,584.0850219726562,0.9715269804000854,1093.287841796875,584.8093872070312,0.9944841265678406
6,739.1378173828125,455.265625,0.9999997615814209,1036.94140625,464.37506103515625,0.9999935626983643,1094.3199462890625,530.29638671875,0.9999581575393677,1092.2149658203125,584.1544189453125,0.9685776829719543,1093.2979736328125,584.879150390625,0.9950578212738037
7,739.1775512695312,455.312255859375,0.9999997615814209,1036.9716796875,464.37506103515625,0.9999939203262329,1094.3509521484375,530.4413452148438,0.9999686479568481,1092.45556640625,584.1783447265625,0.984159529209137,1093.361328125,584.9320678710938,0.9911927580833435
