scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,710.4368286132812,448.6386413574219,0.9999996423721313,1007.01220703125,457.8299255371094,0.9999786615371704,482.03521728515625,496.4427490234375,0.9993776679039001,443.37945556640625,560.24267578125,0.13403847813606262,450.189697265625,560.4264526367188,0.09885136783123016
1,710.482421875,448.6531066894531,0.9999996423721313,1007.014404296875,457.8666687011719,0.9999755620956421,484.02886962890625,496.4427490234375,0.997732400894165,476.9888916015625,560.24267578125,0.3110923171043396,450.8535461425781,560.6135864257812,0.23049162328243256
2,710.598388671875,448.655517578125,0.9999996423721313,1007.12060546875,457.8666687011719,0.9999758005142212,484.7336120605469,496.4427490234375,0.9975307583808899,476.9888916015625,560.24267578125,0.6897414922714233,451.5931396484375,560.6135864257812,0.9238735437393188
3,710.5619506835938,448.675537109375,0.9999996423721313,1007.12060546875,457.8666687011719,0.9999774694442749,486.6436462402344,495.6036071777344,0.9990168809890747,465.588134765625,560.2056884765625,0.9974039196968079,460.18707275390625,560.6414794921875,0.9833462238311768
4,710.5619506835938,448.6863098144531,0.9999996423721313,1007.12060546875,457.8666687011719,0.99997878074646,490.1966552734375,493.088134765625,0.9989778995513916,465.588134765625,558.2203979492188,0.9985051155090332,470.2250061035156,560.8523559570312,0.9945563077926636
5,710.598388671875,448.675537109375,0.9999996423721313,1007.1224365234375,457.8666687011719,0.9999775886535645,492.0179443359375,491.4335021972656,0.9994250535964966,461.32501220703125,558.2203979492188,0.9993999004364014,471.9947204589844,561.65625,0.9927517175674438
6,710.5941772460938,448.65728759765625,0.9999996423721313,1007.15576171875,457.8612365722656,0.999977707862854,492.62255859375,491.3436279296875,0.9990180730819702,460.5582580566406,558.2203979492188,0.9996104836463928,476.6852722167969,560.916748046875,0.9998014569282532
7,710.5619506835938,448.65728759765625,0.9999996423721313,1007.1224365234375,457.8921813964844,0.9999788999557495,493.68115234375,490.50042724609375,0.9984235763549805,460.5582580566406,558.9876098632812,0.9994168281555176,476.6852722167969,561.163330078125,0.9999053478240967
