scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,710.3609008789062,448.6755676269531,0.9999995231628418,1006.870849609375,457.8304443359375,0.9999806880950928,517.9200439453125,495.4529113769531,0.9998944997787476,504.50579833984375,562.1343383789062,0.9988779425621033,494.7593994140625,562.4644165039062,0.8797000050544739
1,710.4571533203125,448.67779541015625,0.9999996423721313,1007.03515625,457.86029052734375,0.9999778270721436,518.8519287109375,495.4529113769531,0.9998629093170166,505.59814453125,562.1343383789062,0.9976770281791687,497.42694091796875,562.4644165039062,0.9937625527381897
2,710.5516357421875,448.6875,0.9999996423721313,1007.0838623046875,457.86029052734375,0.9999725818634033,520.4730224609375,495.4529113769531,0.9990573525428772,505.8216247558594,562.1343383789062,0.9248239994049072,499.82763671875,562.4644165039062,0.9997668862342834
3,710.5516357421875,448.6875,0.9999996423721313,1007.0838623046875,457.86029052734375,0.9999767541885376,521.7890014648438,493.0849304199219,0.9995390176773071,506.9203796386719,561.33984375,0.9408498406410217,502.10736083984375,562.4644165039062,0.9999476671218872
4,710.5411376953125,448.67779541015625,0.9999996423721313,1007.1766967773438,457.8304443359375,0.9999809265136719,523.1640014648438,493.0390319824219,0.9995598196983337,511.33599853515625,561.215087890625,0.9767062664031982,502.10736083984375,562.4644165039062,0.999561607837677
5,710.5411376953125,448.6738586425781,0.9999995231628418,1007.1766967773438,457.84320068359375,0.9999819993972778,524.71875,492.8208312988281,0.9997150301933289,513.3637084960938,561.2047119140625,0.606004536151886,502.10736083984375,562.7670288085938,0.9907185435295105
6,710.5411376953125,448.64874267578125,0.9999996423721313,1007.1766967773438,457.84320068359375,0.9999790191650391,526.6609497070312,492.4112854003906,0.9998623132705688,1006.0866088867188,449.6409912109375,0.0019896491430699825,502.0154724121094,563.2431030273438,0.9969826340675354
7,710.5411376953125,448.6352844238281,0.9999996423721313,1007.1712646484375,457.86114501953125,0.9999740123748779,528.0302734375,492.24285888671875,0.9999537467956543,1006.119140625,449.58953857421875,0.002067830180749297,502.0154724121094,563.6930541992188,0.9817631840705872
