scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,711.5194702148438,448.99713134765625,0.9998745918273926,1006.1064453125,457.4605407714844,0.9999750852584839,659.9343872070312,459.2541198730469,0.02908075600862503,1005.8120727539062,449.55438232421875,0.002336629433557391,1002.05517578125,449.8128967285156,0.0015521360328420997
1,711.574951171875,448.99713134765625,0.9999741315841675,1006.1064453125,457.4605407714844,0.9999734163284302,659.9343872070312,459.2541198730469,0.008282404392957687,1005.8120727539062,449.566650390625,0.0022948135156184435,1002.05517578125,449.82928466796875,0.0015731436433270574
2,711.574951171875,448.99713134765625,0.9999915361404419,1006.212158203125,457.4605407714844,0.9999741315841675,659.9343872070312,459.2541198730469,0.005598036572337151,1005.8120727539062,449.5770263671875,0.0022568441927433014,1002.0878295898438,449.83203125,0.0014927205629646778
3,711.5194702148438,448.8667297363281,0.9999966621398926,1006.212158203125,457.4605407714844,0.9999750852584839,653.885009765625,458.8949890136719,0.2752172648906708,1005.8120727539062,449.5770263671875,0.0021445497404783964,1002.0878295898438,449.82928466796875,0.0014389107236638665
4,711.4649658203125,448.6149597167969,0.9999980926513672,1006.212158203125,457.441162109375,0.9999738931655884,650.6693115234375,456.2992248535156,0.5224838256835938,1005.8120727539062,449.55438232421875,0.0021928520873188972,1002.0878295898438,449.8128967285156,0.0014725064393132925
5,711.0932006835938,448.4025573730469,0.999998927116394,1006.253173828125,457.4275817871094,0.9999735355377197,642.9844970703125,449.77490234375,0.0012101917527616024,1005.8214721679688,449.520263671875,0.0022157917264848948,1002.1404418945312,449.802490234375,0.0014543910510838032
6,710.8092651367188,448.15533447265625,0.9999991655349731,1006.260986328125,457.431884765625,0.9999725818634033,636.7909545898438,449.7339782714844,0.296455979347229,1005.8214721679688,449.520263671875,0.0022810488007962704,1002.1404418945312,449.802490234375,0.0014158430276438594
7,710.4085083007812,448.0082092285156,0.9999994039535522,1006.338134765625,457.371826171875,0.9999730587005615,632.9859619140625,440.4474792480469,0.8398648500442505,1005.8466186523438,449.520263671875,0.002219154266640544,1002.1404418945312,449.802490234375,0.001362386392429471
