scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,709.813720703125,448.05023193359375,0.9999994039535522,1006.3820190429688,457.5725402832031,0.9999685287475586,309.1300048828125,519.2882080078125,0.999993085861206,316.4132385253906,561.12060546875,0.9999570846557617,314.3072204589844,562.049560546875,0.10244262963533401
1,709.8607177734375,448.0705871582031,0.9999994039535522,1006.7627563476562,457.7906494140625,0.9999703168869019,309.20947265625,519.3404541015625,0.9999923706054688,316.4132385253906,561.1658325195312,0.9999583959579468,314.36029052734375,562.0623779296875,0.1017560362815857
2,709.9853515625,448.0774230957031,0.9999994039535522,1006.7627563476562,457.7911071777344,0.9999736547470093,309.3156433105469,519.3404541015625,0.9999924898147583,316.4132385253906,561.1658325195312,0.9999605417251587,314.36029052734375,562.0623779296875,0.10439667105674744
3,709.9853515625,448.1079406738281,0.9999994039535522,1006.7627563476562,457.7911071777344,0.9999767541885376,309.3156433105469,519.2882080078125,0.999992847442627,316.3573913574219,561.1754760742188,0.9999566078186035,314.36029052734375,562.0623779296875,0.12379390746355057
4,709.9853515625,448.1175842285156,0.9999994039535522,1006.74853515625,457.7911071777344,0.9999687671661377,309.3156433105469,519.1337280273438,0.9999934434890747,316.2882080078125,561.177734375,0.9999526739120483,314.310546875,562.0524291992188,0.12231852114200592
5,709.9853515625,448.1175842285156,0.9999994039535522,1006.74853515625,457.7911071777344,0.9999699592590332,309.3156433105469,519.1310424804688,0.9999946355819702,316.1869812011719,561.190185546875,0.999946117401123,314.310546875,562.0339965820312,0.137604758143425
6,709.9853515625,448.1175842285156,0.9999994039535522,1006.74853515625,457.81927490234375,0.999968409538269,309.3156433105469,519.0946044921875,0.9999946355819702,316.1869812011719,561.2195434570312,0.9999457597732544,314.310546875,562.029296875,0.1427110731601715
7,709.947509765625,448.1056823730469,0.9999994039535522,1006.7260131835938,457.8143310546875,0.9999731779098511,309.3971252441406,518.9802856445312,0.9999940395355225,316.1869812011719,561.2284545898438,0.9999418258666992,314.3594665527344,562.0171508789062,0.15347790718078613
