scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,739.995361328125,455.0589904785156,0.9999997615814209,1037.2093505859375,464.3445129394531,0.9999951124191284,750.6693725585938,467.5451354980469,0.001683345646597445,749.2305908203125,457.98590087890625,0.0013486588140949607,982.63720703125,580.1262817382812,0.003306780243292451
1,739.9967651367188,455.0749816894531,0.9999997615814209,1037.22607421875,464.3445129394531,0.9999953508377075,750.6748657226562,467.5643615722656,0.0016986503032967448,749.2345581054688,457.9901123046875,0.0013801299501210451,982.6619873046875,580.1985473632812,0.0018246433464810252
2,740.1475219726562,455.0840759277344,0.9999997615814209,1037.3463134765625,464.3445129394531,0.999995231628418,750.6748657226562,467.572998046875,0.0016570077277719975,749.291259765625,458.0068054199219,0.0013543210225179791,982.7954711914062,580.21484375,0.0014708751114085317
3,740.1405029296875,455.1129150390625,0.9999997615814209,1037.2999267578125,464.31170654296875,0.9999951124191284,750.6748657226562,467.5787353515625,0.0016472748247906566,749.3072509765625,458.0162658691406,0.0013234836515039206,982.6619873046875,580.21484375,0.0018177510937675834
4,740.1405029296875,455.1129150390625,0.9999997615814209,1037.2999267578125,464.31170654296875,0.9999948740005493,750.6748657226562,467.5787353515625,0.0016314084641635418,749.3072509765625,458.0162658691406,0.0013018387835472822,982.63720703125,580.1985473632812,0.0013761805603280663
5,740.1405029296875,455.1129150390625,0.9999997615814209,1037.2999267578125,464.31170654296875,0.9999953508377075,750.6675415039062,467.5787353515625,0.0016547436825931072,749.3072509765625,458.0162658691406,0.0013331940863281488,733.0802001953125,455.50665283203125,0.0012800765689462423
6,740.1405029296875,455.1129150390625,0.9999997615814209,1037.2999267578125,464.31170654296875,0.9999954700469971,750.665283203125,467.5787353515625,0.0017184631433337927,749.3072509765625,458.0254821777344,0.0013834882993251085,733.0802001953125,455.50665283203125,0.0013000055914744735
7,740.1405029296875,455.1129150390625,0.9999997615814209,1037.2999267578125,464.31170654296875,0.9999953508377075,750.6600341796875,467.5787353515625,0.0016585885314270854,749.3072509765625,458.0254821777344,0.0013379022711887956,733.0802001953125,455.50665283203125,0.0012954428093507886
