scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,626.7957763671875,484.30523681640625,0.9999998807907104,917.7511596679688,483.62042236328125,0.9999278783798218,724.0859375,551.0905151367188,0.9999454021453857,724.4689331054688,599.1934204101562,0.9999303817749023,768.9545288085938,600.886962890625,0.9999622106552124
1,626.7957763671875,484.334228515625,0.9999998807907104,917.8971557617188,484.43170166015625,0.9999910593032837,724.0859375,551.7836303710938,0.999994158744812,724.4689331054688,599.1934204101562,0.9997021555900574,768.9545288085938,600.886962890625,0.999259889125824
2,626.7957763671875,484.3363952636719,0.9999998807907104,917.8971557617188,485.3545227050781,0.9999873638153076,724.0859375,551.8043823242188,0.9999964237213135,724.4689331054688,599.1934204101562,0.9999754428863525,768.9545288085938,600.886962890625,0.9981887936592102
3,626.7957763671875,484.3363952636719,0.9999998807907104,917.7511596679688,485.5460510253906,0.9998757839202881,720.7457275390625,551.8043823242188,0.9999854564666748,721.5531005859375,598.2645874023438,0.9999969005584717,767.1557006835938,600.7147827148438,0.9941885471343994
4,626.7957763671875,484.3363952636719,0.9999998807907104,917.2997436523438,486.12420654296875,0.9993409514427185,718.37451171875,552.5513916015625,0.9999691247940063,717.6928100585938,594.7196655273438,0.9999899864196777,742.33984375,599.8825073242188,0.9618300795555115
5,626.7940063476562,484.2818298339844,0.9999998807907104,916.6830444335938,486.12420654296875,0.9982581734657288,714.6626586914062,552.5513916015625,0.9999567270278931,706.2741088867188,594.6482543945312,0.9999476671218872,740.30810546875,599.6503295898438,0.9900665283203125
6,626.7940063476562,484.2171630859375,0.9999998807907104,916.4749145507812,486.2631530761719,0.0005145410541445017,710.9357299804688,552.5513916015625,0.9999921321868896,701.3693237304688,591.7950439453125,0.9989653825759888,740.30810546875,599.6503295898438,0.9999935626983643
7,626.7302856445312,484.18206787109375,0.9999998807907104,916.4749145507812,486.2059631347656,0.015287456102669239,708.8204345703125,552.5025634765625,0.9999991655349731,692.9204711914062,591.7950439453125,0.9997681975364685,740.8603515625,599.8825073242188,0.9999966621398926
