scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,738.7533569335938,455.1681823730469,0.9999997615814209,1036.8939208984375,464.60302734375,0.9999942779541016,508.29339599609375,514.24462890625,0.9999939203262329,489.82769775390625,568.3507690429688,0.9999992847442627,520.465576171875,569.04931640625,0.9997742772102356
1,738.8271484375,455.224609375,0.9999997615814209,1036.907958984375,464.6145324707031,0.9999946355819702,508.38232421875,514.3029174804688,0.9999939203262329,489.88226318359375,568.3507690429688,0.9999992847442627,520.4681396484375,569.04931640625,0.9997895359992981
2,738.9694213867188,455.224609375,0.9999997615814209,1037.0416259765625,464.6436462402344,0.999994158744812,508.38232421875,514.3048706054688,0.9999938011169434,489.99822998046875,568.3925170898438,0.9999994039535522,520.6331176757812,569.04931640625,0.999760091304779
3,738.9694213867188,455.23974609375,0.9999997615814209,1037.0416259765625,464.64410400390625,0.9999940395355225,508.38232421875,514.3488159179688,0.9999935626983643,489.99822998046875,568.3925170898438,0.9999994039535522,520.4681396484375,569.0016479492188,0.9997468590736389
4,738.9865112304688,455.23974609375,0.9999997615814209,1037.0416259765625,464.6436462402344,0.9999940395355225,508.3363342285156,514.3488159179688,0.9999939203262329,489.99822998046875,568.3925170898438,0.9999992847442627,520.465576171875,569.0016479492188,0.9997743964195251
5,738.9865112304688,455.2492370605469,0.9999997615814209,1037.0230712890625,464.64410400390625,0.9999943971633911,508.3363342285156,514.3488159179688,0.9999939203262329,489.99822998046875,568.3925170898438,0.9999991655349731,520.6322631835938,568.9702758789062,0.9997484087944031
6,738.9865112304688,455.2671813964844,0.9999997615814209,1037.0230712890625,464.6436462402344,0.9999942779541016,508.3094482421875,514.3488159179688,0.9999936819076538,489.99822998046875,568.3925170898438,0.9999991655349731,520.6090698242188,568.9702758789062,0.9997298121452332
7,739.0113525390625,455.2769775390625,0.9999997615814209,1036.9942626953125,464.64410400390625,0.9999942779541016,508.2686767578125,514.3513793945312,0.9999935626983643,489.98406982421875,568.3896484375,0.9999994039535522,520.4254150390625,568.997314453125,0.9996873140335083
