scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,740.1583251953125,455.21051025390625,0.9999997615814209,1036.7017822265625,464.5875549316406,0.9999935626983643,1124.697509765625,530.9697875976562,0.9982795715332031,1081.98046875,577.4580078125,0.13287128508090973,1126.7027587890625,586.2286376953125,0.9999691247940063
1,740.2545166015625,455.2352294921875,0.9999997615814209,1036.8233642578125,464.5875549316406,0.9999929666519165,1124.697509765625,531.1741333007812,0.9997660517692566,1081.98046875,577.4580078125,0.8586739301681519,1126.7254638671875,586.2286376953125,0.9999717473983765
2,740.2720336914062,455.2685546875,0.9999997615814209,1036.8233642578125,464.5875549316406,0.9999929666519165,1124.697509765625,531.281982421875,0.9998791217803955,1081.98046875,577.5048828125,0.9983572363853455,1126.833740234375,586.2413940429688,0.9999696016311646
3,740.302490234375,455.2704772949219,0.9999997615814209,1036.8233642578125,464.5875549316406,0.999993085861206,1124.34814453125,531.1741333007812,0.9973344802856445,1081.2650146484375,577.5048828125,0.9989781379699707,1126.833740234375,586.2286376953125,0.9999687671661377
4,740.3140258789062,455.2723083496094,0.9999997615814209,1036.9012451171875,464.5727844238281,0.9999933242797852,1123.493896484375,530.9697875976562,0.8745416402816772,1081.154541015625,577.5048828125,0.9973573088645935,1127.1334228515625,586.1552124023438,0.9999555349349976
5,740.32373046875,455.27978515625,0.9999997615814209,1036.908447265625,464.5656433105469,0.9999940395355225,1121.6844482421875,531.407958984375,0.9977717995643616,1081.0185546875,577.9237060546875,0.9979124665260315,1127.1826171875,586.1102905273438,0.9999581575393677
6,740.32373046875,455.27978515625,0.9999997615814209,1036.8062744140625,464.5301513671875,0.9999939203262329,1119.8841552734375,531.731689453125,0.9886504411697388,1080.9390869140625,578.1566772460938,0.9976261258125305,1127.1826171875,586.1102905273438,0.9999674558639526
7,740.32373046875,455.27978515625,0.9999997615814209,1036.780517578125,464.4877624511719,0.9999936819076538,1118.452880859375,531.7330322265625,0.9739274978637695,1080.8658447265625,578.4574584960938,0.9981786012649536,1127.1826171875,586.1102905273438,0.9999698400497437
