scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,738.522705078125,455.1556396484375,0.9999997615814209,1036.741943359375,464.6186828613281,0.9999943971633911,544.187255859375,517.5284423828125,0.9999953508377075,557.6627807617188,572.3851928710938,0.067898690700531,519.1320190429688,572.3123779296875,0.9996805191040039
1,738.522705078125,455.1556396484375,0.9999997615814209,1036.741943359375,464.627685546875,0.999994158744812,544.187255859375,517.5284423828125,0.9999951124191284,557.6627807617188,572.3851928710938,0.06875624507665634,519.1320190429688,572.3123779296875,0.9996764659881592
2,738.522705078125,455.1556396484375,0.9999997615814209,1036.741943359375,464.6328125,0.9999945163726807,544.238525390625,517.5779418945312,0.9999951124191284,557.6627807617188,572.3851928710938,0.07026329636573792,519.1320190429688,572.3123779296875,0.9996299743652344
3,738.522705078125,455.1091003417969,0.9999997615814209,1036.73486328125,464.6328125,0.9999943971633911,544.238525390625,517.5779418945312,0.9999951124191284,557.6627807617188,572.3600463867188,0.06786593794822693,519.1320190429688,572.2603759765625,0.9996119141578674
4,738.522705078125,455.1091003417969,0.9999997615814209,1036.73486328125,464.6815185546875,0.9999943971633911,544.238525390625,517.5272216796875,0.999995231628418,557.6627807617188,572.2926025390625,0.07411947846412659,519.1320190429688,572.2284545898438,0.9996337890625
5,738.5193481445312,455.1091003417969,0.9999997615814209,1036.73486328125,464.6351318359375,0.9999946355819702,544.30615234375,517.4649047851562,0.9999955892562866,557.7537841796875,572.2926025390625,0.06490889936685562,519.1995239257812,572.169677734375,0.9996606111526489
6,738.5360107421875,455.11688232421875,0.9999997615814209,1036.76416015625,464.6351318359375,0.9999943971633911,544.3102416992188,517.4614868164062,0.9999958276748657,557.7721557617188,572.3600463867188,0.0760728120803833,519.1995239257812,572.169677734375,0.9996942281723022
7,738.5674438476562,455.11688232421875,0.9999997615814209,1036.81689453125,464.6351318359375,0.9999943971633911,544.3394775390625,517.43359375,0.9999958276748657,557.7882690429688,572.386962890625,0.08177847415208817,519.199951171875,572.1427001953125,0.9997139573097229
