scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,709.8886108398438,447.9549255371094,0.9999994039535522,1006.159912109375,457.069091796875,0.9999638795852661,988.8491821289062,523.3385009765625,0.9999830722808838,984.7069091796875,575.7817993164062,0.9999926090240479,1014.0553588867188,573.2369995117188,0.9999927282333374
1,709.8886108398438,447.9732360839844,0.9999992847442627,1006.159912109375,457.0701599121094,0.9999667406082153,988.8491821289062,523.4442749023438,0.9999873638153076,984.7069091796875,575.8759765625,0.9999958276748657,1014.0553588867188,573.419921875,0.999992847442627
2,709.8886108398438,447.99603271484375,0.9999994039535522,1006.159912109375,457.0823974609375,0.9999651908874512,988.8491821289062,523.4442749023438,0.9999877214431763,984.7069091796875,575.8759765625,0.9999954700469971,1014.0553588867188,573.74755859375,0.9999860525131226
3,709.8886108398438,447.98944091796875,0.9999994039535522,1006.159912109375,457.0823974609375,0.9999655485153198,988.38330078125,523.4345703125,0.9999887943267822,983.9738159179688,575.7817993164062,0.9999977350234985,1014.0069580078125,573.9902954101562,0.9999778270721436
4,709.8886108398438,447.98944091796875,0.9999994039535522,1006.159912109375,457.0823974609375,0.9999655485153198,988.2417602539062,523.3385009765625,0.999988317489624,983.374267578125,575.7622680664062,0.9999983310699463,1013.8932495117188,573.9963989257812,0.9999831914901733
5,709.8426513671875,447.98944091796875,0.9999992847442627,1006.1555786132812,457.0823974609375,0.9999675750732422,988.0946655273438,523.3099975585938,0.9999886751174927,982.9805908203125,575.6898193359375,0.9999984502792358,1013.8067626953125,574.0534057617188,0.9999841451644897
6,709.8426513671875,447.965576171875,0.9999992847442627,1006.1555786132812,457.0823974609375,0.9999644756317139,987.8034057617188,523.1095581054688,0.9999881982803345,982.0147705078125,575.2689208984375,0.9999985694885254,1013.8067626953125,574.2469482421875,0.9999885559082031
7,709.8426513671875,447.965576171875,0.9999992847442627,1006.1051025390625,457.06988525390625,0.9999663829803467,987.127197265625,522.853515625,0.9999886751174927,980.4701538085938,574.4089965820312,0.9999984502792358,1013.218994140625,574.6141967773438,0.9999904632568359
