scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,739.300048828125,455.2221374511719,0.9999997615814209,1036.88671875,464.2533874511719,0.9999903440475464,1003.1808471679688,522.4599609375,0.9999041557312012,981.4669189453125,581.1246337890625,0.998770534992218,1014.6038818359375,581.3206787109375,0.5686147212982178
1,739.4944458007812,455.26568603515625,0.9999997615814209,1036.9840087890625,464.2674255371094,0.9999899864196777,1003.3590087890625,522.495361328125,0.9999197721481323,981.8163452148438,581.180419921875,0.9991601705551147,1014.6038818359375,581.3523559570312,0.4445081353187561
2,739.4944458007812,455.2740478515625,0.9999997615814209,1036.985107421875,464.26763916015625,0.9999897480010986,1003.3889770507812,522.5387573242188,0.9999310970306396,981.8163452148438,581.2063598632812,0.9992030262947083,1014.6038818359375,581.3958740234375,0.5260125398635864
3,739.5311279296875,455.2740478515625,0.9999997615814209,1036.985107421875,464.28057861328125,0.9999903440475464,1003.4451293945312,522.5387573242188,0.9999204874038696,981.8163452148438,581.2232055664062,0.9990333318710327,1014.3994750976562,581.3958740234375,0.5088719725608826
4,739.5349731445312,455.3044738769531,0.9999997615814209,1037.009033203125,464.2859191894531,0.9999905824661255,1003.4669799804688,522.6771240234375,0.9998990297317505,981.8551025390625,581.2232055664062,0.9986428618431091,1014.3994750976562,581.3998413085938,0.4551631808280945
5,739.5349731445312,455.3222961425781,0.9999997615814209,1037.00390625,464.2859191894531,0.999990701675415,1003.4451293945312,522.71875,0.9999082088470459,981.778076171875,581.2232055664062,0.99891197681427,1014.3994750976562,581.4869384765625,0.4314238131046295
6,739.5349731445312,455.3388671875,0.9999997615814209,1036.985107421875,464.2859191894531,0.9999903440475464,1003.3889770507812,522.71875,0.9998914003372192,981.763916015625,581.2359619140625,0.9987359642982483,1014.3362426757812,581.4869384765625,0.31307223439216614
7,739.5349731445312,455.3432312011719,0.9999997615814209,1036.9410400390625,464.2795715332031,0.9999904632568359,1003.3840942382812,522.7454833984375,0.9999010562896729,981.778076171875,581.2064208984375,0.9986042380332947,1014.3362426757812,581.4869384765625,0.41260653734207153
