scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,699.1400146484375,449.10345458984375,0.9999988079071045,996.3776245117188,457.79937744140625,0.9999972581863403,638.3937377929688,489.5931701660156,0.999901294708252,593.1594848632812,563.272705078125,0.9999899864196777,633.9063720703125,566.7695922851562,0.9997323155403137
1,699.1973876953125,449.10345458984375,0.9999988079071045,996.4908447265625,457.79937744140625,0.9999972581863403,638.4844360351562,489.9840087890625,0.9999376535415649,593.281982421875,563.3723754882812,0.9999918937683105,634.54736328125,566.7935180664062,0.9998313188552856
2,699.2102661132812,449.1118469238281,0.9999988079071045,996.4908447265625,457.79937744140625,0.9999973773956299,638.9322509765625,490.02960205078125,0.9999508857727051,593.4192504882812,563.48291015625,0.999988317489624,635.0202026367188,566.8008422851562,0.9999039173126221
3,699.2102661132812,449.1096496582031,0.9999988079071045,996.4908447265625,457.79937744140625,0.9999972581863403,639.2539672851562,490.02960205078125,0.9999595880508423,593.4192504882812,563.4854125976562,0.9999821186065674,635.6658325195312,566.8556518554688,0.9999285936355591
4,699.2102661132812,449.1096496582031,0.9999988079071045,996.3585205078125,457.8096618652344,0.9999974966049194,639.4744262695312,490.2539978027344,0.9999638795852661,593.4407348632812,563.4854736328125,0.9999867677688599,636.2471313476562,566.8560791015625,0.9999493360519409
5,699.2102661132812,449.1118469238281,0.9999988079071045,996.3585205078125,457.8491516113281,0.999997615814209,639.5960693359375,490.2539978027344,0.9999673366546631,593.4407348632812,563.4854736328125,0.9999911785125732,636.664306640625,567.0919799804688,0.9999706745147705
6,699.2102661132812,449.11944580078125,0.9999988079071045,996.3585205078125,457.8491516113281,0.999997615814209,639.768310546875,490.2539978027344,0.9999721050262451,593.5460205078125,563.4854736328125,0.9999903440475464,636.9301147460938,567.4186401367188,0.9999760389328003
7,699.2330322265625,449.1216125488281,0.9999988079071045,996.357177734375,457.8491516113281,0.999997615814209,639.9509887695312,490.2583312988281,0.999980092048645,593.7488403320312,563.4110717773438,0.9999924898147583,637.473876953125,567.5877075195312,0.9999798536300659
