scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,740.4718627929688,455.293701171875,0.9999997615814209,1037.6429443359375,464.0988464355469,0.999994158744812,981.0122680664062,544.0676879882812,0.09300076961517334,453.36767578125,185.3833770751953,0.0041666654869914055,733.0609130859375,455.5967102050781,0.0012022553710266948
1,740.4718627929688,455.293701171875,0.9999997615814209,1037.6429443359375,464.1232604980469,0.9999939203262329,981.12744140625,544.0767211914062,0.14644654095172882,453.36767578125,185.3833770751953,0.003230959177017212,733.0609130859375,455.5967102050781,0.00119035504758358
2,740.4718627929688,455.293701171875,0.9999997615814209,1037.6429443359375,464.1310119628906,0.999994158744812,981.12744140625,544.2144165039062,0.23375774919986725,453.36767578125,185.395751953125,0.003869276726618409,733.0609130859375,455.5967102050781,0.0012047137133777142
3,740.4718627929688,455.293701171875,0.9999997615814209,1037.6429443359375,464.1310119628906,0.9999943971633911,981.2000732421875,544.2144165039062,0.22148677706718445,453.3651428222656,185.3833770751953,0.0047530787996947765,733.0609130859375,455.5967102050781,0.0012327248696237803
4,740.4718627929688,455.293701171875,0.9999997615814209,1037.6429443359375,464.1232604980469,0.9999943971633911,981.2000732421875,544.2144165039062,0.1897619217634201,453.3651428222656,185.3833770751953,0.0036701366771012545,733.0609130859375,455.5967102050781,0.0012442641891539097
5,740.470947265625,455.29254150390625,0.9999997615814209,1037.723388671875,464.1232604980469,0.9999942779541016,981.2000732421875,544.2144165039062,0.1512693613767624,453.2691650390625,185.395751953125,0.0038837422616779804,733.0626831054688,455.5986328125,0.0011993221705779433
6,740.470947265625,455.2936706542969,0.9999997615814209,1037.723388671875,464.1144714355469,0.9999936819076538,981.2000732421875,544.2509155273438,0.13594742119312286,453.2691650390625,185.4411163330078,0.002716983202844858,733.0626831054688,455.6081848144531,0.0011952348286285996
7,740.470947265625,455.2936706542969,0.9999997615814209,1037.723388671875,464.1144714355469,0.9999939203262329,981.2040405273438,544.2498168945312,0.1977187842130661,453.2691650390625,185.46200561523438,0.0035362509079277515,733.0626831054688,455.6081848144531,0.0012167588574811816
