scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,639.1844482421875,483.8910827636719,0.9999986886978149,931.3817138671875,486.2723083496094,0.9999878406524658,797.2219848632812,552.7678833007812,0.9999874830245972,774.554931640625,596.3186645507812,0.6294625401496887,808.2537231445312,603.535888671875,0.9930754899978638
1,639.2699584960938,483.8910827636719,0.9999986886978149,931.3817138671875,486.30914306640625,0.9999878406524658,797.2219848632812,552.7678833007812,0.999990701675415,774.554931640625,596.3186645507812,0.5337845683097839,808.5301513671875,603.5587768554688,0.9967784285545349
2,639.2699584960938,483.8910827636719,0.9999988079071045,931.3817138671875,486.4037170410156,0.9999834299087524,797.2219848632812,552.7678833007812,0.9999921321868896,774.554931640625,596.3186645507812,0.24341173470020294,808.5301513671875,603.5587768554688,0.9964461922645569
3,639.2699584960938,483.8910827636719,0.999998927116394,931.1021118164062,486.5143127441406,0.9999822378158569,797.1256103515625,552.4601440429688,0.9999938011169434,774.4476928710938,596.0947875976562,0.12909485399723053,808.5301513671875,603.535888671875,0.997123658657074
4,639.2699584960938,483.8910827636719,0.9999988079071045,930.4157104492188,487.29913330078125,0.9999454021453857,796.8294677734375,552.26416015625,0.9999947547912598,774.2691040039062,595.9522705078125,0.08903555572032928,808.13720703125,603.4673461914062,0.9966362714767456
5,639.3931274414062,484.02703857421875,0.9999986886978149,929.3455810546875,487.29913330078125,0.9997519850730896,796.3078002929688,552.2616577148438,0.9999948740005493,773.6947631835938,595.779052734375,0.05678669735789299,807.3334350585938,603.3011474609375,0.997574508190155
6,639.3931274414062,484.02703857421875,0.9999986886978149,929.3455810546875,487.3719482421875,0.9997567534446716,795.8795776367188,552.2616577148438,0.9999955892562866,773.093994140625,595.779052734375,0.12035137414932251,807.0613403320312,602.7138671875,0.9953749775886536
7,639.3931274414062,484.02703857421875,0.9999986886978149,928.9891967773438,487.29913330078125,0.9862241744995117,795.5203247070312,552.2616577148438,0.9999963045120239,772.937255859375,595.6122436523438,0.441927045583725,806.703369140625,602.6800537109375,0.9993959665298462
