scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,698.92431640625,448.8181457519531,0.9999988079071045,1010.2396850585938,457.70263671875,0.9910343289375305,744.0227661132812,531.2396850585938,0.9999903440475464,736.0064697265625,567.3567504882812,0.9999816417694092,795.994140625,567.7783813476562,0.9999953508377075
1,698.9342041015625,448.8181457519531,0.9999988079071045,1010.2396850585938,457.70263671875,0.991664469242096,744.0227661132812,531.2396850585938,0.9999581575393677,736.0231323242188,567.3567504882812,0.9999901056289673,795.994140625,567.7783813476562,0.9999747276306152
2,699.1063232421875,448.8181457519531,0.9999986886978149,1010.2396850585938,457.9961242675781,0.9914372563362122,744.0227661132812,531.2396850585938,0.9999192953109741,736.245361328125,567.3965454101562,0.9999926090240479,795.994140625,567.7783813476562,0.9999905824661255
3,699.1063232421875,448.7156066894531,0.9999985694885254,1004.3186645507812,458.0698547363281,0.9969774484634399,743.258544921875,530.8184814453125,0.9999169111251831,736.433349609375,567.3965454101562,0.9999971389770508,793.5989990234375,567.7783813476562,0.9999455213546753
4,699.1063232421875,448.693359375,0.9999985694885254,1001.11669921875,458.7939453125,0.9997045397758484,742.0653076171875,530.8184814453125,0.9999046325683594,736.5296630859375,567.3965454101562,0.9999960660934448,790.6550903320312,567.7783813476562,0.9997988343238831
5,699.05029296875,448.6733093261719,0.9999985694885254,1000.2935791015625,458.7939453125,0.9999345541000366,741.2191162109375,530.8184814453125,0.9998233914375305,736.5958251953125,567.6923828125,0.9999967813491821,789.2340698242188,569.8758544921875,0.999972939491272
6,699.05029296875,448.6721496582031,0.9999985694885254,999.1336059570312,458.7939453125,0.9999902248382568,740.4258422851562,530.98974609375,0.9998430013656616,736.5296630859375,567.9690551757812,0.9999974966049194,787.404296875,569.8953247070312,0.9997159838676453
7,699.05029296875,448.6404113769531,0.9999985694885254,997.9586791992188,458.7471923828125,0.9999969005584717,740.35693359375,531.27978515625,0.9998170733451843,736.433349609375,568.12060546875,0.9999983310699463,786.8294677734375,569.8953247070312,0.5555582046508789
