scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,710.1443481445312,448.5925598144531,0.9999996423721313,1006.7893676757812,457.8243713378906,0.9999700784683228,499.1441650390625,507.6495361328125,0.999991774559021,459.24542236328125,563.5475463867188,0.9999990463256836,506.16693115234375,181.57159423828125,0.9143602848052979
1,710.1443481445312,448.5925598144531,0.9999996423721313,1006.7893676757812,457.8243713378906,0.9999713897705078,499.1723327636719,507.7352294921875,0.9999923706054688,459.24542236328125,563.5498046875,0.9999990463256836,506.22015380859375,566.41015625,0.8978145122528076
2,710.1443481445312,448.5925598144531,0.9999996423721313,1006.7893676757812,457.8243713378906,0.9999710321426392,499.1723327636719,507.7352294921875,0.9999926090240479,459.24542236328125,563.5863647460938,0.9999990463256836,506.2656555175781,566.4226684570312,0.9032104015350342
3,710.0963745117188,448.5646667480469,0.9999996423721313,1006.3803100585938,457.5587158203125,0.9999686479568481,499.1723327636719,507.7052307128906,0.9999922513961792,459.2351379394531,563.5863647460938,0.999998927116394,506.22259521484375,566.4326782226562,0.8954128623008728
4,710.0963745117188,448.54193115234375,0.9999996423721313,1006.3803100585938,457.5587158203125,0.9999691247940063,499.19091796875,507.67938232421875,0.9999924898147583,459.2351379394531,563.5498046875,0.9999988079071045,506.22259521484375,566.4746704101562,0.9156354665756226
5,710.0963745117188,448.5379943847656,0.9999996423721313,1006.3803100585938,457.5587158203125,0.9999693632125854,499.19091796875,507.68548583984375,0.9999926090240479,459.2351379394531,563.5498046875,0.999998927116394,506.2656555175781,566.4761962890625,0.9090766310691833
6,710.1320190429688,448.5379943847656,0.9999996423721313,1006.8030395507812,457.8217468261719,0.9999728202819824,499.2637634277344,507.68548583984375,0.9999923706054688,459.30499267578125,563.544677734375,0.999998927116394,506.2656555175781,566.4761962890625,0.9213990569114685
7,710.1320190429688,448.53363037109375,0.9999996423721313,1006.8030395507812,457.8217468261719,0.9999741315841675,499.2637634277344,507.6975402832031,0.9999922513961792,459.30499267578125,563.52294921875,0.999998927116394,506.2563171386719,566.4761962890625,0.930063784122467
