scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,628.3132934570312,484.1279296875,0.9999998807907104,921.4431762695312,484.9963073730469,0.9999977350234985,760.3950805664062,558.7025146484375,0.9999936819076538,764.9122314453125,600.883544921875,0.999976396560669,726.402587890625,600.8037109375,0.9998750686645508
1,628.3172607421875,484.1279296875,0.9999998807907104,921.5283203125,485.0326843261719,0.9999977350234985,760.6159057617188,558.717041015625,0.9999933242797852,764.97216796875,600.883544921875,0.9999773502349854,726.4276733398438,600.8045043945312,0.9998754262924194
2,628.3172607421875,484.1279296875,0.9999998807907104,921.5283203125,485.0326843261719,0.9999977350234985,760.7697143554688,558.717041015625,0.9999920129776001,765.0234375,600.883544921875,0.9999762773513794,726.4276733398438,600.8576049804688,0.9998906850814819
3,628.3172607421875,484.1523742675781,0.9999998807907104,921.5283203125,485.0517883300781,0.9999977350234985,760.7697143554688,558.7025146484375,0.999991774559021,765.0234375,600.8652954101562,0.9999750852584839,726.402587890625,600.8576049804688,0.9998785257339478
4,628.2733764648438,484.1570739746094,0.9999998807907104,921.4600830078125,485.0838928222656,0.9999977350234985,760.7908325195312,558.5841674804688,0.999993085861206,765.0234375,600.8652954101562,0.999977707862854,726.3890991210938,600.8761596679688,0.9998562335968018
5,628.2733764648438,484.1722717285156,0.9999998807907104,921.4600830078125,485.0947570800781,0.999997615814209,760.7908325195312,558.520751953125,0.9999936819076538,765.0234375,600.8652954101562,0.9999756813049316,726.3272094726562,600.8761596679688,0.9998620748519897
6,628.2733764648438,484.1722717285156,0.9999998807907104,921.4600830078125,485.0517883300781,0.999997615814209,760.7908325195312,558.4267578125,0.9999933242797852,765.0234375,600.8582763671875,0.9999788999557495,726.3272094726562,600.8761596679688,0.9998564720153809
7,628.21484375,484.1722717285156,0.9999998807907104,921.35986328125,485.056396484375,0.9999977350234985,760.7908325195312,558.3821411132812,0.9999912977218628,765.0156860351562,600.8366088867188,0.999977707862854,726.311767578125,600.8316650390625,0.9998630285263062
