scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,738.865966796875,455.2043762207031,0.9999997615814209,1036.27099609375,464.5034484863281,0.9999945163726807,1106.74951171875,547.736572265625,0.9999958276748657,1112.017822265625,586.552490234375,0.9853631258010864,1082.6351318359375,585.114501953125,0.9984874725341797
1,738.8903198242188,455.2043762207031,0.9999997615814209,1036.325927734375,464.5034484863281,0.9999943971633911,1106.8199462890625,547.736572265625,0.9999955892562866,1112.198974609375,586.552490234375,0.9853497743606567,1082.638427734375,585.114501953125,0.9982739686965942
2,738.9154663085938,455.2043762207031,0.9999997615814209,1036.3419189453125,464.52325439453125,0.9999942779541016,1107.3040771484375,547.736572265625,0.9999964237213135,1112.30029296875,586.552490234375,0.9821351766586304,1082.638427734375,585.114501953125,0.9974660873413086
3,738.9154663085938,455.2043762207031,0.9999997615814209,1036.3419189453125,464.52325439453125,0.999994158744812,1107.563232421875,547.6939697265625,0.9999951124191284,1112.56640625,586.3297729492188,0.9867665767669678,1082.6351318359375,584.9312133789062,0.9969852566719055
4,739.0068969726562,455.2043762207031,0.9999997615814209,1036.408935546875,464.52325439453125,0.9999945163726807,1107.6602783203125,547.662109375,0.9999958276748657,1112.6395263671875,586.3119506835938,0.9896983504295349,1082.2503662109375,584.8438720703125,0.9966583251953125
5,739.0068969726562,455.2356262207031,0.9999997615814209,1036.408935546875,464.5433044433594,0.9999946355819702,1107.7371826171875,547.3134765625,0.9999960660934448,1112.6553955078125,586.282470703125,0.9926344752311707,1077.8076171875,583.0473022460938,0.9962636828422546
6,739.0159301757812,455.2493591308594,0.9999997615814209,1036.408935546875,464.5433044433594,0.9999945163726807,1107.84326171875,547.0044555664062,0.9999957084655762,1112.7183837890625,586.2064819335938,0.9933894872665405,1077.7308349609375,582.9678955078125,0.9960694313049316
7,739.0159301757812,455.2493591308594,0.9999997615814209,1036.44482421875,464.5433044433594,0.9999942779541016,1107.84326171875,546.5934448242188,0.9999963045120239,1112.8975830078125,586.1332397460938,0.9909631609916687,1077.6451416015625,582.9603881835938,0.9962288737297058
