scorer,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000,DLC_resnet50_Shuffling_LargePoleOct14shuffle1_500000
bodyparts,woodL,woodL,woodL,woodR,woodR,woodR,neck,neck,neck,Lead,Lead,Lead,Lag,Lag,Lag
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,639.1522827148438,483.9704284667969,0.9999988079071045,932.9766845703125,483.94488525390625,0.999995231628418,494.8302917480469,534.6663818359375,0.9999897480010986,487.3417053222656,602.6441040039062,0.9999899864196777,502.02593994140625,601.3041381835938,0.9998326301574707
1,639.2564086914062,483.98199462890625,0.9999988079071045,933.0073852539062,484.1274108886719,0.9999933242797852,494.86773681640625,534.8309936523438,0.9999876022338867,487.35931396484375,602.710205078125,0.9999895095825195,502.02593994140625,601.3688354492188,0.9998170733451843
2,639.2564086914062,483.98199462890625,0.999998927116394,933.0936889648438,484.1707458496094,0.9999935626983643,494.8761291503906,534.8309936523438,0.9999858140945435,487.3854675292969,602.7384033203125,0.99998939037323,502.1262512207031,601.4024658203125,0.999810516834259
3,639.2564086914062,483.98199462890625,0.9999988079071045,933.0936889648438,484.1707458496094,0.9999946355819702,494.8761291503906,534.8309936523438,0.999987006187439,487.3854675292969,602.7384033203125,0.9999885559082031,502.1262512207031,601.4024658203125,0.9998064637184143
4,639.2564086914062,483.96954345703125,0.9999988079071045,933.2730712890625,484.1707458496094,0.9999932050704956,495.0928955078125,534.8301391601562,0.9999899864196777,487.48907470703125,602.7384033203125,0.9999874830245972,502.1373291015625,601.4024658203125,0.9998120665550232
5,639.2564086914062,483.96954345703125,0.999998927116394,933.2730712890625,484.1707458496094,0.999992847442627,495.17657470703125,534.8301391601562,0.9999914169311523,487.48907470703125,602.7384033203125,0.9999866485595703,502.1262512207031,601.4024658203125,0.9997946619987488
6,639.2564086914062,483.96954345703125,0.9999988079071045,933.2730712890625,484.1707458496094,0.9999938011169434,495.1910400390625,534.8301391601562,0.9999909400939941,487.48907470703125,602.7384033203125,0.9999879598617554,502.1262512207031,601.4024658203125,0.9997873902320862
7,639.275390625,483.9922180175781,0.999998927116394,933.236572265625,484.1335144042969,0.9999938011169434,495.2458190917969,534.837646484375,0.9999899864196777,487.4293212890625,602.7407836914062,0.9999898672103882,502.082763671875,601.3548583984375,0.9998015761375427
