scorer,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000
bodyparts,limb,limb,limb,Wing,Wing,Wing,WingBase,WingBase,WingBase,TailTip,TailTip,TailTip,Eye,Eye,Eye,LWood,LWood,LWood,RWood,RWood,RWood,sub1,sub1,sub1,sub2,sub2,sub2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
41,522.5941772460938,689.3178100585938,0.9992784857749939,432.28936767578125,581.7588500976562,0.999972939491272,558.0458374023438,645.9572143554688,0.9969780445098877,584.0140380859375,710.945556640625,0.9997014403343201,379.0116271972656,547.3120727539062,0.9999915361404419,573.9827270507812,466.34515380859375,0.9999877214431763,760.69091796875,454.40435791015625,0.9989782571792603,207.88157653808594,587.3320922851562,0.99996018409729,782.5318603515625,828.333984375,0.999384880065918
42,516.3060302734375,672.19287109375,0.9854947328567505,427.6510925292969,577.3363647460938,0.99991774559021,555.6680908203125,643.7158813476562,0.9980338215827942,579.9365234375,710.52734375,0.999890923500061,374.6207275390625,543.4653930664062,0.9999958276748657,573.9827270507812,466.2964172363281,0.9999879598617554,760.0737915039062,454.42218017578125,0.911652684211731,207.99620056152344,587.53564453125,0.9999643564224243,782.5318603515625,828.1587524414062,0.9993341565132141
43,498.1837158203125,655.36865234375,0.9969700574874878,424.13519287109375,572.3858032226562,0.9999099969863892,551.1934204101562,638.8087768554688,0.9983933568000793,578.5706787109375,706.4658203125,0.9999350309371948,370.6456604003906,540.8355712890625,0.9999969005584717,573.9827270507812,466.2964172363281,0.9999884366989136,759.2858276367188,454.50054931640625,0.9076753854751587,207.99859619140625,587.5505981445312,0.9999631643295288,782.5318603515625,828.0478515625,0.9993782043457031
44,484.791748046875,651.3112182617188,0.8818028569221497,419.87432861328125,568.6029052734375,0.9999500513076782,547.1292114257812,637.340087890625,0.99956876039505,576.89794921875,701.6616821289062,0.9998974800109863,367.8680725097656,538.44140625,0.9999936819076538,573.9651489257812,466.2964172363281,0.9999889135360718,756.90869140625,454.80145263671875,0.9226043224334717,208.02455139160156,587.6246948242188,0.9999651908874512,782.5318603515625,827.5853881835938,0.9994614720344543
45,464.86322021484375,650.5013427734375,0.9993913173675537,415.5065612792969,566.4627075195312,0.9999696016311646,543.4922485351562,635.2742309570312,0.9997994303703308,574.7882690429688,698.8798828125,0.9998300075531006,364.8799743652344,535.9540405273438,0.999981164932251,573.9651489257812,466.2964172363281,0.9999876022338867,754.6043090820312,454.86090087890625,0.8883166909217834,208.20310974121094,587.7078857421875,0.9999678134918213,782.4554443359375,827.5853881835938,0.9995661377906799
46,450.75762939453125,650.5013427734375,0.9999383687973022,413.46923828125,564.577880859375,0.9999592304229736,541.0397338867188,634.506103515625,0.9998121857643127,574.1597290039062,696.0775756835938,0.999909520149231,361.4319763183594,534.2410278320312,0.9999912977218628,573.9651489257812,466.2964172363281,0.9999872446060181,752.74951171875,454.9145202636719,0.6493595838546753,208.4271697998047,587.8355102539062,0.9999704360961914,782.2896118164062,827.5853881835938,0.9994458556175232
47,429.0587463378906,651.0775756835938,0.9997302889823914,411.15777587890625,563.2028198242188,0.999963641166687,537.0437622070312,631.5012817382812,0.9998499155044556,573.57568359375,694.24462890625,0.9999587535858154,359.18505859375,532.1582641601562,0.9999983310699463,573.9736938476562,466.31011962890625,0.9999878406524658,752.74951171875,455.10906982421875,0.19147874414920807,208.6427764892578,587.9642944335938,0.9999747276306152,782.26953125,827.5853881835938,0.9991852641105652
48,408.5864562988281,651.3112182617188,0.9999573230743408,407.9068603515625,563.2028198242188,0.9999547004699707,533.2921142578125,628.491943359375,0.9999834299087524,573.089111328125,692.93115234375,0.9999674558639526,356.78021240234375,530.1537475585938,0.9999985694885254,573.9736938476562,466.31011962890625,0.9999879598617554,751.906982421875,455.2293395996094,0.06823547929525375,208.85098266601562,588.1343383789062,0.9999759197235107,782.0443115234375,827.5853881835938,0.9991402626037598
49,403.74346923828125,651.7911376953125,0.9999768733978271,403.6487121582031,563.2028198242188,0.9999886751174927,528.39892578125,627.6690673828125,0.9999505281448364,570.3427734375,690.453125,0.9999477863311768,353.3995056152344,528.2311401367188,0.9999920129776001,573.9736938476562,466.31011962890625,0.9999874830245972,750.2734375,456.03009033203125,0.006463407073169947,209.1640167236328,588.1480712890625,0.9999793767929077,781.9387817382812,827.5598754882812,0.9991408586502075
50,402.92034912109375,652.2237548828125,0.99997878074646,400.0289611816406,562.8165893554688,0.9999836683273315,524.3427124023438,627.4303588867188,0.9999076128005981,566.4002075195312,688.4248657226562,0.9999692440032959,350.6884460449219,526.264892578125,0.999968409538269,573.9736938476562,466.31011962890625,0.9999874830245972,750.2734375,456.21343994140625,0.03994021564722061,209.280029296875,588.3397827148438,0.9999799728393555,781.9387817382812,827.2115478515625,0.9993194341659546
51,402.92034912109375,652.3236083984375,0.9999780654907227,397.02740478515625,562.8165893554688,0.99996018409729,522.0477294921875,626.063720703125,0.9999387264251709,563.0385131835938,688.32373046875,0.9999748468399048,347.9002685546875,525.4478149414062,0.9999376535415649,573.9736938476562,466.3123474121094,0.9999872446060181,778.7415771484375,828.9085693359375,0.013718266040086746,209.32846069335938,588.6220703125,0.9999802112579346,781.9387817382812,826.9260864257812,0.9993810653686523
52,402.9454040527344,652.3699951171875,0.9999744892120361,394.411865234375,562.8165893554688,0.999951958656311,520.1453857421875,626.063720703125,0.9999629259109497,558.8062744140625,687.2232666015625,0.9998487234115601,344.66937255859375,523.8041381835938,0.9999864101409912,573.9757080078125,466.2679443359375,0.9999876022338867,778.7415771484375,828.7719116210938,0.00766632379963994,209.32846069335938,589.0150756835938,0.9999798536300659,782.0443115234375,826.8657836914062,0.9993354678153992
53,402.9454040527344,652.3699951171875,0.9999735355377197,391.2333984375,560.8677368164062,0.9999589920043945,517.9025268554688,626.063720703125,0.9999810457229614,553.8157958984375,685.8070678710938,0.9998571872711182,340.9593505859375,522.2847290039062,0.9999964237213135,573.9865112304688,466.2679443359375,0.9999880790710449,778.7415771484375,828.7719116210938,0.00705734035000205,209.32846069335938,589.0341796875,0.9999778270721436,782.1687622070312,826.8261108398438,0.9993947744369507
54,402.9454040527344,652.507568359375,0.9999744892120361,388.1617736816406,559.920166015625,0.9999725818634033,514.268310546875,625.197998046875,0.9999648332595825,550.8861083984375,685.3853149414062,0.9999758005142212,338.5567626953125,520.0415649414062,0.9999958276748657,573.9874877929688,466.2679443359375,0.9999872446060181,778.7415771484375,828.7719116210938,0.005876342300325632,209.14434814453125,589.0341796875,0.9999765157699585,782.1687622070312,826.8261108398438,0.9996108412742615
55,402.9454040527344,652.7823486328125,0.9999747276306152,385.6261291503906,557.501953125,0.9999332427978516,511.54998779296875,624.1319580078125,0.999845027923584,547.1878051757812,683.637451171875,0.9999854564666748,335.8630065917969,518.2744750976562,0.9999918937683105,574.009765625,466.2679443359375,0.999987006187439,727.84619140625,457.4571533203125,0.04493287205696106,208.99176025390625,589.0150756835938,0.9999746084213257,782.1687622070312,826.6507568359375,0.9995303153991699
56,402.73846435546875,653.0455932617188,0.9999750852584839,381.5220947265625,554.2538452148438,0.9997037053108215,508.7802734375,622.381591796875,0.9996387958526611,544.8463745117188,681.2535400390625,0.9999607801437378,333.0979309082031,517.1284790039062,0.9999814033508301,574.009765625,466.2679443359375,0.9999871253967285,724.67626953125,457.3487548828125,0.011127212084829807,208.84637451171875,588.8795776367188,0.9999746084213257,782.1718139648438,826.5235595703125,0.9996852874755859
57,402.1285705566406,653.0455932617188,0.9999728202819824,377.9501647949219,550.8870239257812,0.9999074935913086,506.0039978027344,620.254150390625,0.9994103908538818,543.071044921875,679.7850341796875,0.9999600648880005,331.29595947265625,514.2491455078125,0.9999872446060181,574.009765625,466.2265930175781,0.9999871253967285,724.67626953125,457.3487548828125,0.00815981812775135,208.84637451171875,588.8187255859375,0.9999741315841675,782.0973510742188,826.3572387695312,0.9996724128723145
58,401.4845886230469,653.0455932617188,0.9999669790267944,374.9969177246094,546.9183349609375,0.9999707937240601,503.9311218261719,618.46533203125,0.9996415376663208,541.9837036132812,677.9164428710938,0.9999769926071167,329.4943542480469,510.07391357421875,0.9999649524688721,573.9620361328125,466.2384948730469,0.9999867677688599,722.4191284179688,457.4571533203125,0.013394416309893131,208.82786560058594,588.75341796875,0.9999771118164062,782.0973510742188,826.3572387695312,0.9996869564056396
59,401.2693786621094,652.8471069335938,0.9999642372131348,373.0981140136719,545.2828369140625,0.9999865293502808,501.44244384765625,618.1610717773438,0.9998372793197632,538.6806030273438,676.935302734375,0.9999713897705078,326.8800354003906,507.12261962890625,0.999995231628418,573.9620361328125,466.28509521484375,0.9999874830245972,722.4191284179688,457.5953674316406,0.006172521505504847,208.82786560058594,588.7174072265625,0.9999783039093018,782.1154174804688,826.5235595703125,0.9996951818466187
60,400.9086608886719,652.8229370117188,0.9999698400497437,371.83740234375,542.6983032226562,0.9999643564224243,496.8492431640625,618.1610717773438,0.9999028444290161,535.2847290039062,676.9345092773438,0.9999817609786987,324.424560546875,504.07763671875,0.9999963045120239,573.9620361328125,466.28509521484375,0.9999865293502808,778.581787109375,828.5050659179688,0.011454116553068161,208.8851776123047,588.5692138671875,0.9999786615371704,782.1718139648438,826.5235595703125,0.9996532201766968
61,400.771240234375,652.6111450195312,0.9999654293060303,369.719482421875,541.3343505859375,0.99994957447052,493.2991943359375,618.1610717773438,0.9997257590293884,530.750244140625,676.568603515625,0.9999901056289673,322.271484375,501.7844543457031,0.9999971389770508,573.9581298828125,466.2677917480469,0.9999868869781494,778.6070556640625,828.6344604492188,0.005879689007997513,209.03756713867188,588.5463256835938,0.9999815225601196,782.4628295898438,826.5241088867188,0.9995965361595154
62,400.7007751464844,652.5903930664062,0.9999582767486572,367.624755859375,539.3502197265625,0.999921441078186,490.7564392089844,618.7525634765625,0.9998243451118469,527.47021484375,675.2634887695312,0.9999734163284302,319.2068786621094,499.63446044921875,0.9999841451644897,573.9581298828125,466.2677917480469,0.9999877214431763,778.6070556640625,828.6344604492188,0.00589398480951786,209.06764221191406,588.3386840820312,0.9999828338623047,782.4628295898438,826.5241088867188,0.999630331993103
63,400.657958984375,652.5532836914062,0.999961256980896,365.56390380859375,538.4361572265625,0.9998056292533875,488.59466552734375,619.4925537109375,0.999858021736145,525.3826904296875,673.9475708007812,0.9999512434005737,316.39044189453125,497.5724792480469,0.9999842643737793,573.9581298828125,466.2677917480469,0.9999861717224121,778.6268310546875,828.6344604492188,0.005705547519028187,209.06764221191406,588.262451171875,0.9999836683273315,782.4628295898438,826.4816284179688,0.9996552467346191
64,400.7007751464844,652.3526611328125,0.9999548196792603,363.603515625,537.7252807617188,0.9998601675033569,483.14892578125,619.4925537109375,0.9999109506607056,522.0597534179688,673.7499389648438,0.9999139308929443,314.0032958984375,495.7486267089844,0.9999740123748779,573.9568481445312,466.2502746582031,0.9999877214431763,778.6281127929688,828.5877075195312,0.006261209491640329,209.06365966796875,588.1658935546875,0.9999841451644897,782.2334594726562,826.3626098632812,0.9997238516807556
65,400.771240234375,652.2333984375,0.9999374151229858,361.189697265625,536.8063354492188,0.9999014139175415,477.103271484375,619.4925537109375,0.9997438788414001,517.6470947265625,673.7499389648438,0.999941349029541,311.8963928222656,494.35809326171875,0.9999737739562988,573.8919677734375,466.2502746582031,0.9999865293502808,778.6281127929688,828.5877075195312,0.005741902161389589,209.06764221191406,588.1288452148438,0.9999834299087524,782.2334594726562,826.3626098632812,0.9997269511222839
66,401.25164794921875,652.011962890625,0.9999363422393799,359.0881652832031,536.013427734375,0.9999657869338989,473.4508361816406,618.710693359375,0.9996765851974487,509.8558654785156,673.7499389648438,0.9998131394386292,310.62164306640625,492.80084228515625,0.9999903440475464,573.8624877929688,466.24188232421875,0.999984860420227,778.6268310546875,828.5716552734375,0.006334258709102869,209.06764221191406,588.1262817382812,0.9999845027923584,782.1671142578125,826.3590698242188,0.999767005443573
67,401.3753356933594,651.8876342773438,0.9999362230300903,357.7560119628906,534.5709228515625,0.9999840259552002,469.7764892578125,618.5383911132812,0.9997395873069763,503.2270812988281,677.22412109375,0.9999430179595947,308.56292724609375,490.51312255859375,0.999992847442627,573.8624877929688,466.24188232421875,0.9999849796295166,778.6962890625,828.5716552734375,0.005800321232527494,209.06365966796875,588.0366821289062,0.9999850988388062,782.025390625,826.3590698242188,0.9996826648712158
68,401.60198974609375,651.7620239257812,0.9999425411224365,356.4896240234375,532.9500732421875,0.9999889135360718,464.9239196777344,618.5383911132812,0.9995473027229309,498.2886657714844,677.9977416992188,0.9999583959579468,306.7497863769531,487.6589660644531,0.9999923706054688,573.8624877929688,466.24188232421875,0.999984860420227,778.6565551757812,828.5554809570312,0.005937631707638502,209.11842346191406,587.940185546875,0.9999850988388062,782.1375732421875,826.2838134765625,0.9997381567955017
69,401.8865661621094,651.5733032226562,0.9999423027038574,355.1210632324219,531.2355346679688,0.9999861717224121,461.40667724609375,618.710693359375,0.997596800327301,493.300048828125,678.3773193359375,0.9998239874839783,304.9004821777344,485.10577392578125,0.9999935626983643,573.61962890625,466.24188232421875,0.9999867677688599,778.6565551757812,828.5554809570312,0.0061236717738211155,209.11842346191406,587.8486328125,0.9999850988388062,782.1375732421875,826.2724609375,0.9997819066047668
70,402.4756164550781,651.2391967773438,0.999954342842102,354.0039367675781,529.3756713867188,0.999962329864502,458.41363525390625,618.2678833007812,0.9965085387229919,490.0605773925781,678.3773193359375,0.9998999834060669,303.42181396484375,481.8307800292969,0.9999779462814331,573.61962890625,466.24188232421875,0.9999860525131226,778.6565551757812,828.5263061523438,0.006331405136734247,209.03421020507812,587.8345336914062,0.9999856948852539,782.1165771484375,826.226318359375,0.9997414946556091
71,402.7088317871094,651.0762329101562,0.9999593496322632,353.2284240722656,527.5233154296875,0.999894380569458,455.97930908203125,618.2678833007812,0.9860680103302002,487.5697937011719,678.3773193359375,0.9999675750732422,302.4582214355469,479.03369140625,0.9999250173568726,573.5961303710938,466.2372741699219,0.9999847412109375,778.669921875,828.5554809570312,0.006598274223506451,209.03421020507812,587.78369140625,0.999985933303833,781.976318359375,826.2171630859375,0.9997327923774719
72,403.0796203613281,650.738037109375,0.9999605417251587,352.0047302246094,524.8905639648438,0.9997851252555847,453.3315124511719,618.2678833007812,0.9825289249420166,485.3053283691406,676.7941284179688,0.9999866485595703,302.0628967285156,477.4668273925781,0.9999375343322754,573.61962890625,466.2372741699219,0.9999853372573853,778.6565551757812,828.5554809570312,0.006868359167128801,209.03421020507812,587.6951904296875,0.999985933303833,782.1165771484375,826.226318359375,0.9996888637542725
73,403.40179443359375,650.0849609375,0.9999574422836304,350.9393615722656,522.5848999023438,0.9996669292449951,452.1065673828125,617.31298828125,0.9904277324676514,482.657958984375,676.3983154296875,0.9999890327453613,301.3048095703125,476.8489685058594,0.9999161958694458,573.61962890625,466.24432373046875,0.9999833106994629,778.669921875,828.55029296875,0.006021423730999231,209.0286102294922,587.5369873046875,0.9999858140945435,781.976318359375,826.226318359375,0.9997746348381042
74,403.44036865234375,649.7076416015625,0.9999476671218872,349.6861572265625,521.5692138671875,0.9997941851615906,450.16131591796875,615.9083862304688,0.9809492230415344,480.27886962890625,675.0970458984375,0.999975323677063,300.29473876953125,475.24945068359375,0.9999228715896606,573.555908203125,466.24432373046875,0.9999816417694092,778.669921875,828.55029296875,0.005666396114975214,208.91384887695312,587.4223022460938,0.999984622001648,781.976318359375,826.20703125,0.9997566342353821
75,403.6907958984375,649.4407348632812,0.9999394416809082,349.45245361328125,520.1255493164062,0.9998998641967773,448.1000671386719,613.425537109375,0.9289233684539795,477.11138916015625,672.4568481445312,0.9999009370803833,299.05560302734375,473.70166015625,0.9999221563339233,573.5543212890625,466.24432373046875,0.9999799728393555,778.669921875,828.55029296875,0.0060175261460244656,208.9085235595703,587.363525390625,0.9999855756759644,781.976318359375,826.20703125,0.9998070597648621
76,403.78009033203125,648.2734985351562,0.9999557733535767,348.81585693359375,519.2228393554688,0.99992835521698,446.5252990722656,609.7494506835938,0.8326209783554077,473.7177734375,670.8717041015625,0.9998584985733032,298.55596923828125,472.26385498046875,0.9999245405197144,573.4680786132812,466.3410339355469,0.999981164932251,778.6334228515625,828.4699096679688,0.0060839601792395115,208.86868286132812,587.3308715820312,0.9999852180480957,781.7941284179688,826.20703125,0.9997897744178772
77,403.78009033203125,647.3932495117188,0.9999690055847168,348.4335632324219,518.5567626953125,0.9999328851699829,444.28399658203125,608.214111328125,0.7086676359176636,472.0545654296875,670.7931518554688,0.9999245405197144,298.11468505859375,471.5260009765625,0.9999456405639648,573.437255859375,466.3410339355469,0.9999794960021973,771.7155151367188,466.5009765625,0.005953687243163586,208.8273468017578,587.3308715820312,0.999984860420227,781.5909423828125,826.1583862304688,0.9997656941413879
78,403.8564758300781,647.0990600585938,0.9999699592590332,347.425537109375,518.0045166015625,0.9999313354492188,442.9512939453125,606.2488403320312,0.4567437171936035,471.22576904296875,670.4265747070312,0.9999377727508545,297.8022766113281,470.6067810058594,0.9999604225158691,573.2144775390625,466.36541748046875,0.9999814033508301,574.217529296875,466.5009765625,0.0062421588227152824,208.77288818359375,587.1824951171875,0.9999839067459106,781.6348266601562,826.1583862304688,0.999798595905304
79,403.8567199707031,646.8057250976562,0.999976634979248,347.0906677246094,517.6978759765625,0.9999240636825562,441.1878967285156,600.3986206054688,0.4000427722930908,470.953857421875,670.4265747070312,0.9999316930770874,297.0785217285156,470.2892761230469,0.9999668598175049,573.1365356445312,466.39166259765625,0.9999792575836182,574.217529296875,466.4540100097656,0.013259373605251312,208.77288818359375,587.1824951171875,0.9999833106994629,781.7941284179688,826.1583862304688,0.9998301267623901
80,403.8564758300781,646.8057250976562,0.99997878074646,346.962158203125,517.6978759765625,0.9999287128448486,440.8600158691406,600.3302001953125,0.3103785812854767,470.9251708984375,670.4265747070312,0.9999445676803589,296.88555908203125,470.10400390625,0.999970555305481,572.8345947265625,466.39166259765625,0.9999701976776123,762.86279296875,452.8443908691406,0.00871647521853447,208.77288818359375,587.1375732421875,0.9999845027923584,781.7902221679688,826.1434936523438,0.9998098015785217
81,403.7632141113281,646.7188110351562,0.9999746084213257,346.4427490234375,517.6978759765625,0.9999215602874756,440.7825927734375,599.9911499023438,0.24211911857128143,470.79400634765625,670.6185913085938,0.9999521970748901,296.8763122558594,470.0982360839844,0.9999687671661377,572.8153686523438,466.38775634765625,0.9999642372131348,763.1913452148438,452.5426025390625,0.47888535261154175,208.77288818359375,587.119140625,0.9999850988388062,781.6348266601562,826.099365234375,0.9997943043708801
82,403.7632141113281,646.8057250976562,0.9999768733978271,346.1936340332031,517.7469482421875,0.9999173879623413,440.60784912109375,599.9911499023438,0.21967454254627228,470.79400634765625,670.6185913085938,0.9999600648880005,296.7657165527344,470.0982360839844,0.9999732971191406,572.8153686523438,466.41070556640625,0.9999659061431885,763.1913452148438,452.5426025390625,0.998927652835846,208.77288818359375,587.119140625,0.9999841451644897,781.786376953125,826.099365234375,0.9998130202293396
83,403.5885925292969,646.930419921875,0.9999791383743286,345.5972900390625,517.8882446289062,0.9999121427536011,440.60784912109375,599.9911499023438,0.10180755704641342,470.79400634765625,670.6727294921875,0.9999570846557617,296.7657165527344,470.10400390625,0.9999774694442749,572.8345947265625,466.4478759765625,0.9999717473983765,763.1913452148438,452.43084716796875,0.9998061060905457,208.54827880859375,587.006591796875,0.9999819993972778,781.786376953125,826.03515625,0.9998354911804199
84,403.5885925292969,646.996826171875,0.9999781847000122,345.3716735839844,517.9747314453125,0.9999047517776489,440.60784912109375,607.717041015625,0.07167581468820572,471.04351806640625,670.7548828125,0.9999425411224365,296.7657165527344,470.2311706542969,0.9999758005142212,572.9231567382812,466.4478759765625,0.9999713897705078,763.0764770507812,452.5426025390625,0.9997832179069519,208.54827880859375,587.006591796875,0.9999814033508301,781.6505126953125,826.03515625,0.9998557567596436
85,403.5885925292969,647.3974609375,0.9999785423278809,345.2961730957031,518.2251586914062,0.999900221824646,442.0270690917969,609.6463012695312,0.14838403463363647,471.4830627441406,670.7999877929688,0.9999316930770874,296.9775390625,470.8065490722656,0.9999681711196899,573.3363037109375,466.54559326171875,0.9999699592590332,763.0764770507812,452.5426025390625,0.9998575448989868,208.54827880859375,586.9661865234375,0.9999815225601196,781.6505126953125,826.03515625,0.9998230338096619
86,403.6060791015625,647.3974609375,0.9999799728393555,345.05560302734375,519.1199951171875,0.9998812675476074,442.5323791503906,610.0437622070312,0.13027365505695343,471.5645751953125,670.9041748046875,0.9999358654022217,297.1912841796875,471.1962890625,0.999948263168335,573.4443359375,466.54559326171875,0.9999692440032959,763.0430908203125,452.43084716796875,0.9999147653579712,208.52845764160156,586.9052124023438,0.9999831914901733,781.6505126953125,826.03515625,0.9997988343238831
87,403.6239013671875,647.5540771484375,0.9999806880950928,344.8974914550781,519.1651611328125,0.9998738765716553,443.0304870605469,611.5635986328125,0.18458914756774902,471.65655517578125,671.3202514648438,0.9999446868896484,297.2723693847656,471.2220458984375,0.9999490976333618,573.5470581054688,466.54559326171875,0.9999672174453735,762.6941528320312,452.4833984375,0.9999415874481201,208.52845764160156,586.7947998046875,0.9999828338623047,781.6211547851562,826.03515625,0.9998151659965515
88,403.6239013671875,647.62841796875,0.9999839067459106,344.68902587890625,519.4677124023438,0.9998664855957031,444.28021240234375,614.2260131835938,0.31444475054740906,472.0666198730469,671.3207397460938,0.999901294708252,297.7778625488281,471.29150390625,0.9999449253082275,573.8350219726562,466.36395263671875,0.999976396560669,762.1056518554688,452.81048583984375,0.9999487400054932,208.52845764160156,586.7947998046875,0.9999797344207764,781.6051025390625,826.0604858398438,0.9998564720153809
89,403.6239013671875,647.631103515625,0.9999817609786987,344.6281433105469,520.1841430664062,0.9998315572738647,445.2692565917969,614.7809448242188,0.6022343635559082,472.59783935546875,671.3207397460938,0.999884843826294,298.0565490722656,471.6559143066406,0.999940037727356,574.1712036132812,466.3595886230469,0.9999662637710571,761.7581787109375,452.81048583984375,0.9999539852142334,208.5172119140625,586.7947998046875,0.9999799728393555,781.6051025390625,826.0604858398438,0.9998596906661987
90,403.5940856933594,647.885498046875,0.9999769926071167,344.5853576660156,520.9921875,0.9997830986976624,445.94500732421875,614.7809448242188,0.7533655166625977,472.7335510253906,671.3202514648438,0.9998247027397156,298.3377380371094,472.3971862792969,0.9999127388000488,574.1712036132812,466.3497009277344,0.9999254941940308,761.7581787109375,452.934326171875,0.9999648332595825,208.49539184570312,586.7472534179688,0.9999805688858032,781.5563354492188,825.8812866210938,0.9998039603233337
91,403.5940856933594,647.885498046875,0.9999715089797974,344.5433349609375,521.7146606445312,0.9997088313102722,446.0216369628906,614.7809448242188,0.585031270980835,472.7335510253906,670.93212890625,0.9995330572128296,299.5638122558594,473.8218078613281,0.9999281167984009,574.1712036132812,466.3440856933594,0.9999220371246338,761.7581787109375,452.96160888671875,0.9999709129333496,208.49539184570312,586.7472534179688,0.9999804496765137,781.4852294921875,825.8812866210938,0.9998109936714172
92,403.5940856933594,647.885498046875,0.9999688863754272,343.95587158203125,522.3177490234375,0.9997826218605042,446.34930419921875,612.2484741210938,0.5087574124336243,472.7335510253906,670.2966918945312,0.9986578226089478,303.3188171386719,475.3852844238281,0.9999732971191406,571.3779296875,466.33599853515625,0.9999270439147949,761.7832641601562,453.01007080078125,0.9999760389328003,208.49539184570312,586.734375,0.9999779462814331,781.5529174804688,825.9408569335938,0.9998470544815063
93,403.7265625,647.8740234375,0.9999697208404541,343.8967590332031,523.7044677734375,0.9997169375419617,446.38653564453125,610.8720092773438,0.3631727397441864,472.05206298828125,668.7028198242188,0.9979477524757385,309.610107421875,478.3270263671875,0.9999793767929077,567.9782104492188,466.3440856933594,0.9998378753662109,762.1790161132812,453.0359802246094,0.9999783039093018,208.47067260742188,586.734375,0.9999781847000122,781.4852294921875,825.9408569335938,0.9998713731765747
94,403.7265625,647.8740234375,0.9999629259109497,343.8967590332031,525.5612182617188,0.9998205304145813,447.3832702636719,610.833740234375,0.5091460943222046,472.045166015625,666.844970703125,0.9897305965423584,316.263671875,479.80169677734375,0.9999425411224365,565.3143310546875,466.3497009277344,0.9993498921394348,762.8036499023438,453.0595703125,0.9999756813049316,208.47067260742188,586.734375,0.9999755620956421,781.4852294921875,825.9408569335938,0.999847412109375
95,403.7265625,647.8316650390625,0.9999562501907349,343.8967590332031,528.4948120117188,0.9999662637710571,447.98468017578125,609.975341796875,0.4333983063697815,472.045166015625,663.013671875,0.7475782036781311,320.5648193359375,483.9640808105469,0.9999866485595703,565.3143310546875,466.33599853515625,0.9817326664924622,762.8036499023438,453.1946716308594,0.9999728202819824,208.54837036132812,586.7606201171875,0.9999768733978271,781.4852294921875,825.9408569335938,0.9998506307601929
96,403.6488342285156,647.8316650390625,0.9999469518661499,344.5634765625,529.5133666992188,0.9999618530273438,448.359375,609.9365844726562,0.47360959649086,472.045166015625,662.0654296875,0.9346176981925964,323.4624938964844,486.99365234375,0.9999862909317017,565.3143310546875,466.33599853515625,0.014031292870640755,762.8036499023438,453.1946716308594,0.9999727010726929,208.5742645263672,586.9556274414062,0.9999791383743286,781.3952026367188,825.9408569335938,0.999845027923584
97,403.5755615234375,647.8740234375,0.9999401569366455,346.02642822265625,531.069580078125,0.9999494552612305,448.5093078613281,609.9365844726562,0.4585331380367279,470.9289855957031,661.0663452148438,0.9514373540878296,324.01446533203125,491.276123046875,0.9999688863754272,759.760986328125,450.8077392578125,0.0037591082509607077,762.878662109375,453.2540283203125,0.9999676942825317,208.5977783203125,586.9733276367188,0.9999769926071167,781.2890014648438,825.8054809570312,0.9998842477798462
