scorer,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000,DLC_resnet50_ElizabethDavoli_22.5_FlatJan11shuffle1_500000
8,574.4593505859375,649.4616088867188,0.9993032217025757,585.6883544921875,601.2118530273438,0.9998524188995361,640.7460327148438,644.397705078125,0.9999948740005493,665.986328125,680.693115234375,0.9999672174453735,561.1382446289062,577.2354125976562,0.9999982118606567,498.9292297363281,490.2403259277344,0.9999938011169434,602.5195922851562,490.6195068359375,0.999907374382019,286.32080078125,513.249267578125,0.9999892711639404,598.5017700195312,664.8231811523438,0.6415372490882874
9,572.02587890625,648.9549560546875,0.9994730353355408,581.5405883789062,600.0296020507812,0.999980092048645,638.8809814453125,642.427490234375,0.9999810457229614,663.1146850585938,679.3278198242188,0.9999847412109375,556.9758911132812,575.0274047851562,0.9999878406524658,498.9128723144531,490.2456359863281,0.9999940395355225,602.5195922851562,490.6258850097656,0.9999034404754639,286.32080078125,513.249267578125,0.9999897480010986,598.5943603515625,664.8231811523438,0.5747418403625488
10,569.5852661132812,648.1324462890625,0.9993996620178223,577.4483642578125,597.3637084960938,0.9999924898147583,636.2482299804688,639.6287231445312,0.9999755620956421,660.5113525390625,677.2591552734375,0.9999964237213135,553.1080322265625,572.0588989257812,0.9999910593032837,498.8727111816406,490.26031494140625,0.9999940395355225,602.5195922851562,490.6274719238281,0.9999046325683594,286.32080078125,513.2406005859375,0.9999889135360718,599.0125732421875,664.8231811523438,0.7798700332641602
11,566.0422973632812,646.9346313476562,0.9998036026954651,574.1284790039062,595.1098022460938,0.9999698400497437,634.0946044921875,638.5067138671875,0.9999537467956543,658.1617431640625,675.180419921875,0.9999973773956299,550.1682739257812,569.7850341796875,0.999997615814209,498.8577575683594,490.26031494140625,0.9999940395355225,602.458251953125,490.6339111328125,0.9999080896377563,286.25457763671875,513.2406005859375,0.9999879598617554,600.2398681640625,665.7815551757812,0.9137951135635376
12,564.7318725585938,646.6188354492188,0.9999463558197021,571.6045532226562,593.3113403320312,0.9999376535415649,632.1913452148438,637.8349609375,0.9999450445175171,656.7686767578125,673.3527221679688,0.9999932050704956,547.4114379882812,567.6654052734375,0.9999977350234985,498.8489074707031,490.28076171875,0.9999940395355225,602.458251953125,490.6444396972656,0.9999059438705444,286.25457763671875,513.2173461914062,0.9999878406524658,600.2689819335938,665.9100952148438,0.9991471767425537
13,564.708740234375,646.5438842773438,0.9999557733535767,568.6593627929688,592.4075927734375,0.9999589920043945,630.1629638671875,636.472900390625,0.9999701976776123,655.3720703125,670.9087524414062,0.9999576807022095,544.837158203125,565.8731689453125,0.9999977350234985,498.8489074707031,490.28271484375,0.999994158744812,602.4173583984375,490.64715576171875,0.9999030828475952,286.20440673828125,513.2122802734375,0.9999884366989136,600.5624389648438,665.96826171875,0.9998008608818054
14,563.8516235351562,646.1432495117188,0.9998902082443237,565.9503173828125,591.3755493164062,0.9999854564666748,628.139404296875,635.1181640625,0.9999786615371704,653.0859985351562,668.67333984375,0.9999260902404785,542.927978515625,564.5671997070312,0.9999957084655762,498.83795166015625,490.3124694824219,0.9999942779541016,602.4173583984375,490.6521911621094,0.9999023675918579,286.20440673828125,513.2122802734375,0.9999886751174927,600.5624389648438,665.96826171875,0.9998061060905457
15,563.8516235351562,646.1432495117188,0.9996235370635986,563.4237060546875,590.101806640625,0.9999806880950928,626.1148071289062,634.125244140625,0.9999690055847168,649.6763305664062,666.936279296875,0.9999507665634155,540.384033203125,563.3504638671875,0.9999964237213135,498.83795166015625,490.3204650878906,0.9999943971633911,602.4173583984375,490.66265869140625,0.9999057054519653,286.20440673828125,513.21533203125,0.9999879598617554,600.5624389648438,665.96826171875,0.9998466968536377
16,563.8516235351562,646.1432495117188,0.999556839466095,561.916259765625,588.7118530273438,0.9999756813049316,623.5223999023438,633.43212890625,0.9998929500579834,645.784423828125,665.8275756835938,0.9999897480010986,538.5220947265625,561.6336669921875,0.9999963045120239,498.86529541015625,490.3315124511719,0.9999942779541016,602.4173583984375,490.6636657714844,0.9999064207077026,286.20440673828125,513.21533203125,0.9999873638153076,600.383544921875,665.7877197265625,0.9998619556427002
17,565.7754516601562,646.3438720703125,0.9996529817581177,560.1336669921875,587.1160278320312,0.9999674558639526,620.4608154296875,633.039794921875,0.999862790107727,642.6241455078125,665.291748046875,0.9999901056289673,536.5231323242188,560.610107421875,0.9999978542327881,498.9004211425781,490.3594665527344,0.9999943971633911,602.4173583984375,490.6803894042969,0.9999059438705444,286.20440673828125,513.21533203125,0.999988317489624,599.9896850585938,665.444091796875,0.9998668432235718
18,566.7789916992188,646.9501953125,0.9995100498199463,558.4816284179688,586.0638427734375,0.9999332427978516,617.2144775390625,631.4000244140625,0.9999233484268188,639.9605102539062,664.822265625,0.9999794960021973,535.3185424804688,559.497314453125,0.9999984502792358,498.90765380859375,490.36053466796875,0.9999946355819702,602.3964233398438,490.68218994140625,0.9999028444290161,286.2375793457031,513.2317504882812,0.9999885559082031,599.8460083007812,665.3486938476562,0.9998455047607422
19,568.7314453125,649.4118041992188,0.9966692328453064,556.5217895507812,584.6904296875,0.9998645782470703,615.3010864257812,630.0010375976562,0.9999744892120361,637.4317626953125,663.487548828125,0.999984860420227,533.7911376953125,558.2415771484375,0.9999973773956299,498.95501708984375,490.372314453125,0.9999946355819702,602.3964233398438,490.6946105957031,0.9999005794525146,286.2375793457031,513.2317504882812,0.999988317489624,599.8335571289062,665.3331909179688,0.9998140931129456
20,568.85009765625,649.5368041992188,0.9992064833641052,554.6769409179688,582.8723754882812,0.9999336004257202,611.87548828125,628.683837890625,0.9999933242797852,634.376220703125,661.676513671875,0.9999914169311523,532.238525390625,557.202880859375,0.9999977350234985,498.97900390625,490.372314453125,0.9999946355819702,602.41259765625,490.6946105957031,0.9999055862426758,286.2375793457031,513.2317504882812,0.9999884366989136,599.8335571289062,665.216552734375,0.9997161030769348
21,568.85009765625,649.5786743164062,0.999749481678009,551.1256713867188,581.2427978515625,0.9999760389328003,608.6497802734375,627.6557006835938,0.9999911785125732,631.3660278320312,660.6634521484375,0.9999898672103882,530.762939453125,556.54296875,0.9999972581863403,498.98333740234375,490.4011535644531,0.9999945163726807,602.41259765625,490.7033386230469,0.9999066591262817,286.2375793457031,513.2223510742188,0.9999873638153076,599.8335571289062,664.8164672851562,0.9997321963310242
22,569.0223999023438,649.5786743164062,0.9998037219047546,548.594970703125,580.64013671875,0.9999916553497314,605.58544921875,626.8096313476562,0.9999740123748779,627.9189453125,659.465087890625,0.9999963045120239,529.4992065429688,555.539794921875,0.9999961853027344,499.0032043457031,490.4395446777344,0.9999945163726807,602.41259765625,490.7033386230469,0.999907374382019,286.2375793457031,513.2223510742188,0.9999871253967285,599.8335571289062,664.8164672851562,0.9996544122695923
23,569.0223999023438,649.4118041992188,0.999816358089447,546.528076171875,579.6814575195312,0.999995231628418,602.7025146484375,625.4935913085938,0.9999710321426392,625.1888427734375,658.1803588867188,0.9999946355819702,528.2138671875,554.5003051757812,0.9999916553497314,499.00390625,490.4396057128906,0.9999946355819702,602.477783203125,490.7033386230469,0.9999011754989624,286.19122314453125,513.218994140625,0.9999885559082031,599.82177734375,664.8164672851562,0.9996621608734131
24,569.0379028320312,649.4044799804688,0.9997827410697937,544.8076171875,579.1488037109375,0.9999940395355225,600.0300903320312,624.7366943359375,0.9999878406524658,622.7850952148438,657.1621704101562,0.9999805688858032,527.237548828125,553.4845581054688,0.9999814033508301,499.0303649902344,490.4421081542969,0.9999946355819702,602.477783203125,490.7084045410156,0.9998981952667236,286.19122314453125,513.2223510742188,0.9999895095825195,599.82177734375,665.0667114257812,0.9997397065162659
25,569.8712158203125,649.4044799804688,0.9996980428695679,541.9740600585938,578.0145874023438,0.9999747276306152,596.4029541015625,624.2152099609375,0.9999957084655762,619.6873779296875,656.5247192382812,0.999962568283081,525.0055541992188,552.53173828125,0.9999778270721436,499.052001953125,490.4421081542969,0.9999943971633911,602.477783203125,490.7084045410156,0.9999051094055176,286.19122314453125,513.2223510742188,0.9999878406524658,599.8203125,665.0667114257812,0.9997944235801697
26,569.8842163085938,649.4044799804688,0.9997242093086243,539.7772216796875,576.6085205078125,0.9999529123306274,592.91064453125,624.0897827148438,0.9999899864196777,617.0120239257812,654.6317749023438,0.9998958110809326,522.4585571289062,551.4929809570312,0.9999880790710449,499.071533203125,490.4875183105469,0.9999945163726807,602.477783203125,490.68365478515625,0.9999098777770996,286.19122314453125,513.2467041015625,0.9999872446060181,599.4546508789062,665.0667114257812,0.9998243451118469
27,571.1439819335938,649.4044799804688,0.9997568726539612,536.8193359375,574.7872924804688,0.999889612197876,590.9373168945312,623.6057739257812,0.9999675750732422,614.2645874023438,654.0654907226562,0.9999709129333496,519.8907470703125,549.855712890625,0.9999983310699463,499.1479187011719,490.5234680175781,0.9999947547912598,602.477783203125,490.6820983886719,0.999908447265625,286.19122314453125,513.24755859375,0.9999879598617554,598.9633178710938,664.8765258789062,0.999783456325531
28,572.01416015625,649.2083129882812,0.9998062252998352,534.3809814453125,573.8833618164062,0.9999639987945557,588.6038818359375,622.4114990234375,0.9999626874923706,611.5589599609375,653.1129760742188,0.9999836683273315,517.08056640625,548.035888671875,0.9999995231628418,499.2307434082031,490.56378173828125,0.9999948740005493,602.4788208007812,490.6820983886719,0.9999041557312012,286.3399963378906,513.24755859375,0.9999895095825195,598.691162109375,664.3287353515625,0.9996452331542969
29,572.2470092773438,648.9196166992188,0.999954104423523,532.2568359375,572.6209716796875,0.999982476234436,586.183837890625,620.7409057617188,0.9998782873153687,609.4611206054688,651.2822875976562,0.9999682903289795,513.4530639648438,545.7430419921875,0.9999990463256836,499.2307434082031,490.6022033691406,0.999995231628418,602.4788208007812,490.6820983886719,0.9998980760574341,286.3399963378906,513.24755859375,0.9999898672103882,598.691162109375,664.1943359375,0.999652624130249
30,572.2470092773438,648.3997192382812,0.9999722242355347,528.6859130859375,570.6527709960938,0.9999639987945557,583.7515258789062,617.1691284179688,0.9999574422836304,606.3980102539062,648.7236328125,0.9999232292175293,509.161865234375,543.95849609375,0.9999949932098389,499.30340576171875,490.6066589355469,0.9999951124191284,602.4788208007812,490.6820983886719,0.9999071359634399,286.3399963378906,513.2501831054688,0.9999889135360718,598.691162109375,664.1642456054688,0.9996755123138428
31,572.151611328125,646.9055786132812,0.9999630451202393,525.8610229492188,568.0211181640625,0.9999252557754517,582.7740478515625,614.88330078125,0.9999872446060181,605.5394897460938,646.2297973632812,0.9999285936355591,505.4076232910156,541.3922119140625,0.9999903440475464,499.37408447265625,490.6484069824219,0.9999949932098389,602.4788208007812,490.6888122558594,0.9999110698699951,286.3399963378906,513.2823486328125,0.9999880790710449,598.9660034179688,664.1090698242188,0.9997467398643494
32,572.01416015625,642.977294921875,0.9998250603675842,523.8883056640625,565.5708618164062,0.9999704360961914,579.0838623046875,607.9771728515625,0.9999719858169556,603.0479736328125,643.7578125,0.9998992681503296,502.87847900390625,539.49609375,0.9999977350234985,499.4087829589844,490.7088317871094,0.9999945163726807,602.4788208007812,490.6888122558594,0.9999136924743652,286.3399963378906,513.2823486328125,0.9999887943267822,599.48828125,664.1090698242188,0.9998651742935181
33,566.064697265625,620.1957397460938,0.9352594017982483,520.6023559570312,561.8065185546875,0.999936580657959,577.6077270507812,605.0759887695312,0.9999618530273438,601.68115234375,640.956298828125,0.9998278617858887,498.82257080078125,538.0208129882812,0.9999969005584717,499.4087829589844,490.7679138183594,0.9999947547912598,602.5004272460938,490.6888122558594,0.9999046325683594,286.2657165527344,513.2823486328125,0.99998939037323,599.5255737304688,664.1524658203125,0.9998929500579834
34,565.15869140625,618.979248046875,0.8247973322868347,518.8696899414062,559.7445068359375,0.9999492168426514,574.5972900390625,602.1348876953125,0.9998615980148315,597.7008666992188,639.8307495117188,0.9999611377716064,495.66046142578125,535.0153198242188,0.9999960660934448,499.4087829589844,490.94195556640625,0.9999945163726807,602.5004272460938,490.6888122558594,0.9999030828475952,286.2657165527344,513.2823486328125,0.9999897480010986,599.56005859375,664.1642456054688,0.999914288520813
35,562.4441528320312,613.4257202148438,0.9487703442573547,516.8773193359375,558.1351928710938,0.9999498128890991,574.4925537109375,601.9114379882812,0.9990870952606201,596.2875366210938,639.2989501953125,0.9999440908432007,493.7596740722656,533.341064453125,0.9999957084655762,499.385498046875,491.0384216308594,0.9999939203262329,602.5004272460938,490.6888122558594,0.9999065399169922,286.2657165527344,513.2823486328125,0.9999884366989136,599.56005859375,664.20654296875,0.9999122619628906
36,554.4288940429688,606.7063598632812,0.986872673034668,512.8366088867188,556.1998291015625,0.9999531507492065,570.6481323242188,599.7365112304688,0.9998452663421631,594.6273193359375,638.3029174804688,0.9999610185623169,490.90692138671875,531.8630981445312,0.9999966621398926,499.1484680175781,491.0384216308594,0.999993085861206,602.4940185546875,490.69097900390625,0.9999135732650757,286.2657165527344,513.27197265625,0.999988317489624,599.56005859375,664.27197265625,0.9999113082885742
37,547.5137329101562,600.7518310546875,0.9996538162231445,509.4695129394531,554.6825561523438,0.999830961227417,567.89794921875,598.9937744140625,0.999911904335022,592.0653686523438,636.7190551757812,0.9999624490737915,488.4522705078125,530.6339111328125,0.9999977350234985,498.98504638671875,491.0384216308594,0.9999923706054688,602.4710693359375,490.69097900390625,0.9999115467071533,286.2657165527344,513.2720947265625,0.9999892711639404,599.3359375,664.3506469726562,0.9999148845672607
38,542.0178833007812,599.7000122070312,0.9998032450675964,507.67694091796875,554.51025390625,0.9996296167373657,565.833251953125,598.3801879882812,0.9999872446060181,589.0157470703125,635.967041015625,0.9999321699142456,486.92413330078125,529.5025634765625,0.9999988079071045,498.8847351074219,490.9431457519531,0.9999920129776001,602.4070434570312,490.7054748535156,0.9999065399169922,286.24737548828125,513.2720947265625,0.9999892711639404,599.1961669921875,664.5302734375,0.9999173879623413
39,531.2903442382812,599.7000122070312,0.9999799728393555,505.7731018066406,553.4572143554688,0.9997486472129822,563.1307983398438,598.2915649414062,0.9999947547912598,587.1309204101562,635.0875244140625,0.9999659061431885,485.4999694824219,528.541015625,0.9999988079071045,498.7829284667969,490.9431457519531,0.9999914169311523,602.4070434570312,490.7099609375,0.9999088048934937,286.24737548828125,513.265869140625,0.9999891519546509,598.880126953125,664.9991455078125,0.9999270439147949
40,522.2749633789062,599.7000122070312,0.9998787641525269,504.11175537109375,552.8820190429688,0.999875545501709,560.238037109375,597.4915161132812,0.9999890327453613,584.9965209960938,634.9681396484375,0.9999682903289795,484.242919921875,527.405517578125,0.999997615814209,498.73583984375,490.9330139160156,0.9999904632568359,602.3983764648438,490.704345703125,0.9999102354049683,286.200439453125,513.2594604492188,0.9999873638153076,598.880126953125,665.0349731445312,0.99993896484375
41,516.7061767578125,601.37744140625,0.9975191354751587,501.58001708984375,552.5411987304688,0.9999525547027588,557.7753295898438,597.4915161132812,0.9999738931655884,582.5361328125,633.799560546875,0.9999735355377197,482.2801513671875,526.7012939453125,0.9999947547912598,498.580810546875,490.9192810058594,0.9999902248382568,602.3983764648438,490.704345703125,0.9999135732650757,286.200439453125,513.2538452148438,0.9999874830245972,598.880126953125,665.0349731445312,0.9999446868896484
42,496.63006591796875,601.37744140625,0.9999374151229858,499.88519287109375,552.349853515625,0.9999735355377197,555.2091064453125,597.4915161132812,0.9999785423278809,581.1806640625,633.799560546875,0.9999799728393555,480.4332275390625,525.7622680664062,0.9999902248382568,498.4971618652344,490.9192810058594,0.9999891519546509,602.3983764648438,490.704345703125,0.9999103546142578,286.200439453125,513.2168579101562,0.9999884366989136,599.1217041015625,664.9991455078125,0.9999480247497559
43,489.3182678222656,602.330810546875,0.9997982382774353,497.7060546875,552.349853515625,0.999975323677063,552.6788330078125,597.7032470703125,0.999985933303833,579.216552734375,633.799560546875,0.9999728202819824,479.7427978515625,525.33544921875,0.9999864101409912,498.4971618652344,490.8903503417969,0.99998939037323,602.3731079101562,490.6695251464844,0.9999039173126221,286.200439453125,513.2083740234375,0.9999889135360718,599.6724243164062,665.0349731445312,0.9999455213546753
44,478.24554443359375,603.8346557617188,0.9998416900634766,494.12994384765625,552.5411987304688,0.9998914003372192,550.3751831054688,598.0975341796875,0.999996542930603,573.2760009765625,633.799560546875,0.9994263648986816,478.46923828125,524.7421875,0.9999709129333496,498.4971618652344,490.8576354980469,0.9999895095825195,602.3731079101562,490.6695251464844,0.9999079704284668,286.200439453125,513.2083740234375,0.9999881982803345,599.8587036132812,664.9943237304688,0.9999375343322754
45,473.426025390625,603.8346557617188,0.9996258020401001,491.8350830078125,553.4334106445312,0.9996931552886963,547.8671264648438,599.3580322265625,0.9999970197677612,571.5106201171875,633.7562255859375,0.9998185038566589,477.0005187988281,524.224365234375,0.9999643564224243,498.6238708496094,490.7977600097656,0.9999905824661255,602.3805541992188,490.6695251464844,0.9999110698699951,286.18218994140625,513.2083740234375,0.9999871253967285,599.86767578125,664.9893188476562,0.9999409914016724
46,472.329833984375,603.8875732421875,0.9997102618217468,489.6706237792969,553.595947265625,0.9998749494552612,544.5027465820312,599.8733520507812,0.9999916553497314,564.9640502929688,632.874755859375,0.999961256980896,475.80718994140625,523.8401489257812,0.9999731779098511,498.6286926269531,490.76214599609375,0.9999911785125732,602.3805541992188,490.66900634765625,0.9999113082885742,286.18218994140625,513.2083740234375,0.9999874830245972,599.872314453125,664.9893188476562,0.9999600648880005
47,472.329833984375,603.8875732421875,0.9996981620788574,487.82952880859375,553.8765258789062,0.9999567270278931,541.903564453125,601.2689208984375,0.9999324083328247,558.7141723632812,632.874755859375,0.9999719858169556,473.6358337402344,523.2162475585938,0.9999874830245972,498.6286926269531,490.663818359375,0.9999909400939941,602.3805541992188,490.6676025390625,0.9999088048934937,286.18218994140625,513.1972045898438,0.999988317489624,599.86767578125,664.9677124023438,0.9999613761901855
48,472.329833984375,603.8875732421875,0.9996365308761597,486.2241516113281,553.8765258789062,0.9999740123748779,539.619140625,602.4092407226562,0.9999474287033081,555.94189453125,632.874755859375,0.9999650716781616,472.2960510253906,522.533203125,0.9999959468841553,498.6286926269531,490.6577453613281,0.9999912977218628,602.4054565429688,490.6678161621094,0.9999071359634399,286.1891784667969,513.224853515625,0.9999884366989136,599.9397583007812,664.9609985351562,0.9999511241912842
49,472.7075500488281,603.2548217773438,0.9993003606796265,484.3192443847656,553.8765258789062,0.9999740123748779,537.3421630859375,602.5435180664062,0.9999650716781616,554.5748901367188,634.8085327148438,0.9999338388442993,470.86126708984375,521.7570190429688,0.9999974966049194,498.6286926269531,490.6577453613281,0.9999915361404419,602.4054565429688,490.6676025390625,0.9999077320098877,286.2093200683594,513.224853515625,0.9999877214431763,599.9707641601562,664.8563232421875,0.9999439716339111
50,473.10552978515625,603.0658569335938,0.9982091188430786,481.7842102050781,553.496337890625,0.9999476671218872,535.1568603515625,602.5435180664062,0.9999897480010986,552.7652587890625,635.502685546875,0.9999593496322632,469.1357727050781,520.5293579101562,0.999997615814209,498.63006591796875,490.6577453613281,0.999991774559021,602.4199829101562,490.657470703125,0.9999080896377563,286.2215576171875,513.1972045898438,0.9999880790710449,599.9397583007812,664.825439453125,0.9999408721923828
51,473.4405212402344,603.0658569335938,0.7502585649490356,479.3393859863281,553.1875,0.9998722076416016,533.0928344726562,602.5435180664062,0.9999938011169434,551.5891723632812,637.353759765625,0.9999784231185913,467.2179870605469,519.2422485351562,0.9999988079071045,498.861572265625,490.68560791015625,0.9999915361404419,602.4154052734375,490.65728759765625,0.9999114274978638,286.2215576171875,513.2218627929688,0.999988317489624,599.9397583007812,664.825439453125,0.9999426603317261
52,474.5050354003906,603.0658569335938,0.07237976044416428,477.360595703125,552.4176635742188,0.9996650218963623,531.5476684570312,601.8946533203125,0.9999923706054688,549.0735473632812,637.4976196289062,0.9999891519546509,465.61572265625,518.1038818359375,0.9999988079071045,498.861572265625,490.68560791015625,0.999991774559021,602.4054565429688,490.6558532714844,0.999907374382019,286.2247619628906,513.224853515625,0.9999884366989136,599.9707641601562,664.8563232421875,0.9999408721923828
